,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,アイティテイオー,牡3,56,吉田豊,1:57.6,,4.5,3.0,446(0),[東] 矢野照正
1,2,2,3,コパノハリケーン,牡3,56,柴田善臣,1:57.9,1.3/4,40.5,11.0,486(+10),[東] 上原博之
2,3,1,1,コスモシャオロン,牝3,54,松岡正海,1:57.9,アタマ,9.5,4.0,458(-6),[東] 松山将樹
3,4,1,2,カワキタロイ,牡3,56,中谷雄太,1:58.0,1/2,10.8,5.0,508(0),[東] 武市康男
4,5,8,15,グランデスバル,牡3,56,柴山雄一,1:58.2,1.1/4,3.5,1.0,454(-6),[東] 勢司和浩
5,6,2,4,オービット,牡3,56,的場勇人,1:58.4,1,36.5,10.0,520(0),[東] 尾形充弘
6,7,7,13,ジョンブルクリス,牡3,53,高嶋活士,1:58.6,1,44.9,12.0,460(-4),[東] 柴崎勇
7,8,4,7,コスモワッチミー,牡3,56,柴田大知,1:58.7,3/4,23.3,8.0,504(+10),[東] 伊藤大士
8,9,3,5,エーシンイグアス,牡3,56,内田博幸,1:59.0,2,28.3,9.0,510(+8),[東] 畠山吉宏
9,10,5,10,シャトルベクター,牡3,56,石橋脩,1:59.6,3.1/2,319.5,13.0,494(-10),[東] 柴田政人
10,11,3,6,イクゼギンギラギン,牡3,56,三浦皇成,1:59.9,2,21.9,7.0,456(+6),[東] 国枝栄
11,12,7,14,カンヌシチー,牝3,54,木幡初広,2:00.1,3/4,363.9,14.0,466(-10),[東] 嶋田功
12,13,6,12,リーサムアンサー,牡3,56,岩田康誠,2:00.5,2.1/2,14.0,6.0,500(-12),[東] 手塚貴久
13,14,5,9,キタサンハヤブサ,牡3,56,田中勝春,2:00.8,2,3.6,2.0,518(0),[東] 鹿戸雄一
14,15,8,16,カイシュウウルフ,牡3,56,江田照男,2:01.6,5,438.6,15.0,462(-6),[東] 佐藤吉勝
15,取,6,11,カリビアンクルーズ,牡3,56,蛯名正義,,,---,,計不,[東] 中川公成
