,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,13,バースフォンテン,牡7,57,本田正重,1:41.5,,8.4,4,490(-1),[地] 佐藤厚弘
1,2,6,10,サンタクローチェ,牝6,53,柏木健宏,1:41.6,1/2,3.1,1,491(0),[地] 鈴木啓之
2,3,2,2,リコーベルリネッタ,牡4,57,矢野貴之,1:42.0,2,15.7,7,504(-3),[地] 蛯名雄太
3,4,8,14,ブレーヴマン,牡4,55,森泰斗,1:42.3,1.3/4,7.0,3,448(-10),[地] 小久保智
4,5,5,7,スパイア,牡7,55,的場文男,1:42.4,クビ,17.9,8,542(-2),[地] 宗形竹見
5,6,7,12,カシマリュウジン,牡9,56,瀬川将輝,1:42.7,1.3/4,28.4,10,498(+4),[地] 沢佳宏
6,7,7,11,ダブルファンタジー,牝6,55,笹川翼,1:42.9,1,9.5,5,502(-2),[地] 森下淳平
7,8,4,5,ブラックサンダー,牡8,57,楢崎功祐,1:43.0,1/2,9.9,6,502(-5),[地] 沢佳宏
8,9,5,8,トランザムスター,セ6,57,張田昂,1:43.1,1/2,50.5,12,559(-1),[地] 佐野謙二
9,10,3,4,トーセンペンタゴン,牡4,55,左海誠二,1:43.2,1/2,31.8,11,479(+6),[地] 小久保智
10,11,4,6,ドゥフトライネン,牡7,55,横川怜央,1:43.7,2.1/2,167.6,14,492(+2),[地] 嶋田幸晴
11,12,3,3,ランブリングマン,牡6,55,和田譲治,1:44.3,3,159.8,13,557(0),[地] 赤嶺本浩
12,13,6,9,ハクサンフレンチ,牡4,57,石崎駿,1:44.5,1,5.0,2,506(-5),[地] 矢野義幸
13,14,1,1,ゲンパチメジャー,牡7,57,坂井英光,1:45.0,2.1/2,19.9,9,512(+4),[地] 鷹見浩
