,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,カツゲキライデン,牡7,56,桑村真明,1:00.0,,2.9,2,476(+2),[地] 広森久雄
1,2,7,11,メイショウアイアン,牡8,56,阪野学,1:00.1,クビ,4.0,3,498(+2),[地] 田中淳司
2,3,5,6,タイセイバンデット,牡7,56,岩橋勇二,1:00.8,3,2.1,1,498(-16),[地] 田中淳司
3,4,4,5,トドイワガーデン,牡5,56,山本政聡,1:01.0,1.1/2,25.7,6,518(-8),[地] 田中正二
4,5,1,1,フィネス,牝4,54,阿部龍,1:01.2,1,26.6,7,432(-6),[地] 佐久間雅
5,6,8,13,モリデンシーザー,牡6,56,宮崎光行,1:01.3,1/2,182.2,9,482(-2),[地] 山口竜一
6,7,6,9,ダモンデ,牡3,53,服部茂史,1:01.4,1/2,25.6,5,524(-4),[地] 田中淳司
7,8,5,7,シングンヴィグラス,牡5,56,松井伸也,1:01.8,2,141.9,8,502(+2),[地] 斉藤正弘
8,9,4,4,フィランソロフィー,セ5,56,永島太郎,1:01.8,アタマ,210.8,10,460(-2),[地] 桧森邦夫
9,10,6,8,コールサインゼロ,牡6,56,五十嵐冬,1:01.9,3/4,16.8,4,544(-2),[地] 川島洋人
10,11,8,12,コルディリエーラ,牝5,54,伊藤千尋,1:02.0,クビ,326.6,13,426(-8),[地] 佐藤英明
11,12,2,2,ビルス,牡7,56,石川倭,1:02.2,1,250.9,12,510(+2),[地] 小国博行
12,13,3,3,パッション,牝8,54,山本咲希,1:02.5,1.1/2,220.7,11,460(-6),[地] 黒川智貴
