,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,8,サクラオリオン,牡7,53,秋山真一,2:00.4,,56.8,15,476(0),[西] 池江泰郎
1,2,1,1,ヤマニンキングリー,牡4,57,武豊,2:00.5,3/4,2.0,1,492(+4),[西] 河内洋
2,3,1,2,レッツゴーキリシマ,牡4,55,幸英明,2:00.6,1/2,13.8,4,476(-4),[西] 梅田康雄
3,4,7,15,ヴィクトリー,牡5,58,北村友一,2:00.8,1.1/2,12.8,3,486(-6),[西] 音無秀孝
4,5,2,4,メイショウクオリア,牡4,54,渡辺薫彦,2:00.9,クビ,47.3,12,470(-2),[西] 西橋豊治
5,6,7,14,トウショウウェイヴ,牡4,54,吉田豊,2:00.9,ハナ,8.4,2,466(-4),[東] 大久保洋
6,7,2,3,ホッコーソレソレー,牡7,54,中舘英二,2:00.9,ハナ,49.9,14,468(+2),[西] 村山明
7,8,6,12,トウカイルナ,牝7,52,荻野琢真,2:00.9,アタマ,122.1,17,432(-4),[西] 田所秀孝
8,9,3,6,ベンチャーナイン,牡4,55,武士沢友,2:01.0,クビ,14.7,5,498(-2),[東] 小桧山悟
9,10,3,5,セラフィックロンプ,牝5,52,宮崎北斗,2:01.0,クビ,18.9,9,490(+2),[東] 武藤善則
10,11,6,11,ドリーミーオペラ,牡7,51,大野拓弥,2:01.7,4,105.8,16,442(-8),[東] 菊川正達
11,12,8,17,バトルバニヤン,牡5,56,藤岡佑介,2:01.9,1.1/4,18.3,8,482(-6),[西] 池江泰郎
12,13,8,18,フサイチアソート,牡4,54,和田竜二,2:02.0,クビ,17.3,7,448(-6),[東] 岩戸孝樹
13,14,5,10,マンハッタンスカイ,牡5,57,芹沢純一,2:02.0,アタマ,15.5,6,538(-2),[西] 浅見秀一
14,15,8,16,スウィフトカレント,牡8,56,佐藤哲三,2:02.4,2.1/2,48.7,13,486(+4),[西] 森秀行
15,16,4,7,ドリームサンデー,牡5,54,藤岡康太,2:02.5,クビ,21.9,10,490(-8),[西] 池江泰郎
16,17,5,9,ドリームフライト,牡5,53,西田雄一,2:02.9,2.1/2,124.2,18,502(0),[西] 福永甲
17,18,7,13,ノットアローン,牡4,55,上村洋行,2:03.7,5,25.2,11,480(0),[西] 橋口弘次
