,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,イズミムテキ,牡8,55,山中利夫,1:51.8,,4.8,2,531(-2),[地] 井樋一也
1,2,8,10,ツルギエイブルマン,牡6,55,江下英昭,1:52.3,2.1/2,23.1,5,523(+3),[地] 小原典夫
2,3,6,6,マイピッカリン,セ6,55,吉田晃浩,1:52.9,3,24.7,7,541(-6),[地] 菅原欣也
3,4,2,2,バンケーティング,牡9,55,吉原寛人,1:52.9,アタマ,1.2,1,536(-1),[地] 金田一昌
4,5,1,1,ナムラベーリング,牡5,55,堀場裕充,1:53.0,1/2,19.9,4,483(+2),[地] 中川一男
5,6,5,5,アネックス,牝6,50,川崎義和,1:53.4,2,119.1,10,467(-2),[地] 金田一昌
6,7,3,3,ハウプトローレ,牝5,53,粂川京利,1:53.9,2.1/2,23.9,6,467(+1),[地] 菅原欣也
7,8,7,8,コーワティアラ,牝4,53,米倉知,1:54.3,2,178.6,11,425(+5),[地] 松野勝己
8,9,6,7,サムライクノイチ,牝5,53,端勝成,1:54.7,2,47.7,8,470(-4),[地] 中川一男
9,10,7,9,プラナグリーン,牝4,53,竹田吉孝,1:55.9,6,65.0,9,436(-4),[地] 高橋道雄
10,11,4,4,カイジンクン,牡9,55,前野幸一,1:56.0,クビ,13.0,3,472(-3),[地] 平床良博
