,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,メイショウパーシー,牡7,56,宮川実,1:44.6,,1.5,1,496(-2),[地] 打越勇児
1,2,4,4,シャイントラベラー,牡4,56,赤岡修次,1:45.7,5,2.4,2,466(+8),[地] 打越勇児
2,3,6,6,エーシンハダル,牡9,56,石本純也,1:45.8,1/2,10.8,3,506(-9),[地] 田中譲二
3,4,8,10,ウォーターサムデイ,牡10,56,西川敏弘,1:45.9,1/2,32.8,4,474(-12),[地] 大関吉明
4,5,5,5,ロヴィーサ,牝6,54,永森大智,1:46.3,2,180.5,9,466(-7),[地] 宮路洋一
5,6,7,9,オーヴァルブーケ,牝4,53,林謙佑,1:46.5,1,37.4,6,468(+8),[地] 田中守
6,7,8,11,ミラクルモトヒメ,牝5,53,別府真衣,1:46.6,クビ,43.7,7,424(-1),[地] 田中伸一
7,8,1,1,メイショウサターン,牡4,56,上田将司,1:47.5,4,36.1,5,455(-8),[地] 国沢輝幸
8,9,2,2,ディープリアン,牝5,53,下村瑠衣,1:47.7,1,155.9,8,492(+4),[地] 那俄性哲
9,10,7,8,ウェイアヘッド,牡9,56,西山裕貴,1:47.8,1/2,623.8,11,518(-3),[地] 田中伸一
10,11,3,3,バンブーバッジョ,牡6,56,吉本隆記,1:50.3,大,311.9,10,562(-6),[地] 田中譲二
