,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,セイクブイブイオー,牡4,55,武豊,1:23.2,,1.8,1,450(0),[西] 領家政蔵
1,2,1,1,マンボツイスト,牡4,55,河内洋,1:23.4,1.1/2,7.5,4,470(+2),[西] 古川平
2,3,8,15,メガラ,牝4,53,上村洋行,1:23.5,1/2,26.5,7,416(-6),[西] 田島良保
3,4,2,3,タマモハイピッチ,牡4,55,熊沢重文,1:23.8,2,16.4,5,494(+8),[西] 吉永猛
4,5,1,2,ヒシシャイン,牡4,55,藤田伸二,1:23.9,クビ,23.6,6,468(-6),[西] 佐山優
5,6,4,8,クリノオードリー,牝4,53,高橋亮,1:24.2,2,100.2,11,416(+10),[西] 橋口弘次
6,7,5,9,メインボーカル,牡4,55,岸滋彦,1:24.2,クビ,5.4,2,518(-4),[西] 梅田康雄
7,8,6,11,ティアーリクエスト,牝4,53,塩村克己,1:24.4,1.1/4,141.0,12,398(-10),[西] 松元茂樹
8,9,6,12,セッサタクマ,牡4,55,福永祐一,1:24.7,1.3/4,66.4,9,428(0),[西] 坂田正行
9,10,3,6,ジャンボムテキ,牡4,55,土肥幸広,1:24.9,1.1/2,62.6,8,482(0),[西] 伊藤修司
10,11,2,4,タルミズオアシス,牝4,53,和田竜二,1:25.0,1/2,342.6,16,420(-6),[西] 岩元市三
11,12,5,10,サンライズトリュウ,牡4,55,金折知則,1:25.1,3/4,165.8,13,470(-6),[西] 内藤繁春
12,13,3,5,イケレオ,牡4,55,飯田祐史,1:25.1,ハナ,214.9,15,504(0),[西] 飯田明弘
13,14,7,13,トーヨーミスワキ,牡4,55,松永昌博,1:25.5,2.1/2,5.8,3,492(-4),[西] 松永善晴
14,15,8,16,ロングオルフェ,牡4,55,河北通,1:25.5,ハナ,69.4,10,506(+4),[西] 小野幸治
15,16,7,14,ミネノエクスプレス,牡4,55,小山信行,1:26.5,6,167.5,14,406(0),[地] 鈴木誠
