,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,タカヒロマン,牡6,55,草地保隆,1:54.8,,---,3,469(-4),[地] 遠藤陸夫
1,2,7,9,ショウナンシャトー,牝4,53,佐々木忍,1:54.8,アタマ,---,4,429(+1),[地] 桜田勝男
2,3,6,7,エルマタドール,牡5,55,村松学,1:55.0,1,---,1,448(-4),[地] 菅原右吉
3,4,3,3,ランドスキー,牡5,55,阿部英俊,1:55.6,4,---,2,465(-8),[地] 佐々木修
4,5,8,11,ヒカルアリシア,牝5,50,千田和江,1:55.8,1,---,9,472(-8),[地] 菅原右吉
5,6,4,4,リキアイリアルオー,牡7,55,西康志,1:56.2,2.1/2,---,5,479(-4),[地] 新田守
6,7,5,6,クインテスハート,牝7,53,菅原雅文,1:56.7,3,---,7,478(-5),[地] 村上佐重
7,8,8,12,カズノテンザン,牡8,53,斉藤雄一,1:57.3,4,---,6,513(+6),[地] 小西重征
8,9,2,2,ロードエリート,牡5,55,大坪慎,1:57.9,4,---,11,505(+1),[地] 桜田勝男
9,10,7,10,フェルマータ,牝4,53,菅原順,1:59.4,9,---,10,440(+33),[地] 佐藤敏彦
10,11,5,5,カーネリアンビコー,牝5,53,千葉淳志,2:00.7,8,---,8,445(+9),[地] 田村光則
11,取,6,8,ヤマサコンドル,牡7,55,小林俊彦,,,---,0,計不,[地] 村上昌幸
