,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ネオアマゾネス,牝5,53,魚住謙心,1:50.8,,2.9,2,482(-4),[地] 井樋一也
1,2,5,5,ランガディア,牡8,56,鈴木太一,1:51.2,2,2.8,1,476(0),[地] 加藤和義
2,3,6,6,エアースピーダー,牡6,56,堀場裕充,1:51.6,2,40.3,8,511(+8),[地] 中川雅之
3,4,2,2,ジェネラルエリア,牝5,54,松戸政也,1:51.6,クビ,4.9,3,474(-6),[地] 井樋一也
4,5,7,7,アポロスマイル,牝4,54,葛山晃平,1:51.8,3/4,33.5,7,493(+1),[地] 高橋俊之
5,6,1,1,アースグロウ,牝7,54,栗原大河,1:51.9,1/2,9.1,5,434(+2),[地] 菅原欣也
6,7,8,9,バラックパリンカ,セ6,56,中島龍也,1:52.1,3/4,7.8,4,439(-1),[地] 金田一昌
7,8,7,8,ファクタークニアキ,牡5,56,田知弘久,1:52.9,4,20.9,6,467(+1),[地] 加藤和宏
8,9,8,10,ニシオボヌール,セ10,56,柴田勇真,1:54.3,7,68.2,9,490(-2),[地] 金田一昌
9,10,4,4,ストラール,牝6,54,甲賀弘隆,1:57.4,大,323.6,10,457(-3),[地] 黒木豊
