,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,セイントメモリー,牡6,54,本橋孝太,1:26.9,,8.6,4,484(-5),[地] 月岡健二
1,2,6,7,タイセイレジェンド,牡6,59,内田博幸,1:27.3,2,3.6,3,522(-2),[西] 矢作芳人
2,3,4,4,ジョーメテオ,牡7,54,坂井英光,1:27.5,1.1/2,41.4,6,515(+4),[地] 小久保智
3,4,8,11,エーシンウェズン,牡6,55,川田将雅,1:27.6,1/2,3.6,2,523(-3),[西] 野中賢二
4,5,5,5,ガンジス,牡4,54,岩田康誠,1:27.9,1.1/2,1.8,1,502(-11),[西] 矢作芳人
5,6,7,9,ダイショウジェット,牡10,54,柴山雄一,1:28.0,クビ,26.8,5,559(-6),[西] 大根田裕
6,7,1,1,ナイキマドリード,牡7,57,川島正太,1:28.4,2,53.4,7,482(-4),[地] 川島正行
7,8,2,2,タマモスクワート,牡8,54,見沢譲治,1:28.6,1,161.7,8,497(-3),[地] 小久保智
8,9,3,3,コスモワッチミー,牡5,54,赤岡修次,1:28.6,ハナ,389.3,11,501(-10),[地] 田中守
9,10,7,10,トウホクビジン,牝7,52,佐藤友則,1:28.9,1.1/2,342.7,10,438(0),[地] 笹野博司
10,11,6,8,サチノシェーバー,牡5,54,御神本訓,1:29.3,2,221.8,9,467(-4),[地] 矢野義幸
11,12,8,12,エーブダッチマン,牡7,54,矢野貴之,1:33.5,大,602.3,12,463(-7),[地] 栗田裕光
