,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,スマイルヴィジット,牝4,54,田野豊三,1:28.6,,2.0,1,456(+5),[地] 尾林幸二
1,2,3,3,コスモサイキック,牡6,56,大山真吾,1:28.6,ハナ,6.7,3,480(+6),[地] 吉行龍穂
2,3,7,8,デュラビリティ,牝5,54,平原透雄,1:29.1,3,7.3,4,419(+3),[地] 溝橋一秀
3,4,4,4,マイネルプリマス,牡7,56,有馬澄男,1:29.2,1/2,17.9,8,499(0),[地] 三宅直之
4,5,8,10,メイショウマサシゲ,牡4,56,板野央,1:29.5,2,12.4,5,496(-2),[地] 荒山義則
5,6,6,6,ケイアイアルテミス,牝5,54,田中学,1:29.9,2.1/2,14.7,7,450(+5),[地] 岡田利一
6,7,8,9,ヒミノキンカメ,牡5,56,山崎雅由,1:30.2,1.3/4,67.3,10,494(-3),[地] 高馬元紘
7,8,7,7,ユウターフラッシュ,牡7,56,下原理,1:30.3,クビ,14.5,6,485(0),[地] 寺嶋正勝
8,9,5,5,ライフチェンジ,セ8,56,永島太郎,1:30.3,ハナ,24.3,9,443(-2),[地] 稻田彰宏
9,10,1,1,フェブムービング,牡6,56,坂本和也,1:31.2,5,4.7,2,493(-6),[地] 高馬元紘
