,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,12,ピクシーストーン,牡2,53,服部茂史,1:02.7,,---,1,474(0),[地] 中村光春
1,2,2,2,サンキューウィン,セ2,53,岡島玉一,1:03.0,1.1/2,---,3,482(+2),[地] 田部和則
2,3,5,5,フェルロッサー,牡2,53,川島雅人,1:03.1,クビ,---,5,460(+2),[地] 米川昇
3,4,4,4,ドリームドアバード,牝2,53,川島洋人,1:03.1,アタマ,---,11,426(-8),[地] 伊藤隆志
4,5,7,9,フェイクフェイス,牡2,53,宮崎光行,1:03.4,1.1/2,---,4,486(+2),[地] 山田和久
5,6,6,8,コンテ,牡2,53,小野望,1:03.5,1/2,---,9,434(+4),[地] 角川秀樹
6,7,7,10,エムオーシャープ,牡2,53,千葉津代,1:03.7,1,---,8,418(+4),[地] 村上正和
7,8,5,6,スマイルハヅキ,牡2,53,中村裕司,1:04.3,3,---,6,464(-6),[地] 北川數男
8,9,8,11,シャンハイスルー,牝2,53,坂下秀樹,1:04.4,1/2,---,10,432(0),[地] 楠克美
9,10,3,3,カゴヤリンドー,牝2,53,桜井拓章,1:05.7,6,---,12,422(+4),[地] 林和弘
10,11,1,1,フレアリングキング,牡2,53,渋谷裕喜,1:05.8,1/2,---,2,524(+8),[地] 村上正和
11,中,6,7,ヨシノアルテミス,牝2,53,沼沢英知,,,---,7,436(+4),[地] 桧森邦夫
