,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ギオンゴールド,牝2,54,倉富隆一,1:37.7,,1.5,1,464(-14),[地] 九日俊光
1,2,7,8,アビンニャー,牝2,54,北村欣也,1:38.2,2.1/2,11.1,3,472(+7),[地] 東真市
2,3,1,1,リバーインバウンド,牝2,54,村島俊策,1:39.8,8,12.2,4,437(+3),[地] 平山良一
3,4,8,9,ユニオンレディー,牝2,54,杉村一樹,1:40.2,2,51.3,6,444(-7),[地] 工藤栄一
4,5,3,3,マドンナビーナス,牝2,54,吉田隆二,1:40.2,アタマ,70.0,8,430(-4),[地] 佐伯茂樹
5,6,6,6,ミライキング,牡2,55,山口勲,1:41.5,7,2.7,2,467(+3),[地] 東真市
6,7,2,2,サツマシルフィ,牝2,54,田中良明,1:41.6,クビ,61.6,7,447(-3),[地] 工藤栄一
7,8,8,10,リバーマジック,牝2,54,宮平鷹志,1:41.7,1/2,139.9,10,461(-4),[地] 平山良一
8,9,7,7,カツイチストーミー,牝2,54,尾林幸彦,1:43.9,大,28.2,5,427(0),[地] 頼本盛行
9,10,5,5,アロマローズ,牝2,54,吉留孝司,1:44.1,1,126.2,9,408(-6),[地] 副島義弘
