,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,フサイチミライ,牝6,53.0,今野忠成,1:41.0,,7.2,3.0,445(-2),[地] 荒山勝徳
1,2,3,4,ベルモントプロテア,牝5,56.0,石崎駿,1:41.2,1.1/4,7.4,4.0,503(+3),[地] 出川克己
2,3,1,1,キープザチェンジ,牝5,52.5,左海誠二,1:41.3,1/2,15.8,5.0,470(-5),[地] 山本学
3,4,7,12,トーセントップラン,牝5,54.0,山崎誠士,1:41.4,3/4,28.1,7.0,478(-8),[地] 小久保智
4,5,5,8,ミスジョーカー,牝6,55.0,本橋孝太,1:41.5,クビ,64.9,11.0,464(+2),[地] 矢野義幸
5,6,7,11,アウスレーゼ,牝7,55.5,的場文男,1:42.1,3,45.7,9.0,465(-11),[地] 阪本一栄
6,7,4,5,シスターエレキング,牝4,56.5,桑島孝春,1:42.2,1/2,23.3,6.0,430(-7),[地] 出川龍一
7,8,6,10,ヒビキウィン,牝5,53.0,野沢憲彦,1:42.3,クビ,90.4,13.0,466(-8),[地] 柿本政男
8,9,8,13,マルヨシロワイン,牝3,52.0,真島大輔,1:42.3,クビ,41.3,8.0,509(0),[地] 庄子連兵
9,10,5,7,オリビアフォンテン,牝6,53.0,有年淳,1:42.5,1,69.1,12.0,447(0),[地] 波多野健
10,11,6,9,デザートレジーナ,牝6,55.5,戸崎圭太,1:43.0,2.1/2,4.1,2.0,470(+7),[地] 出川克己
11,12,2,2,ツクシヒメ,牝3,55.5,山田信大,1:43.1,クビ,1.8,1.0,500(+5),[地] 山浦武
12,13,8,14,ジェットコマチ,牝5,53.0,坂井英光,1:44.6,7,64.6,10.0,493(+2),[地] 玉井等
13,除,4,6,マダムルコント,牝4,52.5,町田直希,,,---,,計不,[地] 田辺陽一
