,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,11,キャピタルフライト,牡5,57,北村宏司,1:45.6,,2.3,1,474(-12),[東] 河野通文
1,2,7,12,スズノマグマ,牡3,54,柴田善臣,1:45.7,1/2,5.0,2,500(+4),[東] 加藤征弘
2,3,8,15,パラディン,牡5,57,ボス,1:45.9,1.1/2,11.3,4,510(+4),[西] 角居勝彦
3,4,5,8,グラスリアルパワー,牡6,57,小林淳一,1:46.2,1.3/4,18.5,8,480(-10),[東] 中野渡清
4,5,4,7,チアズアビリティー,牡5,57,左海誠二,1:46.5,1.3/4,11.3,5,488(0),[西] 領家政蔵
5,6,8,14,ピースオブレグルス,牡3,54,中舘英二,1:46.5,アタマ,7.5,3,470(+4),[東] 嶋田潤
6,7,1,1,エスケーアパッチ,牡6,57,吉永護,1:46.7,1.1/4,25.6,9,470(+4),[東] 吉永正人
7,8,4,6,ローランスパイス,牡5,57,江田照男,1:46.7,クビ,45.8,12,484(-2),[東] 杉浦宏昭
8,9,6,10,ナムラゼウス,牡6,57,南田雅昭,1:47.0,1.3/4,42.5,11,430(-10),[東] 南田美知
9,10,3,4,アリスタクラシー,牡6,57,石神深一,1:47.1,クビ,34.3,10,514(-2),[東] 菊川正達
10,11,3,5,トモクン,牡6,57,丹内祐次,1:47.2,1/2,49.6,13,460(0),[東] 清水美波
11,12,2,3,キャンディッド,牡6,57,中谷雄太,1:47.2,アタマ,304.4,14,528(+8),[東] 田村康仁
12,13,7,13,ウォーターゴーラン,牡7,57,後藤浩輝,1:47.2,ハナ,18.4,7,480(+4),[西] 岡田稲男
13,14,5,9,ラスニアック,牡10,57,高橋智大,1:47.2,ハナ,416.1,15,482(0),[東] 大久保洋
14,15,2,2,コパノニキータ,牝5,55,蛯名正義,1:48.1,5,14.5,6,452(-8),[東] 尾形充弘
