,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,ラヴェリータ,牝3,54,岩田康誠,1:43.6,,5.4,3,500(+6),[西] 松元茂樹
1,2,2,2,スタッドジェルラン,牡3,56,武豊,1:43.8,1.1/4,3.6,1,478(0),[西] 安田隆行
2,3,6,7,ジョーメテオ,牡3,56,和田竜二,1:44.2,2.1/2,6.4,4,496(-2),[西] 柴田光陽
3,4,3,3,アースリヴィング,牝3,54,福永祐一,1:45.0,5,6.9,5,450(0),[東] 小笠倫弘
4,5,5,5,フリソ,牡3,56,川田将雅,1:45.3,1.3/4,9.2,6,460(-10),[東] 小島茂之
5,6,7,8,ドクターラオウ,牡3,56,藤岡佑介,1:45.8,3,4.4,2,514(-8),[西] 西園正都
6,7,7,9,キクノアポロ,牡3,56,吉田稔,1:46.1,1.3/4,16.1,7,496(+8),[西] 野中賢二
7,8,1,1,ケイアイテンジン,牡3,56,藤田伸二,1:46.1,アタマ,24.3,8,460(-4),[西] 白井寿昭
8,9,4,4,メジロチャンプ,牡3,56,池添謙一,1:46.7,3.1/2,30.5,9,492(-2),[東] 伊藤圭三
9,10,6,6,スマートダズル,牝3,54,浜中俊,1:46.8,1/2,143.8,11,452(-2),[東] 大江原哲
10,11,8,10,マイネルプリマス,牡3,56,幸英明,1:46.9,クビ,59.0,10,496(+4),[西] 飯田雄三
