,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,トサローラン,牡6,55,中西達也,1:46.0,,4.5,3,503(+1),[地] 松木啓助
1,2,7,8,ルタンティール,牡7,56,永森大智,1:46.7,3,20.3,7,469(+2),[地] 田中譲二
2,3,6,7,ロマンタッチ,牡6,54,石本純也,1:46.7,クビ,13.5,6,463(-1),[地] 打越初男
3,4,7,9,ダンシングパール,牝4,53,別府真衣,1:46.8,クビ,28.4,8,493(-5),[地] 別府真司
4,5,8,11,イシノファイター,牡6,52,浜田達也,1:46.9,1/2,12.4,5,531(-4),[地] 別府真司
5,6,4,4,オリジナルステップ,牡8,57,宮川実,1:47.1,1,2.7,1,444(+3),[地] 打越初男
6,7,5,5,マリスブラッシュ,牡7,55,西川敏弘,1:47.5,2,6.3,4,515(+2),[地] 田中譲二
7,8,6,6,サンエムウルフ,牡8,52,郷間勇太,1:47.8,1.1/2,35.5,9,510(+3),[地] 別府真司
8,9,8,10,アッパークラス,牡5,55,目迫大輔,1:48.5,3,94.5,11,490(-6),[地] 東原己俊
9,10,3,3,ケイエスゴーウェイ,牡5,55,赤岡修次,1:49.1,3,3.3,2,522(+2),[地] 雑賀正光
10,11,1,1,アンセスター,牡5,55,西山裕貴,1:49.4,1.1/2,47.3,10,496(+3),[地] 松木啓助
