,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ウルトラカイザー,牡10,57,真島正徳,1:56.0,,4.9,3,489(+3),[地] 真島元徳
1,2,7,10,イッシンドウタイ,牡9,57,真島大輔,1:56.0,クビ,2.5,1,528(+3),[地] 真島元徳
2,3,8,12,スーパージェット,牡3,55,山口勲,1:56.2,1.1/4,3.8,2,505(+20),[地] 九日俊光
3,4,7,9,キョウワカイザー,牡8,56,吉村智洋,1:56.5,1.1/2,8.7,5,534(+10),[地] 大垣敏夫
4,5,8,11,フォークローバー,牡4,55,倉富隆一,1:57.1,3,68.3,9,445(+11),[地] 山田徹
5,6,6,8,デリッツァリモーネ,セ7,55,岡村健司,1:57.1,クビ,32.6,7,477(-5),[地] 真島元徳
6,7,6,7,トッケンドーナ,牡5,55,鮫島克也,1:57.2,1/2,179.5,10,499(+6),[地] 手島勝利
7,8,5,6,キングプライド,牡6,56,川島拓,1:58.1,5,8.0,4,488(+8),[地] 土井道隆
8,9,4,4,コスモポッポ,牡6,55,竹吉徹,1:58.3,1,342.6,12,482(+5),[地] 山田義人
9,10,2,2,マイメン,牝3,52,小松丈二,1:58.4,クビ,53.9,8,425(-6),[地] 東眞市
10,11,1,1,スーパーノヴァ,牡6,56,兒島真二,1:58.5,1/2,12.9,6,506(+4),[地] 九日俊光
11,12,5,5,オウノミチ,牡7,56,長田進仁,1:59.0,2.1/2,185.2,11,480(-1),[地] 中野博
