,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ムーンバレイ,牡4,55,倉地学,1:41.5,,---,1,501(-4),[地] 角田輝也
1,2,7,8,パレスホーク,牡4,55,安部幸夫,1:42.0,2.1/2,---,5,471(+4),[地] 錦見勇夫
2,3,8,10,トップウォリア,牡4,55,兒島真二,1:42.2,1,---,3,452(+2),[地] 山内和明
3,4,2,2,サンガ,牡4,55,吉田稔,1:43.1,4,---,2,425(-1),[地] 宮本仁
4,5,3,3,メルシーストリーム,牡5,55,丹羽克輝,1:43.1,アタマ,---,7,454(+1),[地] 竹下直人
5,6,8,9,ブロッコダイナー,牡4,55,戸部尚実,1:43.4,1.1/2,---,4,496(-2),[地] 錦見勇夫
6,7,5,5,マグマリード,牝5,53,清家義徳,1:43.6,1,---,9,435(-1),[地] 山本健二
7,8,4,4,ウェルカムワールド,牡6,55,竹下太,1:43.8,1,---,8,471(-1),[地] 伊藤光雄
8,9,7,7,ユキノチェイサー,牝4,53,吉本隆記,1:44.1,1.1/2,---,6,438(+4),[地] 錦見勇夫
9,10,6,6,オグリラシアン,牡8,55,尾島徹,1:44.6,2.1/2,---,10,499(+2),[地] 山中輝久
