,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,アサティスダイオー,牡2,55,内田博幸,1:43.3,,---,1,451(-1),[地] 庄子連兵
1,2,3,3,スーパーヒーロー,牡2,54,的場文男,1:43.6,1.1/2,---,3,482(+1),[地] 高岩隆
2,3,2,2,セクルーション,牡2,55,張田京,1:43.8,1.1/2,---,4,470(-9),[地] 栗田裕光
3,4,1,1,ダイワボンバー,牡2,54,桑島孝春,1:44.4,3,---,2,500(+1),[地] 佐藤寿
4,5,5,5,ディナーショー,牡2,54,石崎隆之,1:44.6,1,---,5,541(-2),[地] 赤嶺本浩
5,6,8,10,ホクレアダンサー,牝2,54,的場直之,1:44.8,3/4,---,8,455(-1),[地] 阪本泰之
6,7,6,7,アラノクラウン,牡2,54,嶋村彰直,1:45.0,1,---,9,437(0),[地] 竹山隆
7,8,7,9,カネショウナイト,牡2,54,熊野勲男,1:45.2,1,---,6,495(-5),[地] 赤嶺本浩
8,9,4,4,カンピオーネ,牡2,54,佐藤祐樹,1:45.5,1.1/2,---,10,469(0),[地] 三坂盛雄
9,10,7,8,ノーザンヒカリ,牡2,54,今野忠成,1:47.0,7,---,7,494(-6),[地] 岡部盛雄
10,11,6,6,サンキョウモガミ,牡2,54,佐藤隆,1:48.4,7,---,11,465(-6),[地] 鈴木冨士
