,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,コミュニティ,牡4,56,山本政聡,1:43.4,,1.5,1.0,490(-1),[地] 桜田浩三
1,2,7,7,ダノンボルケーノ,牡7,56,村上忍,1:44.5,7,5.6,3.0,489(+4),[地] 菅原勲
2,3,6,6,イーサンジャンパー,牡8,56,斉藤雄一,1:44.9,2.1/2,7.2,4.0,502(+2),[地] 城地俊光
3,4,8,9,エクセラン,牡5,56,関本淳,1:46.2,8,4.7,2.0,461(+6),[地] 晴山厚司
4,5,4,4,コスモグランツ,牡4,56,陶文峰,1:47.1,6,31.6,5.0,523(+6),[地] 葛西勝幸
5,6,5,5,マイネルソラーナ,牡6,56,高松亮,1:48.4,8,42.5,8.0,475(+8),[地] 佐藤雅彦
6,7,3,3,シンフォニエッタ,牝5,54,菅原辰徳,1:48.6,3/4,72.5,9.0,417(-3),[地] 桜田康二
7,8,8,10,キョウエイマイン,牝5,54,菊地康朗,1:50.2,10,36.3,6.0,440(-15),[地] 畠山信一
8,9,7,8,ワタリルーブル,牝4,54,坂口裕一,1:51.2,6,37.9,7.0,446(+6),[地] 村上実
9,除,1,1,サクラルーラー,牡8,56,山本聡哉,,,---,,計不,[地] 板垣吉則
