,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,トウショウヘリオス,牡5,54,馬渕繁治,1:45.1,,10.2,4,474(-8),[地] 佐藤英明
1,2,5,5,ラドランマーベル,牡5,54,五十嵐冬,1:45.2,1/2,2.5,2,496(+4),[地] 桑原義光
2,3,8,10,コンテ,牡4,55,小野望,1:45.4,1,2.3,1,458(0),[地] 角川秀樹
3,4,4,4,ジョウノマイボーイ,牡5,55,斉藤正弘,1:45.7,1.1/2,13.6,6,474(-14),[地] 佐久間雅
4,5,7,8,ビンテージカフェ,牡5,56,川島洋人,1:46.1,2,24.1,8,496(-4),[地] 村上正和
5,6,8,9,ヤングブレイヴ,牡5,55,桑村真明,1:46.2,1/2,10.6,5,466(+2),[地] 松本隆宏
6,7,7,7,アマデウス,セ6,55,亀井洋司,1:46.3,3/4,116.3,10,462(-14),[地] 若松平
7,8,2,2,プリティネイム,牝5,54,小林靖幸,1:46.5,1,8.1,3,426(-12),[地] 広森久雄
8,9,3,3,トラックタカオー,牡6,55,佐々木国,1:46.5,ハナ,22.0,7,484(+2),[地] 谷口常信
9,10,1,1,クラビッグレディ,牝5,52,小国博行,1:46.9,2,41.1,9,468(-2),[地] 堂山芳則
