,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,マイネルドレスデン,牡3,56,四位洋文,2:29.3,,9.8,4,458(0),[西] 西園正都
1,2,5,5,ストラタジェム,牡3,56,福永祐一,2:29.4,3/4,15.0,6,444(-4),[西] 北橋修二
2,3,2,2,チキリサンサン,牡3,56,渡辺薫彦,2:29.6,1,9.3,3,488(+8),[西] 西橋豊治
3,4,5,6,デルタブルース,牡3,56,岩田康誠,2:29.8,1.1/4,8.6,2,514(+2),[西] 角居勝彦
4,5,1,1,グレートベースン,牡3,56,松永幹夫,2:29.8,クビ,1.5,1,504(+4),[西] 新川恵
5,6,7,9,ミスタージャガー,牡3,56,石山繁,2:30.2,2.1/2,11.8,5,516(+2),[西] 浜田光正
6,7,3,3,マイネルベルーフ,牡3,56,ヒューズ,2:30.5,1.3/4,16.9,8,482(+2),[東] 田村康仁
7,8,8,12,タガノハルカゼ,牡3,56,小原義之,2:30.8,2,66.1,9,474(-2),[西] 小原伊佐
8,9,7,10,シノブホマレ,牡3,56,川原正一,2:30.8,クビ,223.4,11,482(+2),[地] 伊藤強一
9,10,4,4,バンナボレロ,牡3,56,柴山雄一,2:31.5,4,274.1,12,488(+1),[地] 岩崎幸紀
10,11,6,7,ナムラビルシャナ,牡3,56,小林徹弥,2:31.5,クビ,16.5,7,532(-4),[西] 目野哲也
11,12,6,8,ミスズテンユウ,牝3,54,安藤光彰,2:33.5,大,178.6,10,426(-8),[西] 武宏平
