,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ショウナンタケル,牡2,55,和田竜二,2:08.1,,2.0,1,522(0),[西] 北出成人
1,2,7,9,ブランクヴァース,牡2,55,川田将雅,2:08.3,1.1/2,4.9,2,498(0),[西] 藤原英昭
2,3,4,4,ゴーゴークリス,牡2,55,幸英明,2:08.6,1.3/4,12.2,6,466(0),[西] 松永幹夫
3,4,5,6,コパノウェルス,牡2,55,藤岡佑介,2:08.8,1.1/4,7.2,3,492(0),[西] 宮徹
4,5,5,5,ヒデノクーザ,牡2,55,北村友一,2:09.1,1.3/4,18.6,7,450(0),[西] 梅田智之
5,6,2,2,タイセイハリケーン,牡2,55,小牧太,2:09.4,2,57.5,9,498(0),[西] 矢作芳人
6,7,6,8,サンライズマハティ,牡2,55,浜中俊,2:09.4,アタマ,9.9,4,498(0),[西] 平田修
7,8,1,1,テイエムセイリュウ,牡2,55,国分恭介,2:09.5,クビ,23.1,8,472(0),[西] 五十嵐忠
8,9,8,12,ハクユウマンボ,牝2,53,高倉稜,2:09.7,1.1/4,251.6,12,478(0),[西] 加藤敬二
9,10,3,3,アリストクラシー,牝2,54,秋山真一,2:10.8,7,11.0,5,438(0),[西] 野中賢二
10,11,7,10,マルハチマース,牡2,55,安部幸夫,2:11.0,1,207.3,11,456(0),[東] 斎藤誠
11,12,8,11,クイーンダンス,牝2,54,野元昭嘉,2:12.6,10,101.6,10,450(0),[西] 岩元市三
