,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ウインジェネラーレ,牡4,56,蛯名正義,2:32.8,,10.0,2,542(+4),[東] 国枝栄
1,2,4,6,ゼンノロブロイ,牡4,57,柴田善臣,2:32.8,クビ,1.1,1,502(-4),[東] 藤沢和雄
2,3,1,1,ダービーレグノ,牡6,57,田中勝春,2:33.0,1,45.4,10,460(-4),[西] 高橋成忠
3,4,3,4,チャクラ,牡4,57,後藤浩輝,2:33.2,1.1/4,18.6,3,464(-2),[西] 安達昭夫
4,5,7,12,ワールドスケール,牡4,56,木幡初広,2:33.5,1.3/4,37.6,8,522(-10),[東] 宗像義忠
5,6,8,14,アマノブレイブリー,牡4,56,石崎隆之,2:33.6,3/4,39.8,9,480(-6),[西] 湯窪幸雄
6,7,4,5,サンライズジェガー,牡6,57,菊沢隆徳,2:34.0,2.1/2,31.2,6,472(-4),[西] 福永甲
7,8,6,10,ゴールデンメイン,セ4,56,角田晃一,2:34.1,クビ,22.5,4,450(-2),[西] 新川恵
8,9,5,7,フサイチランハート,牡7,57,横山典弘,2:34.1,アタマ,189.8,13,500(+2),[東] 河野通文
9,10,5,8,アクティブバイオ,牡7,58,江田照男,2:34.6,3,33.0,7,506(+2),[西] 崎山博樹
10,11,8,13,ユキノサンロイヤル,牡7,57,小野次郎,2:34.6,クビ,70.4,12,468(+4),[東] 増沢末夫
11,12,7,11,マーブルチーフ,牡4,57,池添謙一,2:35.0,2.1/2,28.1,5,476(-10),[西] 田所清広
12,13,6,9,トレジャーハンター,牡4,56,バルジュ,2:35.2,1.1/4,67.2,11,506(-2),[東] 鈴木伸尋
13,14,2,2,オンユアマーク,牡6,57,内田博幸,2:35.4,1,383.2,14,500(-2),[地] 福永二三
