,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,フジノウェーブ,牡4,55,御神本訓,1:40.6,,1.4,1,483(+7),[地] 高橋三郎
1,2,4,5,アスターバジル,牡3,54,今野忠成,1:40.6,クビ,10.0,4,490(+2),[地] 池田孝
2,3,6,8,コアレスハンター,牡9,57,張田京,1:41.2,3,14.4,5,500(+10),[地] 高橋三郎
3,4,8,13,セイワクリスタル,牡5,55,戸崎圭太,1:41.3,1/2,9.7,3,485(-4),[地] 阪本一栄
4,5,5,7,マルカカイゼル,牡7,53,金子正彦,1:41.4,クビ,82.6,10,461(0),[地] 冨田藤男
5,6,5,6,テラノコマンダー,牡6,55,内田利雄,1:41.4,クビ,90.7,11,515(+7),[地] 栗田裕光
6,7,4,4,サダムクリスタル,牡7,53,鈴木啓之,1:41.6,1,39.3,7,488(-5),[地] 大山一男
7,8,1,1,エトワールフルーヴ,牝6,51,和田譲治,1:41.7,クビ,40.4,8,442(0),[地] 高岩孝敏
8,9,7,11,トウケイファイヤー,牡4,57,有年淳,1:42.0,1.1/2,20.3,6,547(+4),[地] 矢作和人
9,10,2,2,ゴールデンイースト,牡9,57,町田直希,1:42.1,クビ,127.1,12,476(0),[地] 菅原秀雄
10,11,7,10,アイノペンタイア,牡7,55,坂井英光,1:42.2,1/2,72.0,9,483(+4),[地] 栗田裕光
11,12,8,12,サワライチバン,牡3,56,石崎駿,1:42.2,クビ,127.8,13,497(-6),[地] 佐藤賢二
12,13,6,9,ラントゥザフリーズ,牡6,57,山田信大,1:42.3,クビ,6.3,2,500(+2),[地] 高橋三郎
