,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,ネガイヲコメテ,セ8,54,宮崎光行,1:48.6,,20.8,7,466(0),[地] 松本隆宏
1,2,3,3,トップサバトン,牡7,57,服部茂史,1:48.6,ハナ,7.0,5,472(-4),[地] 国信満
2,3,8,10,フーガ,牡5,54,五十嵐冬,1:48.7,1/2,5.7,4,468(+10),[地] 桑原義光
3,4,5,5,サクラビジェイ,牡9,55,馬渕繁治,1:48.8,1/2,120.4,9,464(-2),[地] 佐藤英明
4,5,1,1,フサイチアウステル,セ9,57,佐々木国,1:49.6,4,3.7,2,478(-8),[地] 若松平
5,6,7,7,ダイワルビア,牡7,58,小国博行,1:49.8,1,2.6,1,520(-6),[地] 堂山芳則
6,7,7,8,ロードキャニオン,セ7,56,岩橋勇二,1:50.2,2,4.1,3,472(0),[地] 田中淳司
7,8,2,2,エターナルスマイル,牡9,54,石川駿介,1:50.4,1,105.6,8,516(0),[地] 角川秀樹
8,9,4,4,ゴッドセンド,牡9,55,小林靖幸,1:51.6,6,208.3,10,498(0),[地] 桑原義光
9,10,6,6,ライトグランデュア,牡7,55,小嶋久輝,1:54.4,大,17.9,6,494(0),[地] 堂山芳則
