,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,8,トニージェント,牡8,57,村上忍,2:05.9,,---,1,493(+3),[地] 村上実
1,2,7,9,エアウィード,牡5,57,菅原勲,2:05.9,アタマ,---,3,464(-2),[地] 鈴木七郎
2,3,5,5,マイネルレアール,牡6,57,関本浩司,2:06.1,1,---,7,503(-7),[地] 三野宮通
3,4,6,7,マンボツイスト,牡10,57,村松学,2:07.1,6,---,4,492(-11),[地] 伊藤和
4,5,4,4,ハヤブサ,牡6,57,小林俊彦,2:07.6,3,---,2,483(-1),[地] 千葉博
5,6,5,6,マツリダタロウ,牡5,57,沢田盛夫,2:08.0,2.1/2,---,12,521(-2),[地] 三野宮通
6,7,7,10,ローランボスコ,牡5,57,陶文峰,2:08.2,1,---,6,466(-3),[地] 佐藤雅彦
7,8,8,12,グランドピアノ,牡5,57,阿部英俊,2:08.4,1,---,8,487(-7),[地] 菅原右吉
8,9,3,3,マイネルチェッカー,牡4,57,見沢譲治,2:08.8,2.1/2,---,11,442(-9),[地] 佐々木功
9,10,8,11,シルクディヴァイン,牡8,57,関本淳,2:09.0,1.1/2,---,10,493(+2),[地] 小西重征
10,11,1,1,フルグラトル,牡5,57,左海誠二,2:09.7,4,---,5,499(-5),[地] 渡辺薫
11,12,2,2,ブリリアントロード,牡10,57,斉藤雄一,2:13.5,大,---,9,457(0),[地] 小西重征
