,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ナムラハンター,牡10,56,赤岡修次,1:44.2,,2.2,2.0,516(-3),[地] 田中守
1,2,6,6,サトノロマネ,セ9,56,永森大智,1:45.3,5,2.1,1.0,477(-4),[地] 雑賀正光
2,3,2,2,ザグ,牡9,56,菅原辰徳,1:46.8,7,14.6,5.0,488(-2),[地] 炭田健二
3,4,8,11,ダイヤモンドフジ,牡5,56,吉本隆記,1:46.9,1/2,105.4,9.0,492(-2),[地] 細川忠義
4,5,5,5,イナズマソリオ,牝6,54,佐原秀泰,1:47.2,1.1/2,13.9,4.0,482(-2),[地] 目迫大輔
5,6,7,9,ニシノエルドラド,牝4,54,上田将司,1:47.3,1/2,11.6,3.0,433(+2),[地] 国沢輝幸
6,7,4,4,ロッソコルサ,牡6,56,倉兼育康,1:47.4,1/2,71.0,7.0,468(+2),[地] 雑賀正光
7,8,8,10,ディープハント,牡8,53,塚本弘隆,1:47.4,クビ,15.0,6.0,487(0),[地] 雑賀秀介
8,9,3,3,アドマイヤシャトル,牡9,56,岡村卓弥,1:47.8,2,87.6,8.0,476(-5),[地] 雑賀秀介
9,10,1,1,ミシシッピデルタ,牡5,56,西山裕貴,1:51.9,大,116.4,10.0,463(-3),[地] 松木啓助
10,取,7,8,カネマサゴールド,セ8,56,宮川実,,,---,,計不,[地] 打越勇児
