,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/08/27,金沢,晴,12,イヌワシ賞【白山大賞(G),,8,1,1,2.2,2.0,3.0,赤岡修次,57.0,ダ2000,良,**,2:08.5,0.2,**,5-5-5-3,0.0-37.1,36.6,456(0),,,ラッキードリーム,98.0
1,2023/06/01,園田,曇,11,六甲盃(G),,12,7,9,3.1,2.0,1.0,赤岡修次,56.0,ダ2400,稍,**,2:44.6,0.0,**,3-3-1-2,0.0-38.3,38.1,456(+2),,,(ラッキードリーム),900.0
2,2023/04/27,笠松,晴,11,オグリキャップ記念(G),,11,3,3,9.3,4.0,2.0,赤岡修次,56.0,ダ2500,稍,**,2:46.3,0.0,**,5-5-4-3,0.0-38.1,37.5,454(+3),,,セイカメテオポリス,700.0
3,2023/03/12,佐賀,雨,9,はがくれ大賞典(G),,10,7,7,10.3,3.0,1.0,林謙佑,56.0,ダ2000,稍,**,2:10.6,-0.2,**,7-8-6-4,0.0-40.6,39.0,451(-5),,,(ウノピアットブリオ),600.0
4,2023/02/02,姫路,曇,11,白鷺賞(G),,12,7,10,35.7,4.0,3.0,赤岡修次,56.0,ダ2000,良,**,2:12.6,0.1,**,7-7-3-3,0.0-38.8,38.5,456(-5),,,ヒストリーメイカー,250.0
5,2022/12/31,高知,晴,7,高知県知事賞(G),,12,5,5,8.6,3.0,3.0,赤岡修次,57.0,ダ2400,重,**,2:43.1,1.0,**,8-7-4-3,0.0-41.2,41.8,461(+2),,,ガルボマンボ,400.0
6,2022/12/04,高知,曇,11,Aー2,,9,6,6,10.2,5.0,1.0,赤岡修次,56.0,ダ1600,重,**,1:46.4,-0.3,**,6-4-4-3,0.0-39.4,38.9,459(-5),,,(カバジェーロ),160.0
7,2022/11/20,高知,晴,10,Aー2,,12,8,12,41.4,9.0,6.0,赤岡修次,56.0,ダ1400,稍,**,1:31.0,0.4,**,4-5-4-5,0.0-39.4,39.6,464(+3),,,ヤークトボマー,
8,2022/10/10,高知,晴,11,オパール特別,,9,4,4,12.3,4.0,4.0,赤岡修次,56.0,ダ1400,不,**,1:30.3,1.5,**,7-7-8-7,0.0-37.5,38.0,461(-1),,,アメージングラン,30.0
9,2022/09/20,高知,晴,7,珊瑚冠賞(G),,12,8,12,23.1,9.0,4.0,多田羅誠,57.0,ダ1900,不,**,2:06.5,0.8,**,7-8-8-6,0.0-41.2,41.7,462(+1),,,グランデラムジー,150.0
