,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/03/09,大井,晴,11,フジノウェーブ記念競(G),,14,7,13,103.4,11.0,7,西啓太,57.0,ダ1400,良,**,1:27.0,1.3,**,2-2-2,36.4-37.0,38.2,478(-3),,,ギャルダル,
1,2023/01/26,大井,晴,11,’23ウインタースプ(OP),,14,2,2,15.2,8.0,12,西啓太,57.0,ダ1200,良,**,1:14.3,2.4,**,1-2,34.9-37.0,39.4,481(+6),,,スターシューター,
2,2022/12/06,大井,晴,11,ビオラ賞競走(OP),,12,7,10,6.7,3.0,3,西啓太,57.0,ダ1400,不,**,1:25.3,0.7,**,2-2-2,35.7-37.2,37.8,475(-2),,,スターシューター,152.5
3,2022/11/15,大井,曇,9,ノベンバー賞競走(OP),,7,4,4,4.9,3.0,2,西啓太,57.0,ダ1200,良,**,1:11.9,0.1,**,2-2,35.7-36.1,36.1,477(+4),,,ブラックストーム,244.0
4,2022/10/05,大井,雨,11,東京盃競走(G2),,8,4,4,91.1,7.0,7,西啓太,56.0,ダ1200,稍,**,1:11.8,1.2,**,2-2,34.6-36.0,37.1,473(-3),,,レッドルゼル,
5,2022/09/08,大井,曇,11,アフター5スター賞競(G),,11,4,4,88.9,10.0,3,西啓太,57.0,ダ1200,良,**,1:12.2,0.8,**,4-4,34.2-37.2,37.6,476(-1),,,プライルード,260.0
6,2022/08/18,大井,晴,11,流星賞競走(OP),,6,1,1,4.3,3.0,3,西啓太,57.0,ダ1000,不,**,0:59.2,0.3,**,4-4,34.7-36.2,36.0,477(+8),,,カプリフレイバー,152.5
7,2022/07/14,大井,雨,11,ジュライ賞競走(OP),,11,8,12,12.9,5.0,2,西啓太,57.0,ダ1400,不,**,1:25.6,0.2,**,1-1-1,35.9-37.6,37.8,469(-11),,,ロイヤルペガサス,244.0
8,2022/06/09,大井,晴,11,ゆりかもめオープン競(OP),,6,5,5,,,取,西啓太,57.0,ダ1200,重,**,,,**,,34.7-36.7,,計不,,,ワールドリング,
9,2022/03/09,大井,晴,11,フジノウェーブ記念競(G),,14,8,15,36.7,8.0,3,西啓太,57.0,ダ1400,良,**,1:25.3,1.2,**,1-1-1,35.3-36.7,37.9,480(+2),,,ルーチェドーロ,260.0
10,2022/01/27,大井,晴,11,’22ウインタースプ(OP),,16,6,11,12.1,5.0,2,森泰斗,57.0,ダ1200,良,**,1:12.8,0.3,**,1-1,35.2-37.3,37.6,478(+2),,,ハートプレイス,270.0
11,2022/01/13,船橋,晴,11,船橋記念(G),,13,7,11,47.2,10.0,10,西啓太,57.5,ダ1000,重,**,1:00.4,1.1,**,9-10,33.5-37.1,37.4,476(-3),,,キモンルビー,
12,2021/12/09,大井,晴,11,ビオラ賞競走(OP),,15,2,3,38.6,7.0,4,西啓太,57.0,ダ1400,不,**,1:26.2,0.3,**,1-1-1,36.1-38.0,38.3,479(-3),,,ハルディネロ,91.5
13,2021/11/16,大井,晴,11,ノベンバー賞競走(OP),,10,1,1,3.0,2.0,3,西啓太,57.0,ダ1200,良,**,1:12.7,0.2,**,1-1,34.7-37.8,38.0,482(+1),,,ライクアロケット,152.5
14,2021/10/06,大井,曇,11,東京盃競走(G2),,13,5,7,103.2,9.0,10,西啓太,56.0,ダ1200,稍,**,1:12.1,1.8,**,2-1,34.1-36.2,38.0,481(0),,,サクセスエナジー,
15,2021/09/07,大井,曇,11,アフター5スター賞競(G),,14,7,12,24.7,7.0,5,西啓太,57.0,ダ1200,重,**,1:12.8,0.5,**,3-3,33.9-38.4,38.5,481(+1),,,ワールドリング,65.0
16,2021/08/19,大井,晴,11,流星賞競走(OP),,7,6,6,2.4,1.0,1,西啓太,57.0,ダ1000,重,**,0:58.8,-0.2,**,1-1,35.1-35.4,35.4,480(+5),,,(フランシスコダイゴ),610.0
17,2021/07/21,船橋,晴,11,習志野きらっとスプリ(G),,13,2,2,52.0,8.0,5,西啓太,56.0,ダ1000,良,**,0:59.6,1.0,**,7-4,33.4-36.2,36.5,475(-11),,,コパノフィーリング,155.0
18,2021/03/10,大井,晴,11,フジノウェーブ記念競(G),,16,2,3,24.7,8.0,5,西啓太,57.0,ダ1400,稍,**,1:26.5,0.5,**,1-1-1,35.4-38.5,39.0,486(+1),,,キャプテンキング,65.0
19,2021/01/21,大井,晴,11,’21ウィンタースプ(OP),,16,3,5,2.9,1.0,1,西啓太,57.0,ダ1200,良,**,1:12.2,-0.1,**,2-2,34.6-37.6,37.6,485(-1),,,(ヴィルトファン),750.0
20,2020/12/10,大井,晴,11,冬木立賞競走(OP),,16,1,1,3.4,2.0,4,西啓太,57.0,ダ1200,良,**,1:12.7,0.2,**,2-2,34.7-37.8,37.9,486(+5),,,サンニコーラ,91.5
21,2020/11/03,大井,曇,9,JBCスプリント競走(G1),,16,8,15,999.9,16.0,13,西啓太,57.0,ダ1200,稍,**,1:12.7,2.0,**,7-8,33.4-37.3,38.6,481(+2),,,サブノジュニア,
22,2020/10/07,大井,雨,11,東京盃競走(G2),,14,5,8,406.8,13.0,9,西啓太,56.0,ダ1200,良,**,1:11.6,0.8,**,2-2,33.8-37.0,37.7,479(+4),,,ジャスティン,
23,2020/09/08,大井,曇,11,アフター5スター賞競(G),,14,4,5,15.0,5.0,5,西啓太,57.0,ダ1200,重,**,1:12.3,0.6,**,1-1,34.1-37.6,38.2,475(-2),,,サブノジュニア,65.0
24,2020/08/20,大井,晴,10,流星賞競走,,8,8,8,4.7,2.0,1,西啓太,57.0,ダ1000,良,**,0:58.8,0.0,**,1-1,35.3-35.5,35.5,477(+1),,,(ポッドギル),610.0
25,2020/07/22,船橋,曇,11,習志野きらっとスプリ(G),,14,4,6,34.7,8.0,6,西啓太,56.0,ダ1000,稍,**,0:59.4,0.9,**,4-4,33.3-36.4,36.5,476(+6),,,ノブワイルド,
26,2020/07/09,大井,雨,11,ジュライ賞競走(OP),,12,1,1,16.5,5.0,2,西啓太,57.0,ダ1200,不,**,1:11.8,0.1,**,1-1,35.1-36.6,36.7,470(-5),,,サブノジュニア,244.0
27,2020/06/09,川崎,晴,11,川崎スパーキングスプ(OP),,12,3,3,8.3,5.0,12,西啓太,57.0,ダ900,良,**,0:54.1,1.2,**,6-9,27.7-36.6,37.2,475(+3),,,ポッドギル,
28,2020/05/21,大井,曇,11,ゆりかもめオープン競(OP),,8,5,5,37.6,8.0,1,西啓太,57.0,ダ1400,不,**,1:27.0,-0.2,**,1-1-1,36.7-37.9,37.9,472(-3),,,(トキノパイレーツ),610.0
29,2020/04/30,大井,晴,11,神田川オープン競走(OP),,10,4,4,72.0,9.0,10,西啓太,57.0,ダ1200,稍,**,1:13.4,2.4,**,1-2,35.1-35.9,38.3,475(+4),,,サブノジュニア,
30,2020/03/17,大井,晴,11,隅田川オープン競走(OP),,16,5,9,171.8,14.0,11,藤田凌,57.0,ダ1600,重,**,1:42.8,1.3,**,1-1-1-1,37.5-39.2,40.4,471(+3),,,リコーワルサー,
31,2020/02/26,大井,曇,11,フジノウェーブ記念競(G),,16,1,1,126.9,14.0,16,山崎誠士,57.0,ダ1400,良,**,1:28.1,2.6,**,1-1-1,35.9-37.6,40.2,468(-1),,,トロヴァオ,
32,2019/11/13,大井,曇,12,黄葉賞競走(OP),,12,5,6,27.8,9.0,8,山崎誠士,57.0,ダ1200,良,**,1:13.9,2.0,**,3-4,34.8-37.1,38.7,469(-4),,,サブノジュニア,
33,2019/10/02,大井,晴,11,東京盃競走(G2),,15,8,14,326.6,10.0,9,山崎誠士,56.0,ダ1200,良,**,1:13.4,2.7,**,2-3,34.3-36.4,38.9,473(-3),,,コパノキッキング,
34,2019/08/28,大井,曇,11,アフター5スター賞競(G),,16,5,9,50.5,11.0,8,山崎誠士,57.0,ダ1200,重,**,1:12.9,1.0,**,3-3,33.9-38.0,38.5,476(+3),,,キタサンミカヅキ,
35,2019/07/17,船橋,曇,11,習志野きらっとスプリ(G),,14,8,14,20.5,5.0,5,山崎誠士,57.0,ダ1000,重,**,0:59.8,0.8,**,5-5,33.5-36.7,37.0,473(+7),,,ノブワイルド,105.0
36,2019/06/27,大井,雨,11,武蔵野オープン競走(OP),,7,8,8,10.8,4.0,1,山崎誠士,57.0,ダ1200,稍,**,1:12.4,-0.1,**,1-1,34.8-37.6,37.6,466(-4),,,(ラブミークン),610.0
37,2019/05/23,大井,晴,11,ゆりかもめオープン競(OP),,16,6,12,39.1,8.0,7,山崎誠士,57.0,ダ1400,稍,**,1:28.3,1.7,**,4-4-3,35.3-39.0,40.1,470(+5),,,リコーワルサー,
38,2019/03/21,大井,晴,11,ダービースタリオンマ(OP),,10,3,3,9.6,2.0,3,笹川翼,57.0,ダ1000,良,**,1:00.3,1.1,**,4-4,35.4-35.8,36.5,465(-4),,,アピア,152.5
39,2019/03/06,大井,曇,11,フジノウェーブ記念競(G),,16,7,13,104.2,15.0,14,西啓太,57.0,ダ1400,不,**,1:28.2,2.3,**,2-3-4,34.9-39.1,41.0,469(-4),,,キャプテンキング,
40,2019/02/05,大井,曇,11,アメジスト賞競走,,16,5,10,5.6,3.0,4,西啓太,57.0,ダ1400,稍,**,1:28.8,0.8,**,2-2-2,36.0-39.4,39.8,473(-1),,,リコーワルサー,79.5
41,2019/01/16,船橋,曇,11,船橋記念(G),,11,2,2,5.1,2.0,4,西啓太,55.5,ダ1000,良,**,1:01.7,1.1,**,2-2,34.6-37.8,38.8,474(-4),,,アピア,120.0
42,2018/12/24,浦和,晴,11,ゴールドC(G),,12,3,3,10.2,4.0,4,西啓太,58.0,ダ1400,良,**,1:26.6,0.9,**,1-1-1-2,35.8-36.8,37.7,478(+7),,,キャプテンキング,210.0
43,2018/11/14,大井,晴,12,黄葉賞競走(OP),,16,5,10,11.1,5.0,6,西啓太,57.0,ダ1200,稍,**,1:14.4,1.2,**,2-2,34.4-38.8,39.9,471(+14),,,キャンドルグラス,
44,2018/08/29,大井,曇,11,アフター5スター賞競(G),,14,3,5,,,除,西啓太,55.0,ダ1200,重,**,,,**,,34.1-37.7,,計不,,,キタサンミカヅキ,
45,2018/07/25,船橋,曇,11,習志野きらっとスプリ(G),,14,7,11,9.8,4.0,2,西啓太,53.0,ダ1000,良,**,1:00.5,0.2,**,2-2,34.6-37.5,37.6,457(+7),,,アピア,735.0
46,2018/06/26,大井,晴,11,優駿スプリント競走(G),,16,6,11,47.8,11.0,1,西啓太,56.0,ダ1200,稍,**,1:12.6,-0.2,**,2-2,34.3-38.3,38.2,450(+1),,,(シングンレガシイ),2000.0
47,2018/06/07,大井,晴,11,若竹賞競走(OP),,12,4,4,8.7,5.0,3,達城龍次,56.0,ダ1800,重,**,1:56.7,0.0,**,1-1-1-1,39.5-37.9,37.9,449(-2),,,ミスターバッハ,85.0
48,2018/05/10,笠松,晴,9,ぎふ清流C(G),,10,7,8,7.5,3.0,2,柿原翔,56.0,ダ1600,良,**,1:43.3,0.0,**,1-1-1,0.0-39.4,39.4,451(+4),,,ウォーターループ,62.5
49,2018/04/19,名古屋,晴,11,アネモネ特別,,10,3,3,6.9,2.0,1,柿原翔,56.0,ダ1400,重,**,1:29.9,-0.7,**,1-1-1,0.0-40.5,40.5,447(+1),,,(タイセイドライヴ),46.0
50,2018/04/04,笠松,晴,9,新緑賞(G),,9,7,7,3.3,2.0,6,柿原翔,56.0,ダ1600,良,**,1:43.1,1.3,**,1-1-2,0.0-37.7,39.0,446(-4),,,ビップレイジング,
51,2018/03/22,笠松,曇,8,第5回BAOOC,,7,2,2,3.3,2.0,1,柿原翔,56.0,ダ1600,重,**,1:42.3,-0.3,**,1-1-1,0.0-37.9,37.9,450(+10),,,(フォークローバー),37.0
52,2018/03/03,1阪神3,晴,7,3歳500万下,,13,2,2,200.8,13.0,13,柿原翔,56.0,芝1400,良,**,1:25.2,3.3,**,2-2,34.2-35.9,39.2,440(-7),,,ピースユニヴァース,
53,2018/02/13,名古屋,晴,10,立春特別,,10,5,5,2.3,2.0,1,丸野勝虎,56.0,ダ1600,重,**,1:46.6,-0.1,**,1-1-1,0.0-39.6,39.6,447(+3),,,(ライムチェイサー),28.0
54,2018/01/27,1中京5,晴,10,はこべら賞(500万下),,16,3,6,107.1,14.0,13,柿原翔,56.0,ダ1400,稍,**,1:29.9,3.9,**,1-2,34.4-39.0,42.9,444(-5),,,バーンフライ,
55,2018/01/01,名古屋,曇,5,3歳キング,,10,7,8,1.2,1.0,1,柿原翔,56.0,ダ1400,重,**,1:32.1,-0.3,**,1-1-1,0.0-40.8,40.8,449(+13),,,(カツゲキジャパン),50.0
56,2017/12/13,名古屋,晴,3,2歳キング,,10,1,1,1.4,1.0,1,柿原翔,55.0,ダ1400,良,**,1:32.2,-0.6,**,1-1-1,,41.7,436(0),,,(キャンドルロード),60.0
