,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2011/10/07,名古屋,晴,12,オパールOP,,9,1,1,50.5,9.0,9,丸山真一,53.0,ダ1800,稍,,2:05.4,7.0,,8-9-9,,42.9,435(+3),,,シルバーウインド,
1,2011/09/30,名古屋,曇,11,スターサファイアオー,,11,3,3,353.9,10.0,11,丸山真一,53.0,ダ1600,良,,1:49.0,7.0,,11-11-11,,42.5,432(+8),,,ホウライエイブル,
2,2011/09/21,笠松,,11,絵馬特別,,0,3,3,,,,森島貴之,56.0,ダ1600,,,,,,,,,計不,,,,
3,2011/09/01,園田,曇,9,B2　3歳以上,,11,8,11,257.6,10.0,11,松本剛志,56.0,ダ1700,稍,,2:00.2,7.0,,11-11-11-11,,43.9,424(-3),,,タップシュート,
4,2011/08/25,園田,曇,7,B2　3歳以上,,8,4,4,125.5,8.0,8,松本剛志,56.0,ダ1700,稍,,1:57.9,5.0,,8-8-8-8,,42.8,427(-5),,,モエレシリアス,
5,2011/08/11,園田,晴,9,B2　3歳以上,,11,7,8,124.8,9.0,10,武藤隆一,56.0,ダ1700,良,,1:56.0,3.2,,8-8-10-11,,41.8,432(-9),,,テイケイワイズ,
6,2011/07/26,金沢,晴,12,B22,,8,1,1,50.7,6.0,6,川添明弘,56.0,ダ1400,重,,1:32.1,1.7,,7-6-7-6,,39.7,441(+2),,,ダイワレヴアップ,
7,2011/07/10,金沢,晴,11,第2回芹川美穂子まだ,,10,8,10,83.3,9.0,8,川添明弘,56.0,ダ1500,良,,1:40.3,2.1,,10-10-10-9,,41.3,439(+2),,,ヒャクマンゴク,
8,2011/06/26,金沢,曇,8,さよならビッグドン引,,8,8,8,113.7,8.0,2,川添明弘,56.0,ダ1400,重,,1:31.0,0.4,,6-6-6-3,,39.2,437(-2),,,ケイアイカミノユメ,5.4
9,2011/06/12,金沢,曇,11,名物食べて復興支援喜,,8,5,5,25.1,6.0,6,川添明弘,56.0,ダ1500,良,,1:38.5,1.9,,7-7-7-6,,40.4,439(-3),,,コアレスオリオン,
10,2011/06/07,金沢,晴,7,B23,,10,6,6,89.7,8.0,7,川添明弘,56.0,ダ1400,良,,1:31.5,1.5,,6-7-6-5,,39.5,442(0),,,ケイアイダイコク,
11,2011/05/29,金沢,雨,10,尾山神社特別,,8,3,3,25.3,6.0,7,川添明弘,56.0,ダ1400,不,,1:32.4,1.4,,8-8-7-7,,40.4,442(+4),,,シャイニーコート,
12,2011/05/15,金沢,晴,10,震災復興祈念金沢漆器,,9,2,2,27.2,8.0,7,堀場裕充,56.0,ダ1400,良,,1:31.5,1.3,,7-8-8-7,,39.3,438(-5),,,バンドマスター,
13,2011/05/04,金沢,晴,7,第4回ミルキーホース,,8,7,7,8.3,3.0,7,川添明弘,56.0,ダ1500,良,,1:40.8,2.3,,7-7-7-6,,41.4,443(-4),,,トラブルメーカー,
14,2011/04/17,金沢,晴,12,東日本大震災復興支援,,10,8,9,86.1,9.0,4,堀場裕充,56.0,ダ1500,良,,1:38.9,0.9,,6-6-6-6,,39.4,447(0),,,ベルモントギルダー,1.8
15,2011/03/29,名古屋,晴,12,アクアマリンOP,,9,5,5,150.7,9.0,9,持原大志,55.0,ダ1400,良,,1:32.4,5.1,,9-9-9,,39.6,447(-3),,,キングスゾーン,
16,2011/03/22,名古屋,曇,10,里桜特別,,11,4,4,166.7,10.0,10,持原大志,56.0,ダ1600,不,,1:44.5,3.3,,11-11-10,,39.6,450(-6),,,エイシンイッパツ,
17,2011/03/18,笠松,晴,11,マーチC(G),,9,5,5,,,除,持原大志,56.0,ダ1900,良,,,,,,,,計不,,,マイネルアラバンサ,
18,2011/03/11,名古屋,曇,10,ブラッドストーンオー,,12,8,12,88.0,12.0,11,持原大志,55.0,ダ1600,良,,1:45.9,5.7,,12-12-12,,40.8,456(+2),,,マイネルトラヴェル,
19,2011/02/24,名古屋,曇,11,梅見月杯(G),,10,8,10,245.5,10.0,10,竹田吉秀,57.0,ダ1900,重,,2:09.2,5.8,,9-9-10,,42.8,454(0),,,ヒシウォーシイ,
20,2011/02/16,笠松,晴,10,東海クラウン(OP),,10,8,9,388.1,9.0,10,竹田吉秀,58.0,ダ1600,良,,1:44.6,3.8,,10-10-10,,38.3,454(+4),,,シンワコウジ,
21,2011/02/11,名古屋,,11,アメジストOP,,0,6,6,,,,竹田吉秀,55.0,ダ1800,,,,,,,,,計不,,,,
22,2011/02/03,笠松,晴,10,東海クラウン(OP),,10,2,2,198.0,10.0,8,竹田吉秀,58.0,ダ1800,良,,2:00.6,5.1,,10-10-10-9,,40.6,450(-2),,,エーシンアクセラン,
23,2011/01/28,名古屋,晴,11,クリスタルOP,,11,5,5,372.0,10.0,11,竹田吉秀,55.0,ダ1600,良,,1:46.1,3.9,,11-11-11,,41.2,452(-3),,,マルカハンニバル,
24,2011/01/21,笠松,晴,9,ウインター争覇(G),,10,8,10,176.3,10.0,10,竹田吉秀,56.0,ダ1900,稍,,2:07.8,6.4,,10-10-10-10,,40.3,455(-1),,,ヒシウォーシイ,
25,2011/01/14,名古屋,晴,10,ガーネットOP,,12,7,9,88.3,11.0,11,竹田吉秀,55.0,ダ1900,良,,2:11.2,5.9,,12-12-10,,42.3,456(+5),,,マイネルフォルザ,
26,2011/01/04,名古屋,晴,11,名古屋記念(G),,12,7,10,181.0,12.0,12,竹田吉秀,56.0,ダ1600,良,,1:46.6,4.3,,12-12-12,,40.7,451(+2),,,キングスゾーン,
27,2010/12/23,名古屋,晴,9,愛知県畜産特別,,11,2,2,320.1,11.0,10,竹田吉秀,56.0,ダ1900,重,,2:09.8,4.7,,11-11-10,,41.6,449(0),,,シルバーウインド,
28,2010/12/15,笠松,曇,10,師走特別,,9,4,4,345.2,9.0,8,竹田吉秀,58.0,ダ1600,良,,1:46.3,5.1,,4-5-5,,41.6,449(+2),,,シンワコウジ,
29,2010/12/09,名古屋,曇,10,ひいらぎ特別,,11,7,8,150.4,11.0,11,竹田吉秀,58.0,ダ1800,稍,,2:03.8,4.4,,10-10-10,,40.7,447(-4),,,ヒシウォーシイ,
