,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2019/01/06,佐賀,晴,11,雷山賞(OP),,9,3,3,8.4,3.0,3,松井伸也,56.0,ダ2000,良,**,2:10.1,1.9,**,1-1-2-2,0.0-38.4,40.3,526(-2),,,グレイトパール,10.0
1,2018/12/23,佐賀,曇,12,中島記念(G),,12,7,10,2.5,1.0,2,真島大輔,57.0,ダ1800,重,**,1:56.0,0.0,**,1-1-1-1,0.0-39.2,39.2,528(+3),,,ウルトラカイザー,90.0
2,2018/11/10,佐賀,晴,10,韓国岳賞,,8,6,6,1.4,1.0,1,岡村健司,57.0,ダ1800,良,**,1:55.9,-1.4,**,2-1-1-1,0.0-38.4,38.4,525(-3),,,(デリッツァリモーネ),100.0
3,2018/10/21,佐賀,晴,11,九州大賞典(G),,10,3,3,2.3,1.0,3,岡村健司,56.0,ダ2500,良,**,2:46.6,1.5,**,1-1-1-2,0.0-39.7,41.2,528(0),,,スーパーノヴァ,25.0
4,2018/10/01,佐賀,晴,11,国見岳特別(OP),,10,4,4,2.0,1.0,2,岡村健司,56.0,ダ2000,不,**,2:11.2,0.1,**,1-1-1-1,0.0-40.1,40.2,528(+2),,,デリッツァリモーネ,25.5
5,2018/09/30,佐賀,雨,11,国見岳特別(OP),,0,4,4,,,,岡村健司,56.0,ダ2000,不,,,,,,,,計不,,,,
6,2018/09/16,佐賀,曇,10,小岱山特別,,8,3,3,2.3,1.0,1,岡村健司,57.0,ダ1750,稍,**,1:52.7,-1.0,**,2-2-1-1,0.0-38.2,38.2,526(-2),,,(デリッツァリモーネ),85.0
7,2018/09/01,佐賀,雨,10,大淀川賞,,8,4,4,1.6,1.0,2,岡村健司,57.0,ダ1750,不,**,1:55.2,0.7,**,2-2-2-2,0.0-39.1,39.5,528(0),,,サンマルドライヴ,30.0
8,2018/08/04,佐賀,晴,10,池田湖賞,,6,4,4,1.0,1.0,1,岡村健司,56.0,ダ1750,良,**,1:55.2,-0.2,**,1-1-1-1,0.0-38.0,38.0,528(+5),,,(コスモポッポ),100.0
9,2018/07/21,佐賀,曇,10,大村湾賞,,8,4,4,1.7,1.0,1,岡村健司,56.0,ダ1800,良,**,1:57.3,-0.4,**,2-2-1-1,0.0-38.4,38.4,523(+1),,,(トッケンドーナ),100.0
