,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2020/03/31,船橋,曇,11,柏の葉OP(OP),,13,5,7,44.6,8,7,藤田凌,57.0,ダ1600,重,**,1:42.2,2.1,**,2-2-2-3,36.2-39.1,41.1,491(+2),,,ラブミークン,
1,2020/03/03,川崎,晴,11,日吉OP(OP),,14,4,5,81.8,9,4,藤田凌,56.0,ダ2000,稍,**,2:10.7,0.5,**,2-2-2-1,37.3-40.4,40.5,489(+6),,,タービランス,75.0
2,2020/02/05,大井,晴,11,金盃競走(G),,16,7,13,138.5,11,14,藤田凌,56.0,ダ2600,良,**,2:54.7,5.5,**,1-1-1-3,37.9-39.6,45.1,483(+5),,,サウンドトゥルー,
3,2019/12/05,園田,曇,11,園田金盃(G),,12,7,10,10.2,5,12,川原正一,56.0,ダ1870,良,**,2:05.8,3.0,**,3-4-8-11,0.0-39.4,41.8,478(+6),,,タガノゴールド,
4,2019/11/04,浦和,晴,10,JBCクラシック(G1),,11,1,1,100.0,9,9,的場文男,57.0,ダ2000,重,**,2:10.0,3.9,**,2-2-6-8,36.9-37.2,41.0,472(+2),,,チュウワウィザード,
5,2019/10/24,川崎,曇,11,富士見OP,,13,5,6,4.4,2,4,川島正太,57.0,ダ2000,重,**,2:12.2,0.8,**,1-1-1-1,37.8-42.0,42.8,470(-5),,,ハセノパイロ,75.0
6,2019/09/18,大井,雨,11,東京記念競走(G),,15,7,12,6.9,4,9,左海誠二,56.0,ダ2400,不,**,2:40.8,4.6,**,1-1-3-5,39.1-40.6,45.1,475(+2),,,ストライクイーグル,
7,2019/08/22,川崎,曇,11,スパーキングサマーカ(G),,14,4,6,55.9,9,3,川島正太,57.0,ダ1600,良,**,1:41.3,0.7,**,1-1-1-1,36.4-38.8,39.5,473(-3),,,トキノパイレーツ,280.0
8,2019/06/26,大井,晴,11,帝王賞競走(G1),,14,8,13,532.9,13,14,川島正太,57.0,ダ2000,重,**,2:08.7,4.3,**,1-1-1-1,35.8-38.0,42.3,476(-3),,,オメガパフューム,
9,2019/05/22,大井,晴,11,大井記念競走(G),,16,8,15,183.7,13,4,川島正太,57.0,ダ2000,重,**,2:07.2,2.2,**,1-1-1-1,36.2-38.7,40.9,479(-4),,,モジアナフレイバー,320.0
10,2019/04/09,大井,晴,11,ブリリアントカップ競(G),,16,7,13,59.6,10,12,岡部誠,58.0,ダ1800,良,**,1:56.3,2.4,**,2-2-5-5,37.8-37.6,39.7,483(+2),,,キャプテンキング,
11,2019/02/20,船橋,曇,11,報知グランプリC(G),,14,5,7,6.9,4,6,的場文男,56.5,ダ1800,稍,**,1:54.6,1.4,**,2-2-1-2,36.2-38.8,40.2,481(-2),,,タービランス,
12,2019/02/06,大井,曇,11,金盃競走(G),,15,5,10,11.0,4,2,的場文男,57.0,ダ2600,重,**,2:49.9,0.1,**,1-1-1-1,37.4-40.9,41.0,483(+7),,,サウンドトゥルー,770.0
13,2018/11/23,浦和,晴,10,浦和記念(G2),,11,6,7,59.3,7,7,的場文男,56.0,ダ2000,良,**,2:10.2,4.8,**,2-2-6-8,36.3-37.2,41.7,476(+8),,,オールブラッシュ,
14,2018/11/04,5京都2,晴,11,JBCクラシック(G1),,16,2,3,173.5,12,16,的場文男,57.0,ダ1900,良,**,2:00.6,3.9,**,2-3-8-13,30.2-38.1,40.7,468(-6),,,ケイティブレイブ,
15,2018/09/19,大井,晴,11,東京記念競走(G),,16,2,4,4.8,2,1,的場文男,56.0,ダ2400,不,**,2:36.5,-0.6,**,1-1-1-1,38.0-40.9,40.9,474(-1),,,(カツゲキキトキト),3200.0
16,2018/08/14,大井,晴,8,東京記念トライアル競(OP),,9,1,1,5.9,5,1,的場文男,57.0,ダ2400,稍,**,2:37.4,-0.2,**,1-1-1-1,38.3-39.6,39.6,475(-8),,,(ウマノジョー),610.0
17,2018/07/31,大井,晴,11,トゥインクルバースデ(OP),,11,8,11,19.3,6,3,的場文男,55.0,ダ2000,稍,**,2:08.1,0.0,**,1-1-1-1,37.6-39.5,39.5,483(-3),,,キングニミッツ,200.0
18,2018/06/09,3東京3,晴,11,アハルテケS(OP),,16,6,12,484.0,16,13,西田雄一,52.0,ダ1600,良,**,1:37.8,2.5,**,6-6,34.7-36.7,38.6,486(+10),,,サンライズノヴァ,
19,2018/03/31,2阪神3,晴,11,コーラルS(OP),,16,8,16,320.8,15,15,小崎綾也,53.0,ダ1400,良,**,1:25.5,2.1,**,4-4,34.1-37.3,38.9,476(-12),,,モーニン,
20,2018/03/04,2中山4,晴,10,総武S(OP),,16,1,1,140.2,14,13,江田照男,56.0,ダ1800,良,**,1:55.0,2.2,**,7-7-6-6,36.4-38.4,39.7,488(-6),,,センチュリオン,
21,2018/02/11,1東京5,晴,10,バレンタインS(OP),,16,1,1,176.4,14,12,三浦皇成,56.0,ダ1400,良,**,1:24.7,1.2,**,10-9,34.9-36.4,37.0,494(+4),,,レッドゲルニカ,
22,2017/11/19,5東京6,晴,11,霜月S(OP),,16,7,13,19.8,8,16,蛯名正義,54.0,ダ1400,良,**,1:25.1,1.9,**,4-6,35.0-36.0,37.5,490(-2),,,ダノンフェイス,
23,2017/10/09,4東京3,晴,11,グリーンチャンネルC(OP),,16,6,11,33.3,10,6,三浦皇成,56.0,ダ1400,良,**,1:22.8,0.6,**,3-4,35.0-35.4,35.8,492(-4),,,サンライズノヴァ,
24,2017/05/27,2東京11,晴,11,欅S(OP),,16,5,9,41.9,9,10,石橋脩,56.0,ダ1400,重,**,1:23.2,1.1,**,6-6,34.4-35.8,36.4,496(+2),,,エイシンバッケン,
25,2017/05/14,2東京8,曇,12,BSイレブン賞(1600万下),,16,3,6,6.1,4,1,ルメール,57.0,ダ1400,重,**,1:22.5,-0.1,**,2-1,35.5-35.2,35.2,494(+2),,,(リスペクトアース),1854.3
26,2017/04/23,2東京2,晴,10,鎌倉S(1600万下),,16,1,2,3.7,1,8,内田博幸,55.0,ダ1400,稍,**,1:23.7,0.7,**,4-7,34.9-36.1,36.3,492(-4),,,アキトクレッセント,
27,2017/02/19,1東京8,晴,12,大島特別(1000万下),,16,4,7,5.2,2,1,ルメール,57.0,ダ1400,良,**,1:24.4,-0.2,**,4-4,36.1-35.9,35.6,496(-4),,,(コロマンデル),1542.7
28,2017/01/29,1中京6,小雨,12,伊良湖特別(1000万下),,16,2,4,8.9,5,3,中谷雄太,57.0,ダ1400,良,**,1:24.9,0.1,**,7-7,35.9-36.3,35.8,500(+6),,,ラインシュナイダー,386.2
29,2016/10/10,4東京3,曇,9,西湖特別(1000万下),,15,3,4,6.7,2,10,内田博幸,57.0,ダ1600,稍,**,1:36.1,1.1,**,4-4,34.9-36.3,37.1,494(+2),,,コスモカナディアン,
30,2016/08/27,2新潟9,晴,9,瀬波温泉特別(1000万下),,15,8,15,6.7,3,4,福永祐一,56.0,ダ1800,良,**,1:53.2,0.5,**,2-2-1-1,36.8-38.8,39.3,492(+4),,,サトノアッシュ,230.0
31,2016/02/28,1阪神2,晴,12,4歳以上1000万下,,16,8,16,3.6,1,7,武豊,57.0,ダ1400,良,**,1:24.7,1.0,**,4-4,34.6-36.8,37.4,488(+2),,,キングズガード,
32,2016/02/14,1東京6,晴,12,4歳以上1000万下,,16,7,13,3.7,2,2,戸崎圭太,57.0,ダ1600,稍,**,1:35.5,0.1,**,3-3,34.4-36.3,36.3,486(+4),,,ラストダンサー,420.0
33,2016/01/30,1中京5,曇,11,伊良湖特別(1000万下),,16,2,4,4.9,2,3,ヴェロン,56.0,ダ1400,不,**,1:23.5,0.2,**,4-3,34.4-37.2,37.0,482(-2),,,ハラペーニョペパー,355.7
34,2015/11/29,5東京9,晴,8,シャングリラ賞(1000万下),,16,4,7,9.2,5,2,内田博幸,56.0,ダ1600,稍,**,1:36.5,0.3,**,3-3,34.8-37.0,37.0,484(-2),,,ニットウビクトリー,612.2
35,2015/11/01,4東京9,晴,12,三峰山特別(1000万下),,16,2,4,20.0,9,5,内田博幸,57.0,ダ1600,良,**,1:38.4,0.4,**,5-5,36.4-35.9,35.9,486(0),,,アールプロセス,150.0
36,2015/10/18,4京都5,晴,8,3歳以上1000万下,,11,6,7,7.1,4,4,福永祐一,57.0,ダ1800,良,**,1:51.6,0.6,**,3-3-3-2,35.6-39.0,38.6,486(+8),,,サージェントバッジ,160.0
37,2015/06/28,1函館4,雨,12,津軽海峡特別(1000万下),,11,3,3,6.2,3,10,丸山元気,57.0,ダ1700,不,**,1:44.8,2.0,**,5-5-3-5,29.3-35.9,37.6,478(-2),,,トミケンユークアイ,
38,2015/05/17,2東京8,晴,12,BSイレブン賞(1600万下),,16,7,13,31.2,11,6,Ｍ．デム,54.0,ダ1600,良,**,1:37.0,0.7,**,3-3,35.1-36.3,36.8,480(-4),,,メイケイペガスター,
