,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2005/05/05,船橋,晴,10,かしわ記念(G1),,10,3.0,3,,2.0,4,安藤勝己,57,ダ1600,良,,1:38.5,0.6,,6-6-5-3,35.9-37.8,38.0,452(-4),,,ストロングブラッド,600.0
1,2005/04/03,2阪神4,晴,11,産経大阪杯(G2),,9,6.0,6,7.1,5.0,6,安藤勝己,59,芝2000,良,,1:59.7,0.7,,6-6-7-8,35.1-35.2,34.9,456(-2),,,サンライズペガサス,
2,2005/02/20,1東京8,小雨,11,フェブラリーS(G1),,15,2.0,3,3.7,2.0,5,安藤勝己,57,ダ1600,不,,1:35.3,0.6,,11-12,34.2-36.9,35.8,458(+6),,,メイショウボーラー,940.0
3,2004/12/26,5中山8,晴,9,有馬記念(G1),,15,8.0,15,21.3,8.0,7,安藤勝己,57,芝2500,良,,2:30.4,0.9,,8-8-9-8,30.1-35.6,35.3,452(-2),,,ゼンノロブロイ,
4,2004/11/28,5東京8,晴,10,ジャパンカップダート(G1),,16,5.0,10,1.7,1.0,2,安藤勝己,57,ダ2100,良,,2:09.1,0.4,,8-7-7-6,29.7-37.6,37.5,454(+8),,,タイムパラドックス,5302.0
5,2004/11/03,大井,晴,11,JBCクラシック(G1),,13,5.0,7,,1.0,1,安藤勝己,57,ダ2000,稍,,2:02.4,-0.2,,5-5-5-4,35.5-37.1,36.6,446(-6),,,(アジュディミツオー),10000.0
6,2004/10/11,盛岡,曇,10,マイルチャンピオンシ(G1),,12,8.0,11,,1.0,2,武豊,57,ダ1600,稍,,1:36.0,0.1,,5-3,,,452(0),,,ユートピア,1800.0
7,2004/06/30,大井,晴,9,帝王賞(G1),,10,6.0,6,,1.0,1,安藤勝己,57,ダ2000,稍,,2:04.0,0.0,,5-5-5-4,36.9-36.4,36.1,452(0),,,(ナイキアディライト),8000.0
8,2004/03/27,アラブ首,晴,7,ドバイワールドC(G1),,12,,1,,,8,安藤勝己,57,ダ2000,良,,2:05.1,4.9,,,,,計不,,,PLEASANTLY PERFECT,
9,2004/02/22,1東京8,晴,11,フェブラリーS(G1),,16,5.0,10,1.3,1.0,1,安藤勝己,57,ダ1600,良,,1:36.8,-0.1,,7-7,35.8-36.0,35.5,454(+2),,,(サイレントディール),9752.8
10,2003/11/29,4東京7,雨,11,ジャパンカップダート(G1),,16,3.0,6,1.5,1.0,2,安藤勝己,57,ダ2100,不,,2:09.2,0.0,,5-6-5-3,29.7-38.6,38.2,452(+3),,,フリートストリートダンサー,5297.2
11,2003/11/03,大井,雨,9,JBCクラシック(G1),,15,8.0,14,,1.0,1,安藤勝己,57,ダ2000,良,,2:04.3,-0.6,,4-4-3-2,36.1-38.2,37.6,449(-9),,,(スターキングマン),10000.0
12,2003/10/13,盛岡,曇,10,マイルチャンピオンシ(G1),,14,8.0,13,,1.0,1,安藤勝己,57,ダ1600,不,,1:35.4,-0.6,,3-1,0.0-35.5,,458(0),,,(コアレスハンター),6000.0
13,2003/09/06,1札幌7,晴,11,エルムS(G3),,13,7.0,10,2.7,1.0,1,安藤勝己,59,ダ1700,良,,1:43.8,-1.5,,7-9-5-2,30.5-36.8,36.4,458(+10),,,(トシザボス),4249.7
14,2003/02/23,2中山8,曇,11,フェブラリーS(G1),,16,8.0,16,3.7,2.0,11,藤田伸二,56,ダ1800,稍,,1:53.5,2.6,,12-11-12-13,36.0-38.4,39.3,448(-6),,,ゴールドアリュール,
15,2002/11/23,4中山7,曇,11,ジャパンカップダート(G1),,16,1.0,2,2.2,1.0,3,藤田伸二,55,ダ1800,良,,1:52.4,0.2,,5-5-3-3,36.8-38.6,38.6,454(+3),,,イーグルカフェ,3352.8
16,2002/11/04,盛岡,曇,9,JBCクラシック(G1),,14,2.0,2,,2.0,1,藤田伸二,55,ダ2000,良,,2:05.6,-1.1,,6-5-3-1,,,451(-5),,,(プリエミネンス),10000.0
17,2002/10/20,4京都6,雨,11,菊花賞(G1),,18,2.0,3,11.4,5.0,4,藤田伸二,57,芝3000,良,,3:06.4,0.5,,8-8-10-4,34.6-35.4,35.6,456(-4),,,ヒシミラクル,1700.0
18,2002/08/18,1札幌4,晴,11,札幌記念(G2),,16,8.0,15,6.1,3.0,4,藤田伸二,53,芝2000,良,,1:59.8,0.3,,5-5-6-5,34.8-35.4,34.6,460(+20),,,テイエムオーシャン,960.0
19,2002/05/26,4東京4,曇,10,東京優駿(G1),,18,3.0,5,25.1,8.0,6,藤田伸二,57,芝2400,良,,2:26.7,0.5,,11-11-11-12,36.7-35.6,35.3,440(-10),,,タニノギムレット,
20,2002/04/14,2中山8,晴,11,皐月賞(G1),,18,4.0,8,10.7,4.0,7,藤田伸二,57,芝2000,良,,1:59.3,0.8,,9-8-9-9,35.0-35.8,35.8,450(-12),,,ノーリーズン,
21,2002/03/16,1阪神7,晴,11,若葉S(OP),,11,7.0,8,1.8,1.0,3,藤田伸二,56,芝2000,良,,2:01.6,0.1,,5-5-5-6,36.4-35.0,34.6,462(+2),,,シゲルゴッドハンド,484.9
22,2001/12/09,5中山4,晴,11,朝日杯FS(G1),,16,1.0,1,2.1,1.0,1,藤田伸二,55,芝1600,良,,1:33.8,-0.1,,7-4-3,34.4-36.1,35.5,460(+8),,,(ヤマノブリザード),6114.8
23,2001/11/10,5京都3,晴,9,京都2歳S(OP),,9,4.0,4,1.7,1.0,1,藤田伸二,55,芝1800,良,,1:47.4,-0.7,,4-2,34.8-37.0,36.3,452(-2),,,(オースミエルスト),1626.6
24,2001/10/13,4京都3,晴,4,2歳新馬,,12,8.0,11,2.6,1.0,1,藤田伸二,53,ダ1400,良,,1:26.8,-1.3,,3-3,35.6-38.6,38.3,454(0),,,(スイートルーム),600.0
