,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2010/08/12,門別,曇,10,ブリーダーズゴールド(G2),,13,4.0,4,1.2,1.0,2,横山典弘,58,ダ2000,不,,2:03.7,0.7,,4-4-6-5,,37.2,528(-7),,,シルクメビウス,700.0
1,2010/07/19,盛岡,曇,9,マーキュリーC(G3),,10,3.0,3,1.5,1.0,1,横山典弘,59,ダ2000,良,,2:04.8,-0.8,,2-2-2-1,,38.1,535(+2),,,(ブルーラッド),2300.0
2,2010/06/30,大井,曇,11,帝王賞競走(G1),,15,8.0,14,5.8,4.0,2,横山典弘,57,ダ2000,稍,**,2:03.9,0.5,**,7-7-5-4,35.4-37.8,38.2,533(+10),,,フリオーソ,2450.0
3,2009/05/05,船橋,雨,10,かしわ記念(G1),,13,7.0,11,1.8,1.0,2,内田博幸,57,ダ1600,重,**,1:36.0,0.1,**,5-5-4-4,34.7-36.3,36.0,523(-7),,,エスポワールシチー,2100.0
4,2009/02/22,1東京8,晴,11,フェブラリーS(G1),,16,1.0,2,2.7,1.0,3,ルメール,57,ダ1600,稍,**,1:34.6,0.0,**,4-4,35.1-35.8,35.3,530(-3),,,サクセスブロッケン,2449.2
5,2009/01/28,川崎,曇,10,川崎記念[指定交流](G1),,13,3.0,3,1.1,1.0,1,Ｃ．ルメ,57,ダ2100,稍,**,2:13.3,-0.1,**,2-2-2-2,30.5-36.5,36.5,533(+5),,,(フリオーソ),6000.0
6,2008/12/29,大井,晴,10,東京大賞典競走(G1),,10,8.0,9,3.1,2.0,1,Ｃ．ルメ,57,ダ2000,良,**,2:04.5,0.0,**,3-3-3-3,37.5-35.4,35.1,528(-2),,,(ヴァーミリアン),8000.0
7,2008/12/07,5阪神2,晴,11,ジャパンカップダート(G1),,15,5.0,10,9.8,4.0,1,ルメール,57,ダ1800,良,**,1:49.2,0.0,**,5-4-3-5,36.7-36.6,36.4,530(-4),,,(メイショウトウコン),13357.0
8,2008/11/08,5東京1,曇,11,東京中日S杯武蔵野S(G3),,16,1.0,1,6.4,2.0,9,武豊,58,ダ1600,良,**,1:36.6,0.6,**,6-8,34.7-36.7,36.7,534(+10),,,キクノサリーレ,
9,2006/06/28,大井,晴,11,帝王賞競走(G1),,13,5.0,6,1.6,1.0,2,武豊,57,ダ2000,良,,2:02.3,0.2,,3-2-2-2,36.3-37.0,36.9,524(0),,,アジュディミツオー,2450.0
10,2006/03/25,アラブ首,晴,7,ドバイワールドC(G1),,11,,5,,,4,武豊,57,ダ2000,良,,,0.0,,,,,計不,,,ELECTROCUTIONIST,
11,2006/02/19,1東京8,曇,11,フェブラリーS(G1),,16,7.0,14,2.7,1.0,1,武豊,57,ダ1600,良,**,1:34.9,-0.5,**,10-8,33.9-37.5,35.7,516(+2),,,(シーキングザダイヤ),9744.4
12,2005/11/26,5東京7,晴,11,ジャパンカップダート(G1),,16,5.0,10,2.1,1.0,1,武豊,55,ダ2100,良,,2:08.0,0.0,,9-8-8-6,29.8-36.8,36.2,514(+4),,,(シーキングザダイヤ),13357.0
13,2005/10/29,4東京7,曇,11,東京中日S杯武蔵野S(G3),,16,4.0,8,1.3,1.0,2,武豊,57,ダ1600,良,,1:35.5,0.3,,13-13,34.5-37.7,36.2,510(+7),,,サンライズバッカス,1617.0
14,2005/09/19,盛岡,曇,10,ダービーグランプリ(G1),,12,4.0,6,,1.0,1,武豊,56,ダ2000,良,,2:03.8,-0.4,,3-4-4-1,,,503(-2),,,(サンライズバッカス),5000.0
15,2005/07/13,大井,曇,9,ジャパンダートダービ(G1),,14,6.0,10,,1.0,1,武豊,56,ダ2000,良,,2:04.9,-0.8,,5-4-2-1,34.9-37.9,37.8,505(+3),,,(メイプルエイト),5000.0
16,2005/06/04,3東京5,曇,11,ユニコーンS(G3),,16,6.0,11,1.1,1.0,1,武豊,56,ダ1600,良,,1:36.5,-0.3,,3-2,34.7-37.4,37.3,502(+2),,,(アグネスジェダイ),3860.9
17,2005/04/30,3京都3,晴,10,端午S(OP),,14,6.0,9,1.2,1.0,1,武豊,56,ダ1800,良,,1:50.8,-1.4,,6-6-3-2,36.6-36.7,36.5,500(0),,,(エイシンニュートン),1933.6
18,2005/03/26,2阪神1,曇,11,毎日杯(G3),,14,8.0,13,8.3,3.0,7,武豊,56,芝2000,良,,2:03.0,0.8,,2-2-2-2,37.4-34.7,35.2,500(-8),,,ローゼンクロイツ,
19,2005/02/26,2中山1,曇,7,3歳500万下,,10,7.0,8,1.3,1.0,1,ペリエ,56,ダ1800,重,,1:53.3,-1.8,,2-2-2-1,37.4-37.7,37.6,508(0),,,(シュウザンイーグル),700.0
20,2005/02/13,2京都6,曇,2,3歳未勝利,,14,8.0,13,59.5,9.0,1,池添謙一,56,ダ1800,良,,1:53.3,-1.2,,2-2-2-2,37.3-36.9,36.7,508(+4),,,(サンシーズン),500.0
21,2004/08/21,3小倉3,晴,2,2歳未勝利,,13,4.0,5,8.9,5.0,11,福永祐一,54,芝1800,良,,1:51.0,2.1,,6-6-4-8,36.3-35.7,37.5,504(-12),,,ニホンピロブレイブ,
22,2004/07/31,2新潟5,晴,5,2歳新馬,,14,8.0,14,6.7,3.0,4,柴田善臣,54,芝1400,良,,1:24.6,1.6,,4-2,34.9-35.8,37.1,516(0),,,フェリシア,110.0
