,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2014/06/25,大井,曇,12,帝王賞競走(G1),,11,1,1,82.6,7.0,中,下原理,57,ダ2000,不,**,,,**,5-5-7-8,37.0-36.0,,497(-11),,,ワンダーアキュート,
1,2014/05/05,園田,曇,10,兵庫大賞典(G),,12,6,8,1.1,1.0,1,下原理,56,ダ1870,稍,,2:00.8,-0.4,,3-3-3-2,,37.3,508(-4),,,(ハルイチバン),500.0
2,2014/03/26,名古屋,雨,10,名古屋大賞典(G3),,12,1,1,15.3,5.0,5,下原理,54,ダ1900,不,,2:03.6,1.7,,3-4-4,,39.5,512(+9),,,ダノンカモン,105.0
3,2014/02/13,佐賀,小雨,10,佐賀記念(G3),,12,8,11,12.5,5.0,4,下原理,56,ダ2000,稍,,2:10.2,0.8,,5-5-2-2,,40.1,503(-2),,,ランフォルセ,138.0
4,2014/01/03,川崎,晴,11,報知オールスターカッ(G),,14,4,6,3.3,1.0,1,張田京,56,ダ2100,良,**,2:16.9,0.0,**,2-2-1-1,30.5-39.3,39.3,505(-4),,,(アウトジェネラル),1500.0
5,2013/12/05,園田,晴,10,園田金盃(G),,12,8,11,1.5,1.0,1,下原理,56,ダ1870,良,,2:00.7,-0.4,,7-7-2-2,,38.9,509(-1),,,(ホクセツサンデー),700.0
6,2013/10/25,園田,雨,9,A1,,6,5,5,1.4,1.0,1,下原理,57,ダ1700,不,,1:47.8,-0.4,,2-2-2-2,,37.1,510(+1),,,(パーフェクトラン),130.0
7,2012/12/26,園田,晴,10,兵庫ゴールドトロフィ(G3),,12,7,10,9.7,5.0,3,木村健,54,ダ1400,稍,,1:27.2,0.8,,6-6-4-2,,37.5,509(+1),,,ティアップワイルド,252.0
8,2012/12/06,園田,晴,10,園田金盃(G),,9,5,5,1.1,1.0,2,木村健,56,ダ1870,稍,,2:02.7,0.1,,1-1-1-1,,39.7,508(+5),,,ニシノイーグル,250.0
9,2012/11/05,川崎,曇,10,JBCスプリント(G1),,11,2,2,55.0,7.0,6,木村健,57,ダ1400,良,**,1:28.6,2.0,**,4-4-4-4,36.7-38.6,40.3,503(-2),,,タイセイレジェンド,
10,2012/10/03,大井,雨,11,東京盃競走(G2),,16,3,5,41.9,7.0,7,木村健,56,ダ1200,稍,**,1:12.2,1.0,**,7-8,34.2-37.0,37.4,505(-14),,,ラブミーチャン,
11,2012/09/13,園田,晴,10,福崎サルビア特別,,11,5,5,1.1,1.0,1,木村健,58,ダ1400,良,,1:28.8,-1.5,,5-5-1-1,,38.8,519(+21),,,(ブライトフェース),110.0
12,2012/06/27,大井,晴,11,帝王賞競走(G1),,13,1,1,37.8,8.0,10,木村健,57,ダ2000,良,**,2:05.9,2.9,**,8-7-8-8,36.0-36.5,39.0,498(-5),,,ゴルトブリッツ,
13,2012/05/04,園田,曇,10,兵庫大賞典(G),,8,8,8,1.4,1.0,1,木村健,56,ダ1870,稍,,2:01.9,-0.5,,2-2-1-1,,37.7,503(+14),,,(パーフェクトラン),500.0
14,2012/02/08,佐賀,雪,10,佐賀記念(G3),,11,6,7,2.2,1.0,5,木村健,55,ダ2000,不,,2:06.0,0.3,,2-2-2-2,,37.6,489(-10),,,ピイラニハイウェイ,92.0
15,2011/12/28,園田,晴,10,兵庫ゴールドトロフィ(G3),,11,8,11,5.7,3.0,3,木村健,54,ダ1400,良,,1:27.7,0.4,,3-3-1-1,,38.3,499(+8),,,スーニ,252.0
16,2011/11/24,園田,晴,11,スポニチなにわ賞,,12,4,4,1.2,1.0,1,木村健,54,ダ1700,良,,1:49.9,0.0,,6-6-2-2,,37.3,491(+6),,,(ドクターラオウ),85.0
17,2011/10/14,笠松,曇,10,岐阜金賞(G),,10,8,9,1.0,1.0,1,木村健,56,ダ1900,良,,2:02.0,-0.1,,5-3-1-2,,36.8,485(-2),,,(アムロ),230.0
18,2011/08/16,大井,晴,10,黒潮盃競走(G),,16,6,11,2.0,1.0,1,木村健,57,ダ1800,良,**,1:51.9,-0.1,**,3-3-3-2,37.4-38.1,37.9,487(+1),,,(リアライズブラボー),1800.0
19,2011/07/19,園田,雨,9,あわ神誕生記念特別,,8,3,3,,,除,田中学,55,ダ1400,不,,,,,,,,計不,,,オーシャンハンター,
20,2011/06/09,園田,曇,10,兵庫ダービー(G),,8,2,2,1.9,2.0,1,木村健,55,ダ1870,良,,1:58.6,-1.2,,1-1-1-1,,39.0,486(-4),,,(ホクセツサンデー),800.0
21,2011/03/09,園田,曇,9,A　B　3歳,,11,6,6,1.1,1.0,1,木村健,56,ダ1400,重,,1:29.1,-0.5,,7-7-3-1,,36.9,490(-5),,,(ニシノイーグル),80.0
22,2011/02/09,園田,曇,9,園田ユースC(G),,10,7,7,1.2,1.0,1,木村健,55,ダ1400,稍,,1:30.2,-0.5,,3-3-1-1,,39.5,495(+5),,,(コアレスバトラー),200.0
23,2010/12/31,園田,曇,10,園田ジュニアC(G),,12,8,11,3.7,3.0,1,木村健,54,ダ1700,良,,1:53.0,-0.4,,1-1-1-1,,37.4,490(+8),,,(グリーンアイズ),600.0
24,2010/11/25,園田,晴,6,一組　2歳,,11,4,4,,,取,木村健,54,ダ1400,良,,,,,,,,計不,,,グリーンアイズ,
25,2010/10/28,園田,雨,11,兵庫若駒賞(G),,10,4,4,3.2,1.0,1,木村健,54,ダ1400,重,,1:31.8,-0.2,,1-1-1-1,,38.1,482(-4),,,(ホクセツサンデー),300.0
