,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2009/07/22,大井,曇,10,サンタアニタトロフィ(G),,16,6,12,2.8,2,1,坂井英光,54,ダ1600,不,**,1:39.8,-0.1,**,2-2-1-2,36.5-38.9,38.9,533(-5),,,(クレイアートビュン),1500.0
1,2008/12/29,大井,晴,10,東京大賞典競走(G1),,10,3,3,43.9,7,7,坂井英光,57,ダ2000,良,**,2:05.7,1.2,**,1-1-1-1,37.5-35.4,36.6,538(-5),,,カネヒキリ,
2,2008/12/03,大井,晴,11,’08勝島賞競走(OP),,16,5,10,2.3,1,1,坂井英光,55,ダ1800,稍,**,1:53.3,-0.7,**,3-3-3-3,37.6-38.4,38.4,543(+6),,,(ジルグリッター),800.0
3,2008/11/11,大井,曇,10,’08メトロポリタン,,14,6,9,2.5,2,1,坂井英光,56,ダ1800,良,**,1:53.6,-0.5,**,3-3-3-2,36.6-38.6,38.4,537(+5),,,(バグパイプウィンド),900.0
4,2008/10/06,大井,曇,9,フォーマルハウト賞競,,12,1,1,1.2,1,1,坂井英光,56,ダ1600,不,**,1:41.0,-1.2,**,1-1-1-1,36.0-40.6,40.6,532(0),,,(セレブサンディ),320.0
5,2008/09/18,大井,曇,10,アーバンステージ長月,,14,5,7,1.5,1,1,坂井英光,56,ダ1800,稍,**,1:53.0,-0.9,**,3-3-1-1,36.8-38.4,38.4,532(-5),,,(ゴールデンルーヴェ),400.0
6,2008/09/03,大井,晴,11,仲秋賞競走,,13,5,7,2.6,1,1,坂井英光,55,ダ1800,良,**,1:52.1,-0.2,**,1-1-1-1,38.3-36.4,36.4,537(+2),,,(ウツミランカスター),290.0
7,2008/07/28,大井,曇,9,アルビレオ賞競走,,14,4,6,1.4,1,1,坂井英光,55,ダ1600,良,**,1:40.9,-0.5,**,2-2-2-2,37.5-38.3,38.2,535(+4),,,(ハナビバーチェ),250.0
8,2008/06/24,大井,晴,9,日刊スポーツ賞競走,,11,2,2,1.6,1,7,坂井英光,55,ダ1600,重,**,1:41.6,0.8,**,2-2-2-3,36.2-40.5,39.7,531(-7),,,ミヤコフラッシュ,
9,2008/04/10,大井,雨,12,北極星賞競走,,13,5,6,2.6,1,1,坂井英光,55,ダ1600,不,**,1:40.5,-0.3,**,4-4-2-2,37.2-39.1,39.0,538(-5),,,(グレイトセイヴィア),250.0
10,2007/12/29,大井,曇,11,イヤーエンド賞競走,,13,1,1,2.9,1,9,坂井英光,55,ダ1600,不,**,1:43.1,2.6,**,3-3-4-4,37.5-38.3,40.7,543(+16),,,デスモゾーム,
11,2007/07/13,大井,曇,11,千代田区特別競走,,14,3,3,1.6,1,1,坂井英光,55,ダ1600,不,**,1:39.7,-0.2,**,2-2-1-1,36.1-38.6,38.6,527(+4),,,(タマノタカラ),210.0
12,2007/06/03,大井,曇,8,アマリリス特別競走,,14,5,7,1.5,1,2,坂井英光,55,ダ1600,良,**,1:40.7,0.0,**,1-1-1-1,37.0-38.9,38.9,523(0),,,グランドカズマー,66.0
13,2007/05/06,大井,曇,8,ひなげし特別競走,,13,1,1,1.9,1,1,坂井英光,54,ダ1600,不,,1:42.9,-0.6,,2-2-1-1,37.3-40.6,40.6,523(+3),,,(アリシッド),220.0
14,2007/03/25,大井,曇,7,3歳,,11,7,8,1.7,1,1,坂井英光,54,ダ1400,稍,,1:28.1,-0.3,,3-2-3,36.3-39.1,38.9,520(+29),,,(ミユキグラマー),140.0
15,2006/10/16,大井,晴,2,2歳,,12,3,4,1.6,1,1,坂井英光,53,ダ1400,良,,1:30.4,-0.4,,4-3-4,37.3-39.5,39.2,491(-5),,,(スタークリック),160.0
16,2006/09/18,大井,曇,2,2歳　新馬(新馬),,9,5,5,4.8,2,2,坂井英光,53,ダ1200,不,,1:15.6,0.0,,6-5,36.2-39.4,38.8,496(0),,,ショウサンセラヴィ,72.0
