,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2015/06/10,門別,曇,12,ハービンジャー・プレ,,9,1,1,,,取,桑村真明,58,ダ1800,稍,**,,,**,,,,計不,,,キタノイットウセイ,
1,2015/05/28,門別,曇,12,赤レンガ記念〔H3〕(G),,11,8,10,15.4,4.0,11,桑村真明,57,ダ2000,良,**,2:13.3,3.8,**,3-3-3-6,,43.8,504(0),,,ウルトラカイザー,
2,2015/04/29,門別,曇,11,コスモバルク記念〔H(G),,11,2,2,7.8,4.0,10,桑村真明,58,ダ1800,良,**,1:57.6,3.0,**,6-6,,,504(+11),,,ウルトラカイザー,
3,2014/12/29,大井,曇,10,東京大賞典競走(G1),,16,6,11,451.3,12.0,11,桑村真明,57,ダ2000,重,**,2:06.6,3.6,**,12-13-12-10,36.3-37.0,39.6,493(-17),,,ホッコータルマエ,
4,2014/11/13,門別,雪,12,道営記念〔H1〕(G),,16,5,10,5.0,3.0,6,服部茂史,56,ダ2000,重,,2:05.9,1.0,,2-2-1-1,,40.2,510(+8),,,ウルトラカイザー,
5,2014/08/19,門別,雨,11,日高建設協会特別,,10,5,5,1.9,1.0,3,桑村真明,58,ダ1800,不,,1:54.8,0.5,,8-8-7-7,,39.3,502(+8),,,ニシノファイター,12.0
6,2014/08/06,門別,曇,12,ロードカナロア・プレ,,0,3,3,,,,桑村真明,58,ダ1200,稍,,,,,,,,502(+8),,,,
7,2013/09/19,門別,曇,12,ステイヤーズカップ〔(G),,10,5,5,,,取,宮崎光行,57,ダ2600,良,,,,,,,,計不,,,ビービーコモン,
8,2013/08/21,門別,晴,12,北海道野菜王国にった,,12,6,8,1.6,1.0,1,宮崎光行,59,ダ1700,稍,,1:46.9,-0.1,,2-2-2-2,,38.6,494(-2),,,(ケイアイライジン),80.0
9,2011/05/22,3京都10,曇,11,東海S(G2),,14,1,2,8.9,5.0,3,武豊,58,ダ1900,不,**,1:54.2,0.5,**,8-9-11-7,30.0-35.3,35.3,496(+2),,,ワンダーアキュート,1316.6
10,2011/02/20,1東京8,曇,11,フェブラリーS(G1),,16,8,15,10.4,6.0,8,岩田康誠,57,ダ1600,良,**,1:37.3,0.9,**,12-11,35.7-36.3,36.4,494(+1),,,トランセンド,
11,2010/12/29,大井,晴,10,東京大賞典競走(G1),,14,4,5,3.8,3.0,5,内田博幸,57,ダ2000,良,**,2:02.4,2.0,**,6-5-6-5,34.8-37.3,39.1,493(-3),,,スマートファルコン,400.0
12,2010/12/05,5阪神2,晴,11,ジャパンカップダート(G1),,16,1,1,4.1,2.0,5,田中博康,57,ダ1800,稍,**,1:49.4,0.5,**,13-12-14-10,35.9-36.6,36.3,496(+4),,,トランセンド,1300.0
13,2010/11/03,船橋,晴,10,JBCクラシック(G1),,13,6,10,2.9,2.0,4,田中博康,57,ダ1800,良,**,1:51.7,1.8,**,9-9-7-6,34.1-39.3,39.8,492(0),,,スマートファルコン,1000.0
