,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/26,金沢,曇,10,白山大賞典(G3),,12,3,3,1.2,1,1,川田将雅,55,ダ2100,良,**,2:11.0,-0.1,**,5-5-3-2,0.0-36.7,35.9,488(+3),,,(メイショウフンジン),2500.0
1,2023/07/17,盛岡,曇,12,マーキュリーC(G3),,13,6,9,2.2,1,1,川田将雅,55,ダ2000,重,**,2:01.8,-0.6,**,5-5-3-2,0.0-37.3,36.6,485(-1),,,(テリオスベル),3000.0
2,2023/05/02,名古屋,晴,11,かきつばた記念(G3),,12,6,8,3.0,2,1,川田将雅,56,ダ1500,良,**,1:31.1,0.0,**,4-5-4,0.0-36.8,36.2,486(+2),,,(ドライスタウト),2800.0
3,2023/03/19,2中京4,晴,11,名古屋城S(OP),,16,4,8,2.0,1,5,鮫島克駿,58,ダ1800,稍,**,1:51.1,0.9,**,5-5-5-5,37.3-36.6,37.1,484(-10),,,ルコルセール,220.0
4,2023/01/05,1中山1,晴,9,招福S(3勝クラス),,12,7,9,1.5,1,1,戸崎圭太,57,ダ1800,良,**,1:52.3,-0.3,**,3-3-3-2,37.3-37.8,37.4,494(+8),,,(ベストリーガード),1868.0
5,2022/11/12,5東京3,晴,8,3歳以上2勝クラス,,16,3,6,1.4,1,1,戸崎圭太,56,ダ1600,良,**,1:36.6,-0.2,**,5-7,35.0-36.7,36.1,486(+6),,,(ダイシンピスケス),1110.0
6,2022/10/15,4東京4,曇,6,3歳以上1勝クラス,,12,6,7,1.3,1,1,戸崎圭太,55,ダ1600,稍,**,1:36.5,-0.8,**,3-3,35.5-35.7,35.5,480(+2),,,(グリュースゴット),770.0
7,2022/08/28,3新潟6,曇,2,3歳未勝利,,14,6,10,5.3,4,1,戸崎圭太,56,ダ1800,稍,**,1:51.8,-1.8,**,3-3-2-2,36.1-37.1,37.0,478(+2),,,(サトノギベオン),520.0
8,2022/07/17,2福島6,曇,7,3歳未勝利,,15,7,14,4.5,2,13,戸崎圭太,56,芝1800,良,**,1:51.3,1.4,**,2-2-2-2,36.0-36.1,37.4,476(-6),,,コスモエクスプレス,
9,2022/06/26,3東京8,晴,6,3歳未勝利,,12,7,10,4.2,3,7,戸崎圭太,56,芝2400,良,**,2:27.9,0.5,**,2-2-2-2,37.2-35.8,36.2,482(+22),,,オーシャンズヨリ,
10,2021/08/28,4新潟5,曇,5,2歳新馬,,15,2,3,27.0,6,6,三浦皇成,54,芝1800,良,**,1:49.3,1.9,**,8-6,36.1-34.7,36.2,460(0),,,イクイノックス,
