,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/06/28,大井,曇,11,帝王賞競走(G1),,12,8,11,587.7,12,11,町田直希,57,ダ2000,良,**,2:05.1,3.2,**,12-12-12-12,35.1-36.8,38.5,484(-2),,,メイショウハリオ,
1,2023/06/09,大井,曇,11,スポーツ報知賞競走,,13,4,5,20.0,6,6,町田直希,57,ダ2000,不,**,2:07.7,1.7,**,12-12-12-8,35.4-38.9,39.7,486(+6),,,コバルトウィング,
2,2023/04/21,大井,曇,11,エイプリル賞競走,,12,7,9,8.0,5,5,町田直希,57,ダ2000,良,**,2:07.1,0.7,**,10-10-9-8,36.9-37.8,37.4,480(0),,,フラテルニテ,50.0
3,2023/03/08,大井,晴,12,ブリリアントカップト,,15,3,4,7.0,3,10,町田直希,57,ダ1800,良,**,1:54.8,0.9,**,12-13-5-5,38.6-37.8,38.3,480(-4),,,ブリッグオドーン,
4,2023/02/22,大井,晴,11,金盃競走(G),,16,7,14,41.8,10,8,町田直希,54,ダ2600,良,**,2:49.9,0.7,**,7-6-4-4,37.1-39.4,39.7,484(-2),,,カイル,
5,2022/12/29,大井,晴,9,東京大賞典競走(G1),,14,3,4,215.3,13,11,町田直希,57,ダ2000,良,**,2:07.4,2.4,**,13-13-14-14,37.3-37.9,37.8,486(+5),,,ウシュバテソーロ,
6,2022/11/29,船橋,雨,11,日刊ゲンダイ賞(OP),,8,2,2,7.1,2,2,町田直希,56,ダ2200,良,**,2:27.7,0.9,**,4-4-3-2,39.5-39.9,40.5,481(+4),,,アトミックフォース,240.0
7,2022/11/03,大井,晴,11,トパーズ賞競走,,9,2,2,3.5,2,2,町田直希,57,ダ2000,良,**,2:06.3,0.2,**,8-8-7-3,36.6-39.5,39.1,477(-7),,,トーセンレビュー,200.0
8,2022/09/29,船橋,曇,11,長月特別,,11,6,7,7.9,5,6,町田直希,57,ダ1800,良,**,1:56.6,0.8,**,5-5-3-3,38.3-39.0,39.7,484(+1),,,ビービーガウディ,
9,2022/09/07,大井,雨,11,東京記念競走(G),,15,5,8,38.7,10,7,町田直希,56,ダ2400,良,**,2:37.2,1.9,**,14-13-14-11,38.0-38.9,39.3,483(-14),,,ランリョウオー,
