,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2003/08/13,大井,曇,10,ゆりかもめOP(OP),,10,8,10,,7,8,堀千亜樹,57.0,ダ1790,良,,1:55.3,1.8,,8-8-7-9,37.0-38.4,38.8,500(-5),,,カイジンクン,
1,2003/07/20,盛岡,曇,10,せきれい賞(G),,14,1,1,,10,9,内田博幸,57.0,芝2400,重,,2:33.2,1.4,,10-9-10-9,0.0-36.7,,505(-3),,,サクラティアラ,
2,2003/06/25,大井,曇,9,帝王賞(G1),,15,4,7,,11,10,内田博幸,57.0,ダ2000,不,,2:07.9,3.3,,15-15-15-15,37.6-37.8,38.3,508(-5),,,ネームヴァリュー,
3,2003/05/28,大井,晴,9,大井記念(G),,15,3,6,,7,14,堀千亜樹,57.0,ダ2600,良,,2:52.1,3.1,,15-15-13-13,38.2-37.7,39.1,513(+21),,,ネームヴァリュー,
4,2002/06/19,大井,晴,9,帝王賞(G1),,15,6,10,,12,10,的場文男,57.0,ダ2000,稍,,2:05.6,1.9,,14-14-13-13,35.9-37.8,37.9,492(-11),,,カネツフルーヴ,
5,2002/05/13,大井,曇,10,大井記念(G),,14,5,7,,4,3,的場文男,56.0,ダ2600,稍,,2:49.0,0.8,,13-14-12-11,36.3-40.2,39.7,503(+1),,,ゴールドマイニング,700.0
6,2002/03/27,船橋,雨,10,ダイオライト記念(G2),,13,6,8,,9,9,的場文男,55.0,ダ2400,不,,2:35.6,4.9,,12-12-11-10,36.9-36.6,40.8,502(+2),,,インテリパワー,
7,2002/03/06,大井,晴,11,金盃(G),,16,3,5,,5,6,今野忠成,56.0,ダ2000,良,,2:07.8,1.4,,14-14-11-11,37.5-38.1,38.1,500(+2),,,インテリパワー,
8,2002/01/30,川崎,晴,10,川崎記念(G1),,10,5,5,,6,6,的場文男,56.0,ダ2100,稍,,2:17.1,0.9,,,0.0-38.4,38.7,498(+5),,,リージェントブラフ,
9,2001/12/29,大井,曇,9,東京大賞典(G1),,16,3,6,,8,4,的場文男,56.0,ダ2000,良,,2:05.7,0.5,,13-12-11-11,36.8-38.8,38.0,493(-1),,,トーホウエンペラー,800.0
10,2001/12/10,大井,晴,9,’01かちどき賞(OP),,16,3,6,,2,4,的場文男,57.5,ダ1790,良,,1:54.6,0.5,,15-15-15-13,36.5-41.1,37.4,494(0),,,ハタノバウンティ,120.0
11,2001/10/31,大井,晴,9,JBCクラシック(G1),,15,2,2,,8,8,的場文男,57.0,ダ2000,稍,,2:06.6,1.4,,13-11-13-12,36.5-37.5,38.0,494(+2),,,レギュラーメンバー,
12,2001/09/25,大井,晴,9,東京記念(G),,13,6,8,,1,5,的場文男,57.0,ダ2400,良,,2:35.9,0.7,,11-11-9-8,38.1-38.4,37.9,492(+2),,,マキバスナイパー,175.0
13,2001/08/28,大井,曇,9,アフター5スター賞(G),,15,7,12,,2,3,的場文男,57.0,ダ1800,重,,1:55.3,0.8,,14-13-15-14,36.5-38.3,37.2,490(+2),,,スピーディドゥ,440.0
14,2001/06/26,大井,晴,9,帝王賞(G1),,13,8,13,,2,6,的場文男,57.0,ダ2000,良,,2:05.4,1.0,,11-11-12-12,36.1-38.3,38.2,488(-1),,,マキバスナイパー,
15,2001/05/22,大井,曇,9,大井記念(G),,16,2,3,,3,1,的場文男,55.0,ダ2600,良,,2:47.2,-0.2,,10-10-10-10,36.0-40.1,39.9,489(-14),,,(デリケートワン),3500.0
16,2001/03/01,大井,雨,10,金盃(G),,16,6,11,,3,6,内田博幸,55.0,ダ2000,重,,2:06.6,2.1,,15-15-9-8,35.5-39.2,39.9,503(-1),,,インテリパワー,
17,2001/02/16,大井,晴,10,きさらぎOP(OP),,14,3,3,,1,3,内田博幸,56.0,ダ1800,良,,1:54.9,0.2,,12-14-14-12,37.6-38.9,37.4,504(+3),,,ハカタコバン,174.0
18,2001/01/17,大井,晴,10,東京シティ盃(G),,16,3,6,,4,7,桑島孝春,58.0,ダ1400,良,,1:25.9,1.5,,14-12-12,34.8-37.5,37.0,501(-2),,,サプライズパワー,
19,2000/12/30,大井,曇,9,勝島OP(OP),,14,8,13,,3,5,桑島孝春,56.0,ダ1600,良,,1:40.7,0.7,,11-12-13-12,35.7-40.3,38.0,503(+1),,,オリオンザサンクス,58.0
20,2000/11/16,大井,曇,10,東京記念(G),,12,6,8,,3,8,桑島孝春,55.5,ダ2400,良,,2:36.4,1.9,,10-11-11-10,37.6-37.7,38.0,502(+8),,,イナリコンコルド,
21,2000/08/28,大井,晴,9,アフター5スター賞(G),,13,8,13,,2,6,桑島孝春,56.5,ダ1800,良,,1:53.8,1.3,,11-11-10-11,36.2-37.1,37.5,494(+2),,,ゴールドヘッド,
22,2000/06/22,大井,雨,9,帝王賞(G1),,16,8,15,,13,2,桑島孝春,57.0,ダ2000,良,,2:05.6,0.0,,14-14-13-14,34.5-39.1,38.3,492(-4),,,ファストフレンド,2450.0
23,2000/05/22,大井,晴,9,大井記念(G),,16,7,13,,5,4,桑島孝春,55.0,ダ2600,稍,,2:47.4,1.5,,15-13-13-11,36.8-38.2,38.1,496(-4),,,イナリコンコルド,588.0
24,2000/05/09,大井,晴,9,’00グリーンC,,16,2,3,,1,1,的場文男,56.5,ダ2000,良,,2:07.8,-0.4,,11-11-13-11,36.7-38.8,36.7,500(+3),,,(ウイナーズパーク),900.0
25,2000/03/02,大井,晴,10,金盃(G),,16,7,13,,3,4,的場文男,53.5,ダ2000,良,,2:07.9,0.5,,15-16-16-15,36.6-37.5,36.7,497(-3),,,イナリコンコルド,432.0
26,2000/02/02,大井,晴,10,’00ウインターカッ,,15,2,3,,1,1,的場文男,54.0,ダ2000,良,,2:07.8,0.0,,12-12-14-13,36.4-37.5,36.0,500(-1),,,(トウケイメモリー),900.0
27,1999/12/31,大井,晴,10,’99グローリーカッ,,14,7,11,,1,1,的場文男,54.0,ダ2000,良,,2:08.4,-0.3,,8-8-8-7,36.7-39.2,38.3,501(+1),,,(レディカンムリ),900.0
28,1999/11/29,大井,晴,6,ターコイズ賞,,8,3,3,,2,2,的場文男,54.0,ダ1800,稍,,1:54.6,0.2,,7-8-7-6,37.9-39.0,38.3,500(-2),,,ワールドスペクター,200.0
29,1999/11/11,大井,晴,10,’99ロイヤルC,,16,3,5,,1,7,的場文男,54.0,ダ1600,良,,1:42.1,1.3,,9-8-10-12,36.6-38.9,39.2,502(+4),,,ゴールデンカバリエ,
30,1999/06/11,大井,晴,9,ペガサス賞,,12,5,6,,1,1,的場文男,56.0,ダ1600,良,,1:41.7,-0.2,,6-6-5-4,37.4-38.7,38.2,498(-5),,,(ムーンライトクイン),430.0
31,1999/04/15,大井,曇,10,レグルス賞,,14,1,1,,1,1,的場文男,55.0,ダ1800,良,,1:54.7,-0.8,,3-4-3-5,37.5-38.3,38.0,503(-3),,,(イヴフォンテン),410.0
32,1999/03/22,大井,晴,10,爽春賞,,14,5,8,,1,1,的場文男,55.0,ダ1800,稍,,1:56.7,-0.9,,3-3-3-2,36.2-40.6,40.3,506(-7),,,(ケージーラッキー),370.0
33,1999/02/08,大井,晴,8,B3三,,10,6,6,,1,4,佐々木竹,55.0,ダ1400,良,,1:27.8,0.3,,7-6,36.3-38.7,38.1,513(0),,,ミスシュアー,41.2
34,1999/01/03,大井,晴,11,迎春特別,,11,8,11,,1,1,佐々木竹,55.0,ダ1700,良,,1:50.0,0.0,,9-10-6-6,31.5-40.0,39.2,513(+3),,,(ケージーラッキー),310.0
35,1998/10/11,大井,晴,6,C1六　七,,12,5,6,,1,1,佐々木竹,55.0,ダ1400,良,,1:27.8,-0.5,,5-5,36.5-38.9,38.1,510(-8),,,(サテライトセー),186.0
36,1998/09/12,大井,晴,9,オミナエシ特別,,13,6,8,,1,1,佐々木竹,54.0,ダ1600,良,,1:43.8,-0.3,,8-8-7-3,37.8-40.3,39.8,518(+5),,,(リトルプリマ),310.0
37,1998/07/08,大井,晴,2,4才,,8,5,5,,1,1,内田博幸,54.0,ダ1500,良,,1:36.5,0.0,,8-7-6-5,31.7-39.4,38.8,513(0),,,(アオイシービー),174.0
38,1998/01/22,大井,晴,1,4才,,9,2,2,,1,1,内田博幸,54.0,ダ1000,稍,,1:02.2,-1.8,,1-1,37.7-37.6,37.6,513(0),,,(ローズドール),184.0
