,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2021/07/21,船橋,晴,11,習志野きらっとスプリ(G),,13,6,10,2.2,1,2,御神本訓,56.0,ダ1000,良,**,0:59.3,0.7,**,8-8,33.4-36.2,35.9,506(+1),,,コパノフィーリング,1085.0
1,2021/04/14,大井,雨,11,東京スプリント競走(G3),,15,7,13,10.4,5,3,御神本訓,56.0,ダ1200,不,**,1:11.6,0.1,**,10-10,33.9-37.6,36.9,505(+5),,,リュウノユキナ,540.0
2,2021/01/13,船橋,晴,11,船橋記念(G),,12,4,4,2.8,1,1,御神本訓,57.5,ダ1000,良,**,0:59.4,-0.1,**,7-5,34.6-36.7,36.0,500(-13),,,(アドバイザー),1200.0
3,2020/11/03,大井,曇,9,JBCスプリント競走(G1),,16,5,9,92.8,10,5,Ｍ．デム,57.0,ダ1200,稍,**,1:11.2,0.5,**,9-7,33.4-37.3,37.1,513(+11),,,サブノジュニア,300.0
4,2020/09/08,大井,曇,11,アフター5スター賞競(G),,14,5,7,3.5,2,2,御神本訓,58.0,ダ1200,重,**,1:11.9,0.2,**,5-4,34.1-37.6,36.8,502(-5),,,サブノジュニア,455.0
5,2020/07/22,船橋,曇,11,習志野きらっとスプリ(G),,14,2,2,3.5,2,2,岡部誠,56.0,ダ1000,稍,**,0:58.6,0.1,**,7-5,33.3-36.4,35.1,507(-3),,,ノブワイルド,1085.0
6,2020/04/08,大井,晴,11,東京スプリント競走(G3),,13,3,3,60.1,7,3,笹川翼,56.0,ダ1200,良,**,1:11.5,0.6,**,5-5,34.7-36.2,36.2,510(-2),,,ジャスティン,540.0
7,2020/02/26,大井,曇,11,フジノウェーブ記念競(G),,16,3,5,4.7,3,8,御神本訓,58.0,ダ1400,良,**,1:26.6,1.1,**,5-5-5,35.9-37.6,38.3,512(+5),,,トロヴァオ,
8,2020/01/08,船橋,曇,11,船橋記念(G),,13,5,6,3.4,2,1,御神本訓,57.5,ダ1000,重,**,0:59.1,-0.1,**,5-4,34.2-36.3,35.8,507(+2),,,(ノブワイルド),1200.0
9,2019/12/12,船橋,晴,11,カムイユカラスプリン(OP),,14,5,8,2.4,1,1,御神本訓,57.0,ダ1000,稍,**,0:59.5,-0.2,**,5-5,34.0-37.1,36.7,505(+8),,,(ラブミークン),500.0
10,2019/11/13,大井,曇,12,黄葉賞競走(OP),,12,6,8,2.0,1,2,御神本訓,57.0,ダ1200,良,**,1:12.4,0.5,**,4-3,34.8-37.1,37.1,497(-4),,,サブノジュニア,244.0
11,2019/10/02,大井,晴,11,東京盃競走(G2),,15,4,7,14.1,5,5,赤岡修次,56.0,ダ1200,良,**,1:11.9,1.2,**,4-4,34.3-36.4,37.2,501(+2),,,コパノキッキング,175.0
12,2019/08/28,大井,曇,11,アフター5スター賞競(G),,16,2,4,18.6,5,2,赤岡修次,57.0,ダ1200,重,**,1:11.9,0.0,**,5-5,33.9-38.0,37.0,499(-3),,,キタサンミカヅキ,455.0
13,2019/04/10,大井,雨,11,東京スプリント競走(G3),,16,1,1,31.6,5,9,御神本訓,56.0,ダ1200,不,**,1:13.7,2.1,**,10-9,34.7-36.9,38.0,502(-4),,,キタサンミカヅキ,
14,2019/03/06,大井,曇,11,フジノウェーブ記念競(G),,16,1,2,4.3,2,2,御神本訓,57.0,ダ1400,不,**,1:26.4,0.5,**,5-5-5,34.9-39.1,38.6,506(-5),,,キャプテンキング,455.0
15,2019/01/24,大井,晴,11,’19ウインタースプ(OP),,10,1,1,1.5,1,1,御神本訓,57.0,ダ1200,良,**,1:13.8,-0.6,**,4-3,34.5-39.3,38.5,511(+4),,,(ヨンカー),750.0
16,2018/12/24,浦和,晴,11,ゴールドC(G),,12,5,6,2.3,1,3,御神本訓,58.0,ダ1400,良,**,1:26.5,0.8,**,3-3-3-3,35.8-36.8,37.0,507(-5),,,キャプテンキング,420.0
17,2018/11/14,大井,晴,12,黄葉賞競走(OP),,16,4,7,2.3,1,1,御神本訓,57.0,ダ1200,稍,**,1:13.2,0.0,**,5-4,34.4-38.8,38.2,512(+5),,,(サブノジュニア),610.0
18,2018/10/10,大井,晴,11,東京盃競走(G2),,15,1,1,75.4,8,5,御神本訓,56.0,ダ1200,良,**,1:12.6,0.5,**,8-6,34.4-37.7,37.8,507(+4),,,キタサンミカヅキ,175.0
19,2018/08/29,大井,曇,11,アフター5スター賞競(G),,14,2,3,11.3,5,3,赤岡修次,57.0,ダ1200,重,**,1:12.8,1.0,**,6-6,34.1-37.7,38.2,503(-7),,,キタサンミカヅキ,260.0
20,2018/04/19,大井,晴,11,ポインタース賞競走,,11,5,5,1.5,1,1,御神本訓,57.0,ダ1400,重,**,1:27.2,-0.1,**,3-3-3,36.9-37.8,37.8,510(-6),,,(ブリージーストーム),530.0
21,2018/03/07,大井,曇,11,フジノウェーブ記念競(G),,15,8,16,5.5,3,9,笹川翼,55.0,ダ1400,重,**,1:27.6,2.4,**,6-4-4,36.1-37.2,39.4,516(+5),,,リッカルド,
22,2018/01/25,大井,晴,11,’18ウインタースプ(OP),,16,8,15,3.4,2,1,笹川翼,55.0,ダ1200,重,**,1:12.6,-0.1,**,3-4,35.1-37.5,37.2,511(+7),,,(サブノジュニア),750.0
23,2017/12/01,大井,曇,11,スマイルシティ・品川,,16,8,16,5.0,2,1,Ｒ．クア,55.0,ダ1400,稍,**,1:27.2,-0.4,**,2-3-3,36.5-38.4,38.1,504(0),,,(リコーヴィッカース),510.0
24,2017/11/01,大井,晴,10,品川かえで賞競走,,16,2,3,1.8,1,1,Ｒ．クア,57.0,ダ1400,稍,**,1:26.3,-0.3,**,2-3-2,36.2-37.9,37.7,504(+4),,,(リコーベルリネッタ),350.0
25,2017/09/14,大井,曇,12,秋分賞競走,,12,6,8,3.9,1,1,Ｒ・クア,55.0,ダ1400,稍,**,1:27.0,-0.8,**,2-2-1,36.5-38.7,38.7,500(+1),,,(デピュティスカイ),320.0
26,2017/08/11,大井,曇,10,黒潮盃競走(G),,16,5,9,15.4,6,6,赤岡修次,56.0,ダ1800,重,**,1:56.4,1.6,**,3-4-2-2,37.0-39.1,40.7,499(+4),,,ブラウンレガート,
27,2017/06/07,大井,曇,11,東京ダービー競走(G),,15,5,10,23.1,6,13,赤岡修次,56.0,ダ2000,重,**,2:12.7,5.8,**,10-10-10-11,36.5-38.1,43.1,495(+2),,,ヒガシウィルウィン,
28,2017/05/10,大井,曇,11,羽田盃競走(G),,14,8,13,29.5,6,3,赤岡修次,56.0,ダ1800,良,**,1:55.5,1.1,**,10-9-7-5,38.9-38.0,38.8,493(+6),,,キャプテンキング,700.0
29,2017/04/13,船橋,晴,11,ブルーバードC,,11,3,3,14.6,7,3,笹川翼,55.0,ダ1700,重,**,1:50.8,0.2,**,4-6-5-5,31.9-39.2,39.0,487(+16),,,グランウブロ,80.0
30,2016/12/14,川崎,曇,11,全日本2歳優駿【指定(G1),,14,5,8,150.5,12,9,阿部龍,55.0,ダ1600,不,**,1:45.5,2.7,**,7-8-7-7,36.2-40.8,42.7,471(-3),,,リエノテソーロ,
31,2016/11/09,船橋,晴,11,平和賞(G),,11,7,9,3.3,2,5,森泰斗,55.0,ダ1600,稍,**,1:47.4,0.8,**,3-3-3-1,38.7-42.5,43.1,474(+10),,,スカイサーベル,50.0
32,2016/10/05,川崎,曇,11,鎌倉記念(G),,14,5,7,4.6,3,4,森泰斗,55.0,ダ1500,稍,**,1:36.5,0.5,**,4-4-5-4,30.2-39.6,39.7,464(-4),,,ストーンリバー,110.0
33,2016/08/25,門別,曇,8,JRA認定ウィナーズ(OP),,7,4,4,3.6,2,3,阿部龍,55.0,ダ1700,稍,**,1:49.7,0.6,**,3-3-4-4,,39.9,468(+10),,,ヒガシウィルウィン,30.0
34,2016/08/02,門別,晴,9,JRA認定ターフチャ(OP),,9,1,1,5.2,5,1,阿部龍,54.0,ダ1500,良,**,1:37.5,-0.3,**,4-4-4-4,,41.4,458(-6),,,(ビービーアルボーレ),200.0
35,2016/07/19,門別,曇,9,JRA認定ウィナーズ(OP),,12,7,9,5.1,4,4,阿部龍,54.0,ダ1200,不,**,1:13.1,1.3,**,2-2,,38.0,464(+4),,,ローズジュレップ,20.0
36,2016/06/08,門別,曇,5,JRA認定フレッシュ(新馬),,9,1,1,1.3,1,1,阿部龍,54.0,ダ1200,良,**,1:16.0,-0.7,**,1-1,,39.1,460(0),,,(フレアリングスター),150.0
