,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2008/10/26,高知,小雨,10,珊瑚冠賞(G),,8,8,8,1.6,1,中,赤岡修次,57,ダ1900,重,,,,,3-6,,,492(0),,,オリジナルステップ,
1,2008/08/15,佐賀,曇,9,サマーチャンピオン(G3),,12,2,2,76.1,8,9,赤岡修次,53,ダ1400,不,,1:28.1,2.7,,12-11-12-10,,,492(-15),,,ヴァンクルタテヤマ,
2,2008/07/06,高知,晴,9,ルビー特別,,8,1,1,1.2,1,3,赤岡修次,55,ダ1600,不,,1:46.1,0.2,,6-6-4-4,,,507(+13),,,トサローラン,2.2
3,2008/06/01,福山,晴,9,スポニチ創刊60周年(G),,10,8,10,1.7,1,1,赤岡修次,55,ダ1800,稍,,1:59.0,-0.4,,3-3-1-1,,40.2,494(+10),,,(スマイリングフィル),150.0
4,2008/04/25,笠松,晴,10,オグリキャップ記念(G),,9,2,2,11.2,3,1,赤岡修次,56,ダ2500,稍,,2:43.6,-0.3,,2-2-2-2,,,484(-7),,,(クインオブクイン),500.0
5,2008/03/20,名古屋,曇,10,名古屋大賞典(G3),,12,8,11,170.3,12,6,赤岡修次,56,ダ1900,不,,2:03.2,2.6,,9-10-9,,38.6,491(-4),,,メイショウトウコン,
6,2008/02/11,佐賀,曇,9,佐賀記念(G3),,12,5,6,156.5,9,5,赤岡修次,56,ダ2000,良,,2:08.0,1.2,,7-8-5-5,,,495(-12),,,チャンストウライ,120.0
7,2008/01/13,高知,曇,11,ガーネット特別,,10,4,4,1.6,1,2,赤岡修次,56,ダ1600,不,,1:44.5,0.4,,5-5-4-3,,,507(-8),,,トサローラン,4.5
8,2007/12/31,高知,晴,10,高知県知事賞(G),,10,5,5,2.4,1,1,赤岡修次,57,ダ2400,重,,2:47.5,-0.1,,5-2-1-1,,,515(+3),,,(サンエムウルフ),135.0
9,2007/11/25,高知,晴,10,オッズパーク特別,,11,8,10,2.3,1,2,赤岡修次,56,ダ1400,良,,1:32.3,0.8,,3-3-3-3,,,512(+2),,,マリスブラッシュ,4.5
10,2007/10/31,大井,曇,11,JBCクラシック競走(G1),,16,4,7,301.6,15,12,赤岡修次,57,ダ2000,良,**,2:07.7,2.9,**,10-9-11-11,36.6-37.6,40.0,510(+12),,,ヴァーミリアン,
11,2007/10/03,大井,曇,11,東京盃競走(G2),,16,1,1,217.3,12,14,赤岡修次,56,ダ1200,重,**,1:13.7,2.4,**,10-11,34.3-37.0,38.6,498(-4),,,リミットレスビッド,
12,2007/09/09,高知,晴,10,サファイア特別,,9,6,6,2.4,2,1,赤岡修次,55,ダ1600,良,,1:46.7,-0.2,,3-3-2-1,,,502(-2),,,(サンエムウルフ),18.0
13,2007/08/26,高知,晴,10,ペリドット特別,,9,8,9,2.3,1,2,赤岡修次,56,ダ1600,良,,1:46.7,0.1,,5-5-4-2,,,504(+3),,,マリスブラッシュ,4.5
14,2007/08/14,佐賀,晴,9,サマーチャンピオン(G3),,12,3,3,139.5,9,7,赤岡修次,52,ダ1400,良,,1:27.9,0.5,,6-6-10-3,,,501(-1),,,キングスゾーン,
