,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/08/09,船橋,曇,11,フリオーソレジェンド(G),,12,3,3,7.7,5,2,吉原寛人,56,ダ1800,良,**,1:53.5,0.1,**,5-4-3-2,36.3-39.6,39.4,528(+8),,,ギガキング,525.0
1,2023/04/30,2東京4,小雨,10,ブリリアントS(L),,16,6,11,22.2,9,10,石川裕紀,58,ダ2100,良,**,2:11.6,1.6,**,11-12-13-15,30.6-36.9,37.5,520(0),,,ディクテオン,
2,2023/02/25,1阪神5,晴,11,仁川S(L),,16,6,12,6.4,4,10,角田大河,58,ダ2000,稍,**,2:05.5,1.0,**,16-15-12-9,35.4-38.5,38.4,520(0),,,メイショウフンジン,
3,2023/01/22,1中京8,晴,11,東海テレビ杯東海S(G2),,15,2,3,30.9,10,6,松田大作,57,ダ1800,良,**,1:52.5,1.3,**,14-14-13-12,37.6-36.4,36.3,520(-8),,,プロミストウォリア,
4,2022/08/07,1札幌6,晴,11,エルムS(G3),,14,7,11,7.6,5,5,富田暁,56,ダ1700,良,**,1:44.5,0.3,**,11-11-10-9,30.3-36.5,35.6,528(+6),,,フルデプスリーダー,380.0
5,2022/07/10,3小倉4,晴,11,プロキオンS(G3),,16,2,3,51.3,13,4,富田暁,56,ダ1700,稍,**,1:43.9,0.2,**,9-8-9-8,29.3-38.0,37.4,522(+6),,,ゲンパチルシファー,570.0
6,2021/06/19,3東京5,小雨,11,スレイプニルS(OP),,16,5,10,4.1,2,15,武豊,58,ダ2100,重,**,2:10.7,2.7,**,9-9-5-7,30.1-37.0,38.9,516(-8),,,ハヤヤッコ,
7,2021/02/27,1阪神5,晴,11,仁川S(L),,16,5,10,2.4,1,2,武豊,57,ダ2000,良,**,2:04.6,0.1,**,12-12-10-10,35.1-38.1,36.9,524(-2),,,マイネルユキツバキ,930.8
8,2021/02/06,1中京11,晴,11,アルデバランS(OP),,16,7,14,3.8,1,1,武豊,57,ダ1900,稍,**,1:58.4,-0.1,**,15-15-4-2,29.7-37.1,37.0,526(+4),,,(マグナレガーロ),2236.4
9,2020/12/20,6阪神6,晴,10,ベテルギウスS(L),,16,5,10,3.9,2,5,武豊,57,ダ1800,良,**,1:52.1,0.2,**,14-15-13-13,38.0-36.9,35.8,522(+12),,,オーヴェルニュ,230.0
10,2020/11/03,大井,曇,10,JBCクラシック競走(G1),,15,2,3,21.5,4,7,武豊,57,ダ2000,稍,**,2:04.3,1.8,**,12-12-9-9,36.5-37.3,37.8,510(-2),,,クリソベリル,
11,2020/09/29,金沢,晴,11,白山大賞典(G3),,12,5,5,2.8,2,2,武豊,54,ダ2100,稍,**,2:13.7,0.1,**,3-2-1-1,0.0-38.2,38.2,512(-14),,,マスターフェンサー,483.0
12,2020/05/23,3京都9,晴,11,平安S(G3),,14,2,2,3.0,1,10,池添謙一,56,ダ1900,良,**,1:57.4,1.4,**,11-11-14-14,30.1-36.1,35.9,526(+6),,,オメガパフューム,
