,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2013/12/03,船橋,晴,10,総の国(OP),,14,7,12,75.9,10,11,沢田龍哉,57,ダ1600,良,**,1:42.2,2.1,**,12-12-11-13,37.5-38.3,38.5,456(+2),,,エミーズパラダイス,
1,2013/02/20,大井,晴,11,金盃競走(G),,15,3,5,43.0,7,8,酒井忍,56,ダ2000,重,**,2:09.1,1.7,**,14-14-12-12,36.3-39.1,39.4,454(0),,,トーセンルーチェ,
2,2013/02/06,船橋,小雨,11,報知グランプリC(G),,14,4,6,34.5,9,11,御神本訓,56,ダ1800,重,**,1:56.8,2.4,**,10-10-9-9,35.8-40.5,41.8,454(-1),,,スターシップ,
3,2010/11/03,船橋,晴,10,JBCクラシック(G1),,13,6,9,28.8,6,6,石崎駿,57,ダ1800,良,**,1:53.2,3.3,**,12-12-10-8,34.1-39.3,40.6,455(+6),,,スマートファルコン,
4,2010/10/07,大井,晴,10,東京記念競走(G),,16,6,11,1.4,1,1,石崎駿,58,ダ2400,良,**,2:33.0,-0.9,**,7-7-5-5,38.0-38.7,38.6,449(+2),,,(ルースリンド),2500.0
5,2010/06/30,大井,曇,11,帝王賞競走(G1),,15,4,7,18.8,7,5,石崎隆之,57,ダ2000,稍,**,2:04.3,0.9,**,12-12-11-10,35.4-37.8,37.9,447(-1),,,フリオーソ,350.0
6,2010/05/19,大井,雨,11,大井記念競走(G),,16,1,1,2.4,1,1,石崎隆之,56,ダ2600,良,**,2:47.3,-0.4,**,7-8-6-4,37.3-38.3,37.7,448(-3),,,(ボンネビルレコード),2500.0
7,2010/05/05,船橋,晴,10,かしわ記念(G1),,14,6,10,46.5,6,6,石崎隆之,57,ダ1600,良,**,1:38.6,1.8,**,11-12-10-9,36.3-36.6,36.9,451(-3),,,エスポワールシチー,
8,2010/03/10,船橋,晴,10,ダイオライト記念(G2),,14,4,5,10.8,5,4,石崎隆之,56,ダ2400,不,**,2:32.2,0.9,**,7-7-6-5,36.3-37.9,37.8,454(+2),,,フサイチセブン,400.0
9,2010/02/03,大井,晴,11,金盃競走(G),,11,3,3,1.1,1,2,石崎隆之,56,ダ2000,不,**,2:06.2,0.1,**,8-8-4-5,37.5-38.7,38.3,452(+1),,,マズルブラスト,875.0
10,2009/12/29,大井,晴,10,東京大賞典競走(G1),,14,2,2,14.9,5,4,石崎隆之,57,ダ2000,良,**,2:06.2,0.3,**,11-11-9-8,37.0-37.0,36.5,451(+2),,,サクセスブロッケン,800.0
11,2009/12/02,大井,晴,11,勝島王冠競走(G),,16,8,15,2.1,1,1,石崎隆之,58,ダ1800,重,**,1:54.1,-0.6,**,11-11-5-6,39.5-37.4,37.1,449(+2),,,(マズルブラスト),1500.0
12,2009/10/28,船橋,晴,10,京成盃グランドマイラ(G),,13,8,14,2.1,1,1,石崎隆之,54,ダ1600,稍,**,1:39.9,-0.5,**,12-12-10-6,36.0-39.3,37.7,447(+2),,,(クレイアートビュン),1200.0
13,2009/10/01,大井,晴,11,東京記念競走(G),,9,4,4,4.3,2,2,石崎隆之,56,ダ2400,稍,**,2:37.7,0.2,**,8-8-5-5,39.5-39.1,38.9,445(+2),,,ルースリンド,875.0
14,2009/08/27,大井,晴,10,イーバンク銀行賞競走,,10,3,3,1.5,1,1,石崎隆之,54,ダ1800,良,**,1:54.0,-0.3,**,7-7-6-5,38.5-37.7,37.1,443(-3),,,(ロングウェーブ),370.0
