,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/05/22,大井,曇,12,レグルス賞競走,,15,8,16,9.3,6,4,森泰斗,57,ダ1600,稍,**,1:42.1,0.8,**,11-10-5-6,36.8-39.9,40.2,547(0),,,ベニッシモ,39.0
1,2023/05/10,大井,晴,12,緑風賞競走,,16,3,6,59.2,13,9,張田昂,55,ダ1800,稍,**,1:53.6,1.0,**,14-14-14-13,36.8-38.2,38.1,547(+2),,,ハデスキーパー,
2,2023/04/17,大井,晴,11,プリマヴェーラ賞競走,,15,3,4,19.9,6,4,森泰斗,57,ダ2000,重,**,2:07.4,0.8,**,14-14-12-8,35.5-39.3,38.9,545(-3),,,ラブリーホライズン,39.0
3,2023/03/31,大井,晴,9,八丈島フリージア賞競,,12,5,5,16.6,8,4,森泰斗,56,ダ1600,重,**,1:40.9,0.3,**,11-10-5-5,37.9-38.9,38.9,548(-1),,,マイネルロッシュ,40.5
4,2023/03/09,大井,晴,12,アクアマリン賞競走,,16,7,13,21.4,6,8,安藤洋一,57,ダ1800,良,**,1:55.5,1.2,**,15-15-10-9,38.1-38.3,38.5,549(+1),,,グレースルビー,
5,2023/02/22,大井,晴,10,日向坂賞競走,,15,5,9,36.6,10,1,安藤洋一,56,ダ1800,良,**,1:55.5,-0.1,**,13-14-11-12,37.0-39.5,38.6,548(+6),,,(オンストロン),240.0
6,2023/01/23,大井,曇,12,ウェルカム2023賞,,14,7,11,46.8,11,4,安藤洋一,55,ダ1800,良,**,1:56.2,0.6,**,10-10-4-4,38.1-40.3,40.7,542(+4),,,コスモファルネーゼ,39.0
7,2022/12/29,大井,晴,8,フジテレビ賞競走,,16,8,16,210.9,15,12,野畑凌,53,ダ1800,良,**,1:57.0,2.8,**,14-14-13-14,38.7-37.7,39.4,538(+10),,,ハデスキーパー,
8,2022/07/14,大井,雨,12,アルタイル賞競走,,9,8,9,3.7,3,5,森泰斗,56,ダ1800,不,**,1:56.4,2.3,**,6-6-5-5,38.5-38.6,40.3,528(-9),,,デルマアズラエル,24.0
9,2022/06/08,大井,曇,9,B2五,,12,3,3,3.4,1,7,森泰斗,56,ダ1600,重,**,1:41.8,1.1,**,4-5-5-7,38.1-38.3,39.3,537(-1),,,フレアリングキング,
10,2022/05/23,大井,晴,10,東郷坂賞競走,,12,5,6,2.6,1,4,森泰斗,56,ダ1400,稍,**,1:27.4,0.7,**,10-6-6,36.7-37.9,38.2,538(-12),,,サブノキコウシ,36.0
11,2021/12/12,金沢,雨,10,中日杯(G),,11,5,6,10.5,2,2,池田敦,56,ダ2000,不,**,2:08.9,0.3,**,8-7-3-2,0.0-38.2,38.1,550(+5),,,ハクサンアマゾネス,196.0
