,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2011/06/09,園田,曇,9,スカパー!255特別,,9,5,5,2.1,2.0,1,木村健,58,ダ1400,良,,1:26.8,-0.5,,6-6-3-2,,37.4,534(-3),,,(エーシンブイムード),130.0
1,2011/05/05,園田,晴,11,兵庫大賞典(G),,10,5,5,2.2,2.0,2,木村健,56,ダ1870,良,,2:02.0,0.6,,3-3-4-4,,39.7,537(-6),,,レッドゾーン,100.0
2,2011/04/14,園田,晴,11,サンケイリビングカッ,,8,1,1,1.4,1.0,1,木村健,57,ダ1700,良,,1:51.6,-0.3,,1-1-1-1,,39.8,543(+4),,,(バージンサファイヤ),85.0
3,2010/12/28,園田,雨,10,兵庫ゴールドトロフィ(G3),,12,7,9,10.1,5.0,6,木村健,54,ダ1400,良,,1:28.7,1.8,,7-7-5-5,,39.2,539(+1),,,トーセンブライト,
4,2010/12/02,園田,晴,11,園田金盃(G),,8,8,8,1.1,1.0,2,木村健,56,ダ1870,良,,2:03.7,0.0,,2-2-1-1,,37.8,538(+2),,,スマイリングフィル,120.0
5,2010/11/16,園田,晴,10,サンスポ御堂筋特別,,10,8,9,1.0,1.0,1,木村健,58,ダ1700,良,,1:50.6,-0.3,,3-3-2-2,,38.5,536(0),,,(ニホンピロリッチ),90.0
6,2010/08/11,園田,晴,10,摂津盃(G),,10,7,8,1.4,1.0,1,木村健,59,ダ1700,良,,1:51.8,-0.1,,4-5-3-4,,38.5,536(+3),,,(モエレトレジャー),400.0
7,2010/07/15,名古屋,曇,11,オッズパークグランプ(G),,11,6,7,3.1,2.0,1,田中学,56,ダ1400,重,,1:26.7,-0.1,,8-8-2,,37.3,533(+3),,,(キングスゾーン),1000.0
8,2010/07/01,園田,曇,11,園田フレンドリーカッ(G),,12,1,1,1.3,1.0,1,下原理,56,ダ1230,良,,1:18.4,-0.3,,4-3-6-5,,38.2,530(+2),,,(ゲイリーディライト),250.0
9,2010/06/17,姫路,晴,8,A1　4歳以上,,6,1,1,1.0,1.0,1,田中学,56,ダ1400,良,,1:28.8,-0.9,,2-2-1-1,,37.6,528(-3),,,(ソウルスクリーム),140.0
10,2010/05/06,園田,晴,10,兵庫大賞典(G),,10,6,6,1.3,1.0,1,木村健,56,ダ1870,良,,2:01.5,-0.2,,4-4-3-2,,38.8,531(+3),,,(バンバンバンク),600.0
11,2010/03/22,高知,晴,6,黒船賞[指定交流](G3),,12,8,11,40.2,7.0,4,木村健,57,ダ1400,不,,1:29.1,1.4,,8-8-9-7,,,528(-12),,,スーニ,225.0
12,2010/03/04,園田,雨,10,六甲盃(G),,10,4,4,1.6,1.0,1,木村健,56,ダ2400,重,,2:42.8,-0.1,,1-1-1-1,,38.1,540(0),,,(ハスフェル),350.0
13,2010/02/03,園田,曇,11,近畿・中国・四国交流,,9,7,7,1.1,1.0,1,木村健,56,ダ1400,重,,1:27.9,-0.4,,2-2-1-1,,38.1,540(+15),,,(ロットオブカクテル),100.0
14,2010/01/08,笠松,晴,10,白銀争覇(G),,10,7,7,2.0,1.0,2,木村健,57,ダ1400,重,,1:27.0,0.1,,3-3-3,,,525(-7),,,ベストタイザン,52.5
15,2009/12/29,園田,晴,10,酒米の王様山田錦杯,,9,3,3,1.4,1.0,1,木村健,58,ダ1700,良,,1:52.3,-0.4,,8-8-4-4,,38.5,532(-2),,,(マイネルマニセス),90.0
16,2009/08/20,園田,晴,11,摂津盃(G),,12,5,6,1.5,1.0,1,木村健,56,ダ1700,良,,1:49.1,-0.3,,2-2-2-2,,37.2,534(+6),,,(モエレトレジャー),350.0
17,2009/07/16,園田,曇,11,オッズパークグランプ(G),,11,7,9,2.0,1.0,3,木村健,56,ダ1400,良,,1:27.8,0.9,,4-4-4-2,,38.6,528(-3),,,マルヨフェニックス,120.0
18,2009/07/01,園田,雨,11,園田フレンドリーカッ(G),,12,7,10,1.3,1.0,1,木村健,56,ダ1230,重,,1:15.8,0.0,,3-4-2-2,,36.7,531(+13),,,(リヴァーフィールド),300.0
19,2009/05/27,浦和,曇,10,さきたま杯(G3),,12,6,8,76.8,6.0,7,木村健,57,ダ1400,良,**,1:27.4,1.0,**,9-8-3-4,37.1-36.6,37.3,518(-5),,,スマートファルコン,
20,2009/05/05,園田,雨,11,兵庫大賞典(G),,10,5,5,1.6,1.0,3,木村健,56,ダ2400,良,,2:40.6,0.6,,1-1-1-1,,38.7,523(+1),,,チャンストウライ,50.0
21,2009/03/20,高知,晴,10,黒船賞(G3),,12,2,2,23.8,5.0,4,木村健,57,ダ1400,不,,1:28.9,1.5,,9-8-10-9,,,522(-8),,,トーセンブライト,180.0
22,2008/12/25,園田,晴,10,兵庫ゴールドトロフィ(G3),,12,6,8,7.4,2.0,2,木村健,56,ダ1400,稍,,1:27.2,0.7,,8-8-8-7,,38.0,530(-6),,,スマートファルコン,1050.0
23,2008/12/04,園田,晴,11,園田金盃(G),,9,5,5,1.0,1.0,1,木村健,55,ダ2400,良,,2:39.6,-0.9,,1-1-1-1,,38.8,536(+5),,,(バンバンバンク),550.0
24,2008/11/03,園田,曇,9,JBCスプリント(G1),,12,5,5,40.7,7.0,3,木村健,57,ダ1400,良,,1:26.1,0.5,,3-3-4-3,,37.1,531(+8),,,バンブーエール,1600.0
25,2008/09/18,園田,曇,9,おいしいネ兵庫の牛乳,,11,7,8,3.7,2.0,1,木村健,58,ダ1400,重,,1:27.4,-1.1,,2-2-1-1,,37.0,523(-13),,,(ベストタイザン),140.0
26,2008/06/25,大井,曇,11,帝王賞競走(G1),,13,6,10,30.8,8.0,9,木村健,57,ダ2000,稍,**,2:07.1,2.4,**,7-7-6-8,36.8-37.6,39.3,536(+4),,,フリオーソ,
27,2008/05/25,2中京2,曇,11,東海S(G2),,16,5,10,34.3,9.0,7,木村健,57,ダ2300,重,**,2:24.3,0.3,**,1-1-2-2,31.0-36.7,37.0,532(-6),,,ヤマトマリオン,
28,2008/05/05,園田,雨,10,兵庫大賞典(G),,10,7,8,1.0,1.0,1,木村健,55,ダ2400,良,,2:40.5,-0.6,,1-1-1-1,,39.5,538(+2),,,(マルノユビキタス),550.0
29,2008/04/10,園田,雨,11,フラワーセンター特別,,11,5,5,1.3,1.0,1,木村健,58,ダ1870,不,,1:58.2,-0.8,,4-3-1-1,,37.5,536(+21),,,(バンブーフリット),140.0
30,2008/03/20,名古屋,曇,10,名古屋大賞典(G3),,12,5,5,6.7,3.0,2,木村健,57,ダ1900,不,,2:00.7,0.1,,6-4-2,,37.0,515(-13),,,メイショウトウコン,750.0
31,2008/03/06,園田,晴,10,六甲盃(G),,12,1,1,2.5,1.0,1,木村健,56,ダ2400,良,,2:40.3,-0.9,,4-3-3-3,,39.2,528(+1),,,(ムサシボー),350.0
