,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/20,浦和,雨,11,テレ玉杯オーバルスプ(G3),,10,7,8,35.9,5,8,内田博幸,56.0,ダ1400,不,**,1:27.4,1.7,**,8-8-8-8,35.2-38.1,38.7,539(+2),,,ドライスタウト,
1,2023/05/31,浦和,晴,11,さきたま杯(G2),,10,7,8,19.6,6,9,岩田康誠,56.0,ダ1400,重,**,1:28.1,2.8,**,7-6-6-8,35.2-37.5,40.1,537(-10),,,イグナイター,
2,2023/05/02,名古屋,晴,11,かきつばた記念(G3),,12,2,2,16.8,4,9,岩田康誠,61.0,ダ1500,良,**,1:35.5,4.4,**,7-7-6,0.0-36.8,40.0,547(+3),,,ウィルソンテソーロ,
3,2023/02/19,1東京8,晴,11,フェブラリーS(G1),,16,5,10,29.5,8,14,ルメール,58.0,ダ1600,良,**,1:38.1,2.5,**,8-8,34.6-36.5,38.5,544(-6),,,レモンポップ,
4,2023/01/29,1東京2,晴,11,根岸S(G3),,16,4,8,7.9,3,14,ルメール,57.0,ダ1400,良,**,1:24.9,2.4,**,4-3,34.6-35.9,38.0,550(-6),,,レモンポップ,
5,2022/11/03,盛岡,小雨,11,JBCスプリント(G1),,14,8,13,3.7,2,7,岩田康誠,57.0,ダ1200,良,**,1:10.1,1.0,**,5-5,0.0-34.7,34.9,556(+1),,,ダンシングプリンス,
6,2022/10/05,大井,雨,11,東京盃競走(G2),,8,7,7,3.5,3,2,岩田康誠,56.0,ダ1200,稍,**,1:10.8,0.2,**,5-6,34.6-36.0,35.7,555(+14),,,レッドルゼル,1225.0
7,2022/05/05,船橋,晴,11,かしわ記念(G1),,14,3,3,2.6,1,3,岩田康誠,57.0,ダ1600,稍,**,1:39.9,1.0,**,2-2-2-2,36.6-38.4,39.4,541(-5),,,ショウナンナデシコ,1600.0
8,2022/02/20,1東京8,小雨,11,フェブラリーS(G1),,16,8,15,8.9,5,2,岩田康誠,57.0,ダ1600,重,**,1:34.2,0.4,**,1-1,34.5-34.6,35.0,546(-8),,,カフェファラオ,4899.6
9,2022/01/30,1東京2,曇,11,根岸S(G3),,16,6,11,11.5,6,1,岩田康誠,57.0,ダ1400,良,**,1:23.1,-0.2,**,8-7,34.4-36.9,35.8,554(+10),,,(ヘリオス),4057.4
