,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2021/06/01,金沢,晴,8,楽天競馬で石川県特産,,9,7,7,12.5,2,6,藤田弘治,56,ダ1500,良,**,1:38.1,2.3,**,7-6-4-6,0.0-38.3,40.2,489(-5),,,ヤマカツライデン,
1,2021/05/11,金沢,晴,10,青葉の湯涌特別,,7,6,6,1.3,1,3,中島龍也,56,ダ1500,良,**,1:38.8,0.5,**,4-4-3-4,0.0-39.0,39.3,494(+2),,,コウエイスパークル,5.2
2,2021/05/03,金沢,曇,6,ジミー誕生日おめでと,,9,6,6,2.8,1,2,中島龍也,56,ダ1500,重,**,1:36.7,0.3,**,7-7-3-3,0.0-39.6,39.5,492(-2),,,リチェルカータ,10.5
3,2021/04/20,金沢,晴,8,シバザクラ特別,,8,6,6,7.8,3,2,中島龍也,56,ダ1500,良,**,1:37.4,0.8,**,2-2-2-3,0.0-39.3,39.8,494(-10),,,サイモンジルバ,10.5
4,2021/04/13,金沢,曇,6,B27,,7,2,2,21.1,6,3,中島龍也,56,ダ1400,良,**,1:31.4,1.2,**,6-6-5-5,0.0-38.4,39.1,504(+5),,,ケージーキンカメ,5.4
5,2021/03/28,金沢,雨,10,ネットで買うなら楽天,,8,4,4,11.9,5,8,吉原寛人,56,ダ1400,重,**,1:32.9,2.4,**,7-4-7-7,0.0-38.8,40.6,499(-5),,,サンライズルーク,
6,2021/03/15,金沢,晴,12,お家で投票!楽天競馬,,9,5,5,11.7,4,8,栗原大河,56,ダ1500,稍,**,1:38.6,2.2,**,9-9-9-8,0.0-38.5,38.9,504(-4),,,デビルバローズ,
7,2020/12/25,金沢,雨,11,令和2年ラストラン特,,11,1,1,28.4,7,6,中島龍也,56,ダ1500,不,**,1:38.8,2.0,**,9-9-8-7,0.0-41.3,39.9,508(-1),,,フェリシアルチア,
8,2020/12/14,金沢,雨,9,北斗七星賞,,11,7,9,2.1,1,2,吉原寛人,56,ダ1500,不,**,1:37.6,0.4,**,9-7-3-3,0.0-39.2,38.7,509(-5),,,アンジュリアン,28.0
9,2020/11/30,金沢,曇,9,旧福浦灯台ライトアッ,,10,1,1,5.7,3,5,吉原寛人,56,ダ1700,不,**,1:51.4,0.8,**,2-2-2-2,0.0-40.1,40.9,514(-6),,,ネクサスエッジ,4.8
10,2020/11/15,金沢,晴,8,楽天でポッイントもら,,10,3,3,39.2,6,3,中島龍也,56,ダ1700,良,**,1:52.0,0.9,**,5-4-4-3,0.0-38.7,39.1,520(+20),,,トップロイヤル,8.4
11,2020/08/16,金沢,晴,10,動橋ぐず焼き特別,,10,8,9,9.0,4,9,米倉知,56,ダ1700,良,**,1:53.8,2.2,**,7-9-10-10,0.0-38.4,39.3,500(-13),,,メジャーシップ,
12,2020/06/30,水沢,雨,12,ねむの木賞,,8,5,5,8.8,5,2,高橋悠里,56,ダ1900,重,**,2:03.8,0.2,**,8-8-7-6,0.0-39.0,38.1,513(-4),,,アドマイヤロマン,18.2
13,2020/06/09,盛岡,晴,12,あすなろ賞(OP),,12,6,7,15.0,7,10,坂口裕一,57,ダ1800,良,**,1:55.6,2.5,**,9-9-9-8,0.0-38.1,39.1,517(0),,,パンプキンズ,
14,2020/05/26,盛岡,曇,11,青葉特別,,12,2,2,6.2,3,7,阿部英俊,56,ダ1800,良,**,1:57.0,2.0,**,10-9-8-9,0.0-38.7,39.6,517(+2),,,グランユニヴェール,
