,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2017/05/17,川崎,曇,11,川崎マイラーズ(G),,14,7,11,48.9,10,4,赤岡修次,58,ダ1600,稍,**,1:42.8,0.7,**,12-12-10-6,35.6-41.0,40.3,482(0),,,リアライズリンクス,140.0
1,2017/04/11,船橋,雨,11,陽春賞(OP),,14,3,4,8.3,4,6,藤井勘一,57,ダ1600,不,**,1:43.9,1.6,**,8-8-6-7,38.3-39.9,39.7,482(-5),,,アサヤケ,
2,2017/03/23,大井,晴,10,隅田川オープン競走(OP),,7,2,2,6.0,3,6,町田直希,58,ダ1600,重,**,1:43.7,0.7,**,5-7-7-7,39.7-38.2,38.0,487(-3),,,ドレッドノート,
3,2017/02/15,大井,晴,11,金盃競走(G),,14,3,4,10.1,5,11,真島大輔,57,ダ2600,良,**,2:54.5,2.9,**,6-6-7-8,39.1-39.3,41.3,490(+8),,,ユーロビート,
4,2016/12/27,大井,曇,11,師走オープン競走(OP),,11,4,4,19.5,4,1,真島大輔,57,ダ1600,不,**,1:41.7,-0.2,**,2-2-1-1,38.0-38.8,38.8,482(+2),,,(セイスコーピオン),590.0
5,2016/11/30,大井,晴,11,勝島王冠競走(G),,14,6,9,59.9,9,9,真島大輔,58,ダ1800,稍,**,1:56.5,1.7,**,5-6-4-6,38.9-38.2,39.6,480(+1),,,セイスコーピオン,
6,2016/10/26,大井,晴,11,マイルグランプリ競走(G),,16,3,6,51.1,9,5,真島大輔,58,ダ1600,良,**,1:41.1,1.4,**,8-6-6-6,36.5-38.8,39.9,479(+10),,,セイスコーピオン,125.0
7,2016/08/03,大井,曇,11,サンタアニタトロフィ(G),,15,4,7,6.6,2,5,真島大輔,58,ダ1600,重,**,1:41.8,0.9,**,11-9-8-8,38.2-38.1,38.3,469(+1),,,リアライズリンクス,65.0
8,2016/06/29,大井,曇,11,帝王賞競走(G1),,12,5,6,147.8,9,10,真島大輔,57,ダ2000,不,**,2:08.9,5.4,**,9-9-10-10,36.0-36.1,40.5,468(-4),,,コパノリッキー,
9,2016/05/18,大井,晴,11,大井記念競走(G),,14,3,6,3.3,2,5,赤岡修次,57,ダ2000,重,**,2:08.6,1.2,**,6-6-4-4,37.7-38.2,39.2,472(-3),,,ケイアイレオーネ,110.0
10,2016/02/10,大井,晴,11,金盃競走(G),,16,2,3,4.5,3,1,真島大輔,54,ダ2600,良,**,2:50.2,-0.4,**,4-4-3-3,38.6-39.6,39.3,475(+1),,,(ユーロビート),2200.0
11,2016/01/15,大井,晴,11,ガーネット賞競走,,13,5,6,1.7,1,1,真島大輔,57,ダ2000,良,**,2:08.0,-0.6,**,5-5-4-1,37.1-38.2,38.2,474(-2),,,(モンテエン),460.0
12,2015/12/31,大井,晴,12,おおとりオープン競走(OP),,10,8,9,2.1,1,1,真島大輔,55,ダ1600,良,**,1:41.1,-0.2,**,5-5-4-3,37.5-39.5,39.0,476(+3),,,(カネトシイナーシャ),540.0
13,2015/11/26,大井,曇,11,オープス磐梯賞競走,,16,6,12,2.8,1,1,真島大輔,57,ダ1600,不,**,1:42.3,-0.3,**,8-8-6-4,38.1-39.2,38.9,473(-1),,,(ドレッドノート),460.0
14,2015/08/15,大井,晴,11,オーガスト賞競走,,14,1,1,6.1,3,1,真島大輔,55,ダ2000,良,**,2:07.1,0.0,**,7-7-7-7,37.4-38.6,38.1,474(-3),,,(ナリチュウドラゴン),460.0
15,2015/07/07,大井,曇,11,’15スターライトカ,,7,3,3,6.1,4,2,真島大輔,55,ダ1600,不,**,1:41.1,0.8,**,6-6-6-6,37.9-38.2,38.5,477(-4),,,ムサシキングオー,165.0
16,2015/06/02,大井,曇,11,東京スポーツ賞競走,,16,7,14,2.9,1,1,真島大輔,57,ダ1600,良,**,1:41.0,0.0,**,6-7-5-6,36.7-39.3,39.1,481(+1),,,(アートオブアース),320.0
17,2015/05/21,大井,晴,11,オープス中郷賞競走,,15,8,16,3.5,2,3,真島大輔,57,ダ1400,稍,**,1:26.4,0.0,**,10-10-8,36.2-38.2,36.8,480(+3),,,ブラックサンダー,64.0
18,2015/04/06,大井,曇,11,ダイヤモンド賞競走,,12,3,3,4.2,2,1,真島大輔,57,ダ1400,良,**,1:26.4,-0.3,**,5-3-3,36.5-38.1,37.6,477(+10),,,(ナイキアドヴァンス),270.0
19,2014/12/31,大井,晴,11,カウントダウン201,,15,8,15,14.7,6,2,張田京,57,ダ1400,稍,**,1:28.0,0.2,**,12-11-12,36.6-38.9,38.5,467(-3),,,フジノフェアリー,96.0
20,2014/11/27,大井,晴,11,いたばし二輪草特別競,,16,7,13,12.7,6,5,真島大輔,55,ダ1600,不,**,1:41.3,1.1,**,8-8-5-5,37.3-38.7,39.5,470(-1),,,アントニオピサ,36.8
21,2014/11/14,大井,晴,11,ノベンバー賞競走,,16,1,1,3.3,1,11,真島大輔,57,ダ1600,良,**,1:42.7,1.4,**,9-9-9-10,36.5-40.0,40.9,471(+6),,,ノースソルジャー,
22,2014/10/01,大井,曇,12,JBC盛岡開催記念競,,14,2,2,2.4,1,2,真島大輔,56,ダ1400,良,**,1:26.4,0.3,**,7-6-4,36.4-37.5,37.1,465(+1),,,ブラックサンダー,87.0
23,2014/07/31,大井,晴,10,トゥインクルバースデ,,15,8,15,5.6,2,1,真島大輔,55,ダ1600,良,**,1:40.5,-0.2,**,4-3-3-3,38.1-38.2,38.0,464(0),,,(カガヤキダンスオー),320.0
24,2014/07/07,大井,曇,6,ミルキーウェイ賞競走,,6,5,5,5.9,2,2,真島大輔,57,ダ1600,重,**,1:41.6,0.4,**,4-4-3-3,39.1-37.0,37.1,464(-7),,,キットピーク,81.0
25,2014/02/26,大井,晴,12,スプリングタイム賞競,,16,5,9,3.1,2,3,真島大輔,57,ダ1600,良,**,1:42.4,0.3,**,13-14-14-14,38.6-38.8,37.9,471(+2),,,ロイヤルパワー,54.0
