,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2017/06/09,園田,晴,3,C3一,,10,2,2,213.2,9,10,宮下康一,56,ダ1400,稍,**,1:38.7,6.4,**,10-10-10-10,,43.9,474(-8),,,コスモスピカ,
1,2017/05/24,園田,曇,3,C3一,,10,8,9,359.3,10,10,竹村達也,56,ダ1400,良,**,1:38.0,4.5,**,10-10-10-10,,43.8,482(+2),,,グランプリビッグ,
2,2017/05/12,園田,曇,8,C3一,,10,4,4,257.6,10,10,宮下康一,56,ダ1400,良,**,1:37.0,6.2,**,9-8-10-10,,43.6,480(-5),,,トウショウチャート,
3,2017/04/26,園田,雨,6,C2一,,10,4,4,259.5,10,10,松本幸祐,56,ダ1400,重,**,1:39.6,7.3,**,8-9-10-10,,45.2,485(-4),,,エイシンタルトゥ,
4,2017/04/12,園田,晴,8,C2一,,10,7,8,159.0,10,10,宮下康一,56,ダ1400,不,**,1:35.9,6.0,**,10-10-10-10,,42.6,489(+1),,,ボタングラス,
5,2017/03/30,園田,晴,9,C2,,12,3,3,171.7,11,12,宮下康一,56,ダ1230,良,**,1:26.5,5.5,**,12-12-12-12,,43.1,488(+1),,,ロングハード,
6,2017/03/14,園田,晴,10,C2一,,10,5,5,491.0,10,10,竹村達也,56,ダ1400,良,**,1:38.1,4.6,**,10-10-10-10,,42.9,487(-7),,,デライトメッセージ,
7,2017/03/02,園田,晴,9,兵庫馬事畜産特別C1,,10,6,6,374.5,10,10,小山裕也,56,ダ1230,稍,**,1:27.5,5.5,**,10-10-10-10,,43.2,494(-1),,,クラウンドヘッド,
8,2017/02/16,園田,晴,9,C1,,12,7,10,229.3,12,12,宮下康一,56,ダ1230,良,**,1:25.0,5.2,**,12-11-12-12,,42.2,495(-4),,,ヴァンドデセール,
9,2017/02/01,園田,曇,8,C1,,7,7,7,105.0,7,7,宮下康一,56,ダ1870,良,**,2:15.8,8.9,**,7-7-7-7,,46.6,499(+1),,,スターオブハピネス,
10,2017/01/18,園田,晴,9,C1,,12,1,1,429.0,12,12,小山裕也,56,ダ1230,良,**,1:25.6,6.6,**,12-12-12-12,,43.1,498(0),,,エイシンヴィーヴォ,
11,2017/01/03,園田,晴,9,B2,,12,7,10,139.3,11,11,高畑皓一,56,ダ1400,良,**,1:35.9,4.3,**,12-12-12-12,,43.1,498(-8),,,タイセイホーネット,
12,2016/12/21,園田,晴,10,オッズパーク・GET,,12,7,9,105.2,9,12,宮下康一,56,ダ1400,良,**,1:36.4,5.4,**,12-12-12-12,,42.8,506(+5),,,ナムラバクサイ,
13,2016/12/07,園田,晴,12,ぷりむら賞B2,,12,6,8,454.3,12,12,高畑皓一,56,ダ1400,稍,**,1:35.3,5.0,**,12-12-12-12,,41.8,501(-1),,,ドリームポリーニ,
14,2016/11/23,園田,曇,11,B2,,12,3,3,460.9,12,12,宮下康一,56,ダ1400,良,**,1:34.4,3.7,**,11-11-12-12,,41.3,502(+3),,,ダイリンエンド,
15,2016/11/09,園田,曇,11,加古川くつした特別B,,12,6,8,359.9,12,11,板野央,56,ダ1400,稍,**,1:33.7,2.4,**,11-11-12-12,,40.6,499(+3),,,ペプチドムーン,
16,2016/10/25,園田,曇,11,ヤマトポーク特別B1,,11,3,3,320.4,11,11,小山裕也,55,ダ1400,重,**,1:34.4,3.6,**,11-11-11-11,,41.6,496(+2),,,キクノレヨン,
17,2016/10/12,園田,晴,10,姫路カシの木特別B1,,12,6,8,338.8,12,12,宮下康一,56,ダ1400,良,**,1:34.3,3.7,**,12-12-12-12,,41.8,494(-7),,,ヒメカイドウ,
18,2016/09/28,園田,曇,10,近江牛特別B1,,12,8,12,192.4,12,12,板野央,56,ダ1870,不,**,2:05.6,4.4,**,12-12-12-12,,40.3,501(-4),,,ウォーターティアナ,
19,2016/09/14,園田,曇,10,近畿畜産特別B1,,12,5,6,212.8,12,12,宮下康一,56,ダ1400,稍,**,1:35.3,4.5,**,12-12-12-12,,41.3,505(-1),,,スマイルプロバイド,
