,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2015/12/20,高知,晴,11,タンザナイト特別,,8,4,4,7.9,3.0,3,赤岡修次,56,ダ1400,稍,**,1:31.2,0.6,**,3-2-2-2,,39.4,509(+7),,,マウンテンダイヤ,3.0
1,2015/11/23,高知,曇,11,トパーズ特別,,8,5,5,2.5,2.0,2,赤岡修次,56,ダ1600,重,**,1:45.5,1.1,**,1-1-1-2,,41.5,502(+5),,,メイショウパーシー,6.0
2,2015/10/24,高知,晴,10,Aー2,,10,3,3,2.1,1.0,1,赤岡修次,56,ダ1400,良,**,1:30.1,-0.2,**,1-1-1-1,,39.1,497(-4),,,(リワードアンク),20.0
3,2015/09/13,高知,晴,11,サファイア特別,,7,2,2,1.6,1.0,7,赤岡修次,56,ダ1400,良,**,1:33.0,3.5,**,2-2-2-6,,42.3,501(+6),,,ブラックバカラ,
4,2015/08/30,高知,曇,11,初秋特別,,12,8,11,2.6,1.0,1,赤岡修次,56,ダ1400,不,**,1:28.1,-0.3,**,1-1-1-1,,37.8,495(-3),,,(ブラックバカラ),20.0
5,2015/07/19,高知,晴,7,トレノ賞(G),,7,5,5,9.4,3.0,4,倉兼育康,57,ダ1300,不,**,1:22.2,1.3,**,1-1-2-2,,39.1,498(-3),,,エプソムアーロン,7.5
6,2015/06/07,高知,曇,11,麦秋特別,,10,2,2,2.9,2.0,2,倉兼育康,56,ダ1600,重,**,1:43.7,0.6,**,1-1-1-1,,40.1,501(+6),,,キッズニゴウハン,6.0
7,2015/05/04,名古屋,小雨,10,かきつばた記念(G3),,11,2,2,624.7,11.0,9,東川公則,55,ダ1400,重,**,1:27.7,2.6,**,8-6-8,,38.4,495(-19),,,コーリンベリー,
8,2015/03/29,高知,曇,7,御厨人窟賞(G),,10,3,3,15.3,4.0,3,西川敏弘,57,ダ1400,重,,1:30.1,1.4,,2-2-2-4,,39.0,514(+6),,,サクラシャイニー,12.5
9,2015/03/03,高知,雨,11,桃の節句特別,,10,5,5,2.5,1.0,1,赤岡修次,56,ダ1600,不,,1:43.5,-1.1,,1-1-1-1,,40.3,508(-9),,,(オオミカミ),18.0
10,2015/02/01,高知,晴,7,黒潮スプリンターズカ(G),,12,6,8,1.6,1.0,5,赤岡修次,57,ダ1300,不,,1:24.0,2.4,,4-5-4-6,,40.1,517(+1),,,マウンテンダイヤ,5.0
11,2014/12/31,高知,晴,8,高知県知事賞(G),,12,6,7,2.3,2.0,6,赤岡修次,57,ダ2400,重,,2:48.0,2.6,,1-1-1-3,,44.0,516(+27),,,リワードレブロン,
12,2014/12/14,高知,晴,11,窪川ポーク特別,,6,7,7,,,取,赤岡修次,56,ダ1600,重,,,,,,,,計不,,,ハリマノワタリドリ,
13,2014/11/03,盛岡,曇,10,JBCクラシック(G1),,16,7,13,434.3,8.0,9,吉原寛人,57,ダ2000,重,,2:03.9,3.1,,6-6-6-6,,38.1,489(-18),,,コパノリッキー,
