,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2010/09/03,金沢,晴,10,イヌワシ賞(G),,10,6,6,71.6,8,10,藤田弘治,56,ダ1900,良,,2:08.4,4.0,,6-7-10-10,,40.2,500(-3),,,エーシンエヴァン,
1,2010/08/08,福山,晴,6,福山・高知連携よさこ,,10,7,7,1.3,1,5,赤岡修次,56,ダ1250,良,,1:23.8,0.5,,8-8-7-5,,39.4,503(-8),,,リワードアルコン,0.5
2,2010/07/19,盛岡,曇,9,マーキュリーC(G3),,10,2,2,511.8,8,10,山本聡哉,56,ダ2000,良,,2:18.0,13.2,,7-9-10-10,,46.6,511(+9),,,カネヒキリ,
3,2010/03/19,高知,晴,10,自由民権運動発祥特別,,10,6,6,2.7,2,1,御神本訓,55,ダ1400,重,,1:32.7,-0.1,,8-7-3-3,,,502(+4),,,(プライベートエリア),15.0
4,2010/03/10,船橋,晴,10,ダイオライト記念(G2),,14,4,6,649.9,13,11,脇田創,56,ダ2400,不,**,2:39.5,8.2,**,8-9-10-11,36.3-37.9,42.7,498(-3),,,フサイチセブン,
5,2010/02/26,高知,雨,8,Bイ,,8,6,6,1.6,1,1,御神本訓,56,ダ1300,不,,1:24.3,-0.6,,5-5-3-2,,,501(0),,,(フェルメールタッチ),11.0
6,2010/02/20,高知,晴,10,だるま夕日特別,,9,4,4,16.2,5,3,高野毅,56,ダ1600,重,,1:47.4,1.5,,6-5-5-2,,,501(+5),,,グランシュヴァリエ,2.2
7,2010/01/28,川崎,曇,11,多摩川OP(OP),,11,1,1,214.3,10,10,水野貴史,57,ダ1600,良,**,1:43.1,3.2,**,9-9-9-9,35.8-38.6,40.1,496(+1),,,マンオブパーサー,
8,2009/12/29,大井,晴,10,東京大賞典競走(G1),,14,4,6,486.5,14,12,水野貴史,57,ダ2000,良,**,2:11.0,5.1,**,13-13-13-11,37.0-37.0,40.3,495(-10),,,サクセスブロッケン,
9,2009/12/23,名古屋,小雨,10,名古屋グランプリ(G2),,12,3,3,442.3,12,8,永森大智,56,ダ2500,良,,2:49.1,4.9,,10-10-11-10,,40.4,505(-1),,,マコトスパルビエロ,
10,2009/12/12,高知,晴,10,師走特別,,6,7,7,4.6,2,3,永森大智,55,ダ1600,不,,1:47.5,0.3,,4-4-2-2,,,506(+5),,,ラピッドボーイ,1.7
11,2009/11/18,名古屋,晴,10,東海菊花賞(G),,11,8,10,167.8,11,10,永森大智,57,ダ1900,重,,2:05.5,3.7,,11-11-10,,40.9,501(-3),,,ヒシウォーシイ,
12,2009/10/23,高知,晴,9,永野さん研修壮行特別,,8,1,1,10.0,4,2,大山真吾,55,ダ1400,良,,1:32.8,0.3,,7-6-5-4,,,504(+3),,,グッドヘラクレス,3.5
13,2009/10/09,高知,晴,7,Bロ,,6,5,5,1.0,1,1,西川敏弘,55,ダ1300,重,,1:25.1,-0.1,,5-5-5-2,,,501(+1),,,(イルラーゴ),11.0
14,2009/10/03,高知,晴,9,B2,,8,5,5,4.2,2,2,西川敏弘,55,ダ1400,重,,1:31.4,0.0,,7-7-7-2,,,500(+1),,,グッドヘラクレス,2.8
15,2009/09/23,船橋,曇,10,日本テレビ盃競走(G2),,14,7,11,331.5,11,13,水野貴史,56,ダ1800,良,**,1:56.6,5.7,**,14-13-14-13,34.1-38.3,41.3,499(+1),,,マコトスパルビエロ,
16,2009/08/31,金沢,雨,10,イヌワシ賞(G),,11,4,4,98.9,10,9,平瀬城久,56,ダ1900,良,,2:04.5,1.9,,10-10-10-10,,,498(+7),,,マヤノグレイシー,
17,2009/08/19,川崎,曇,10,スパーキングサマーカ(G),,13,5,8,167.0,11,13,赤岡修次,56,ダ1600,良,**,1:43.0,3.1,**,13-13-13-13,36.0-39.1,39.5,491(+3),,,マルヨフェニックス,
18,2009/07/20,盛岡,晴,9,マーキュリーC(G3),,13,7,10,999.9,13,12,實川純一,56,ダ2000,良,,2:09.1,5.1,,11-11-14-12,,,488(0),,,マコトスパルビエロ,
19,2009/06/28,高知,晴,9,A2,,8,3,3,12.4,4,4,實川純一,55,ダ1400,良,,1:33.6,0.6,,8-7-5-4,,,488(+1),,,オリジナルステップ,1.2
20,2009/06/14,高知,晴,9,Aイ,,9,2,2,1.2,1,5,赤岡修次,55,ダ1300,稍,,1:27.6,1.4,,5-2-4-3,,,487(-3),,,パッショネートキス,0.8
21,2009/06/07,高知,晴,10,四国カルスト特別,,11,7,9,39.4,7,6,永森大智,55,ダ1600,重,,1:47.4,1.5,,7-7-5-6,,,490(-4),,,フサイチバルドル,
22,2009/05/24,高知,晴,10,エメラルド特別,,10,8,9,9.7,5,8,實川純一,55,ダ1600,重,,1:48.3,2.1,,6-5-7-8,,,494(+5),,,セトノヒット,
23,2009/05/05,船橋,雨,10,かしわ記念(G1),,13,6,9,585.2,13,10,實川純一,57,ダ1600,重,**,1:39.2,3.3,**,12-12-12-12,34.7-36.3,38.3,489(-17),,,エスポワールシチー,
