,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2019/07/22,盛岡,曇,11,オランダ島賞,,8,1,1,13.7,4.0,1,山本聡哉,56,ダ1600,良,**,1:39.5,-0.2,**,1-2,0.0-37.7,37.7,498(+5),,,(アドマイヤテン),35.0
1,2019/07/07,盛岡,晴,10,B2一組,,11,8,11,37.0,8.0,2,高松亮,56,ダ1800,良,**,1:54.3,0.5,**,3-3-3-2,0.0-39.1,39.5,493(-10),,,ノッキングオン,9.1
2,2019/06/23,水沢,雨,10,イギリス海岸賞,,7,7,7,30.5,6.0,5,高橋悠里,56,ダ1600,不,**,1:41.1,1.0,**,5-4-6-7,0.0-38.8,38.7,503(+5),,,ピンギット,2.2
3,2019/06/11,水沢,曇,11,焼走り溶岩流賞,,10,1,1,48.2,8.0,4,高橋悠里,56,ダ1600,良,**,1:42.4,0.7,**,6-6-4-5,0.0-40.1,39.3,498(-1),,,アドマイヤホルン,4.5
4,2019/05/26,盛岡,晴,9,新食感!岩手・盛岡純,,11,1,1,100.0,10.0,5,高橋悠里,56,ダ1600,良,**,1:40.1,0.8,**,10-10,0.0-38.6,38.1,499(-11),,,ヴェリイブライト,2.2
5,2019/05/03,水沢,晴,11,ブッシュローズ賞,,7,2,2,75.2,7.0,7,高橋悠里,56,ダ1600,稍,**,1:43.7,1.9,**,6-5-7-7,0.0-39.2,40.1,510(+4),,,マイネルスカイ,
6,2019/04/22,水沢,晴,12,ラナンキュラス賞,,9,6,6,40.2,7.0,9,小林凌,56,ダ1600,良,**,1:45.5,2.3,**,8-9-9-9,0.0-40.1,40.4,506(-6),,,パッショノン,
7,2019/04/07,水沢,曇,10,ラベンダー賞,,11,5,5,17.1,5.0,5,高松亮,56,ダ1600,稍,**,1:44.7,1.0,**,8-7-9-6,0.0-40.0,40.3,512(+3),,,ダイチラディウス,2.2
8,2019/03/24,水沢,曇,11,奥州商工会議所賞,,10,6,6,41.4,7.0,5,高橋悠里,56,ダ1800,稍,**,2:00.0,1.8,**,10-9-4-6,0.0-39.5,40.5,509(0),,,パッショノン,2.2
9,2019/02/11,高知,曇,7,Bー2,,9,2,2,15.0,6.0,6,妹尾浩一,56,ダ1600,不,**,1:46.6,3.3,**,7-5-8-8,0.0-39.0,41.1,509(+4),,,サヴァティアーノ,
10,2019/01/29,高知,晴,11,安居川特別,,8,8,8,29.1,6.0,8,宮川実,56,ダ1600,良,**,1:49.9,3.4,**,8-8-7-8,0.0-41.3,43.4,505(+4),,,キャプテンオリオン,
11,2019/01/14,高知,晴,9,Bー2,,10,7,7,12.2,3.0,3,妹尾浩一,56,ダ1600,重,**,1:47.6,0.9,**,10-7-7-7,0.0-40.7,40.8,501(-3),,,ゼンノイザナギ,12.0
12,2019/01/01,高知,晴,10,Bー2,,12,6,8,26.4,7.0,5,宮川実,56,ダ1400,重,**,1:31.8,0.3,**,10-7-7-5,0.0-41.3,40.3,504(+8),,,アーチザスカイ,6.0
13,2018/12/16,高知,雨,9,加嶋夫妻銀婚記念特別,,8,5,5,3.5,2.0,7,妹尾浩一,56,ダ1600,不,**,1:49.7,2.1,**,8-8-6-7,0.0-40.0,41.4,496(-4),,,クールフォルム,
14,2018/09/17,高知,晴,7,珊瑚冠賞(G),,9,2,2,77.0,8.0,8,妹尾浩一,57,ダ1900,重,**,2:08.4,2.0,**,7-7-5-6,0.0-40.6,42.4,500(-1),,,イッツガナハプン,
15,2018/09/02,高知,晴,10,Aー2,,11,1,1,67.9,9.0,1,妹尾浩一,56,ダ1400,不,**,1:29.9,-0.4,**,7-4-2-1,0.0-40.2,40.1,501(-2),,,(サトノキングリー),60.0
16,2018/08/19,高知,晴,11,Aー2,,12,6,7,62.8,10.0,6,妹尾浩一,56,ダ1400,重,**,1:31.3,0.5,**,11-11-11-9,0.0-41.4,40.0,503(-1),,,セトノプロミス,
17,2018/07/29,高知,曇,11,ジュライ特別,,8,5,5,47.5,5.0,6,妹尾浩一,56,ダ1400,重,**,1:31.7,2.3,**,6-6-6-6,0.0-38.9,39.8,504(-2),,,ティアップリバティ,
18,2018/07/16,高知,晴,10,Aー2,,9,1,1,47.2,8.0,2,妹尾浩一,56,ダ1400,良,**,1:32.1,0.5,**,8-6-4-3,0.0-40.2,40.2,506(+1),,,ヨアソビ,18.0
19,2018/07/01,高知,曇,11,下村騎手お疲れ様特別,,8,1,1,54.4,8.0,8,妹尾浩一,56,ダ1300,不,**,1:24.2,2.2,**,7-6-5-7,0.0-38.4,39.8,505(-4),,,エナジータウン,
20,2018/06/17,高知,晴,10,Aー2,,9,8,8,51.0,9.0,3,妹尾浩一,56,ダ1600,重,**,1:47.0,0.2,**,8-7-6-6,0.0-41.5,40.2,509(-4),,,キシュウマイウェイ,9.0
21,2018/06/03,高知,晴,7,Aー2,,9,3,3,46.9,7.0,7,妹尾浩一,56,ダ1400,重,**,1:32.7,1.8,**,8-5-4-4,0.0-40.2,41.6,513(+4),,,バズーカ,
22,2018/05/13,高知,雨,9,ぼくらの日曜日は特別,,10,8,11,3.7,2.0,4,宮川実,56,ダ1300,不,**,1:24.0,0.4,**,2-2-2-2,0.0-39.7,40.0,509(-2),,,ヨアソビ,1.8
23,2018/05/03,高知,晴,10,Aー2,,11,1,1,72.0,9.0,10,妹尾浩一,56,ダ1600,不,**,1:47.1,2.4,**,7-6-8-10,0.0-40.9,42.4,511(+2),,,ウォーターサルーン,
24,2018/04/15,高知,晴,10,第1回けいばツー特別,,8,1,1,3.5,2.0,3,宮川実,56,ダ1600,不,**,1:45.1,0.6,**,8-8-8-6,0.0-40.1,39.4,509(-1),,,ヨアソビ,9.0
25,2018/03/25,高知,晴,9,ウマ娘アニメ放送特別,,9,8,8,9.1,4.0,3,妹尾浩一,56,ダ1600,重,**,1:46.7,0.6,**,5-5-5-4,0.0-41.0,41.0,510(0),,,サクラビクトワール,9.0
26,2018/03/11,高知,晴,9,松野ボンバイエ特別,,11,5,5,3.7,2.0,3,赤岡修次,56,ダ1400,重,**,1:32.0,0.3,**,9-9-6-5,0.0-40.7,40.0,510(+2),,,サトノキングリー,9.0
27,2018/02/25,高知,小雨,7,だるま夕日賞(G),,9,1,1,168.6,9.0,7,宮川実,57,ダ1600,稍,**,1:49.4,1.6,**,9-9-9-9,0.0-40.2,40.7,508(+2),,,イッツガナハプン,
28,2018/02/04,高知,晴,7,黒潮スプリンターズカ(G),,11,5,5,141.2,10.0,4,宮川実,57,ダ1300,重,**,1:25.2,1.3,**,10-8-8-6,0.0-40.2,40.3,506(-2),,,セトノプロミス,20.0
29,2018/01/21,高知,晴,7,大高坂賞(G),,9,4,4,73.7,7.0,5,宮川実,57,ダ1400,重,**,1:31.6,1.8,**,6-6-6-6,0.0-39.1,40.0,508(+4),,,ティアップリバティ,10.0
30,2018/01/14,高知,晴,10,Aー2,,9,8,10,,,取,宮川実,56,ダ1600,重,**,,,**,,0.0-40.2,,計不,,,ヒロノカイザー,
31,2017/12/31,高知,晴,11,Aー2,,9,5,5,11.3,4.0,5,宮川実,56,ダ1600,重,**,1:47.4,0.8,**,9-9-9-8,,40.0,504(-3),,,カイロス,3.0
32,2017/12/13,高知,晴,11,ディセンバー特別,,9,4,4,12.2,5.0,7,宮川実,56,ダ1600,重,**,1:47.8,2.5,**,7-6-6-7,,42.4,507(+3),,,チャオ,
33,2017/11/25,高知,曇,10,AイBイ混合,,12,5,6,1.3,1.0,1,宮川実,56,ダ1300,重,**,1:22.6,-0.3,**,3-2-2-1,,38.7,504(+1),,,(サピド),24.0
34,2017/11/19,高知,晴,11,トパーズ特別,,7,5,5,15.7,5.0,4,宮川実,56,ダ1400,不,**,1:30.3,0.9,**,6-6-6-6,,39.4,503(-3),,,カイロス,5.2
35,2017/11/05,高知,晴,10,Aー3,,8,1,1,1.9,1.0,1,赤岡修次,56,ダ1600,重,**,1:45.0,-0.9,**,3-3-3-1,,39.9,506(-1),,,(メイショウナガヨリ),60.0
36,2017/10/23,高知,晴,10,Aー2,,11,7,8,5.7,2.0,3,赤岡修次,56,ダ1400,不,**,1:30.2,0.2,**,7-6-3-3,,38.1,507(+2),,,ウォーターサルーン,7.5
37,2017/10/09,高知,晴,10,セニョールベスト特別,,11,7,8,15.2,4.0,4,永森大智,56,ダ1600,重,**,1:44.9,1.0,**,7-6-6-6,,40.8,505(0),,,サクラビクトワール,4.5
38,2017/09/10,高知,晴,11,サファイア特別,,7,5,5,28.1,6.0,4,宮川実,56,ダ1400,重,**,1:30.4,0.8,**,7-6-6-5,,38.4,505(-3),,,カッサイ,5.2
39,2017/08/27,高知,曇,11,Aー2,,8,3,3,5.9,4.0,3,宮川実,56,ダ1400,良,**,1:31.4,0.6,**,6-7-7-7,,39.8,508(+3),,,マイネルバルビゾン,7.5
40,2017/08/06,高知,雨,11,サードニックス特別,,7,2,2,14.5,5.0,6,宮川実,56,ダ1400,不,**,1:29.9,2.2,**,6-5-4-4,,39.7,505(+1),,,カッサイ,
41,2017/07/23,高知,曇,12,ファイナルレース,,12,4,4,3.9,1.0,1,赤岡修次,56,ダ1300,良,**,1:24.3,-0.4,**,9-9-7-4,,39.1,504(-4),,,(コパデスコパ),60.0
42,2017/07/09,高知,曇,7,土佐のオナガドリ特別,,9,5,5,3.3,1.0,4,宮川実,56,ダ1400,不,**,1:30.8,1.3,**,6-5-6-6,,39.9,508(+1),,,マイネルバルビゾン,4.5
43,2017/06/25,高知,曇,12,ファイナルレース,,10,1,1,4.4,2.0,2,宮川実,56,ダ1600,不,**,1:43.8,1.1,**,3-3-3-2,,39.9,507(+1),,,サクラビクトワール,15.0
44,2017/06/04,高知,晴,11,トーセンジョーダン賞,,10,4,4,288.6,10.0,8,郷間勇太,56,ダ1600,良,**,1:47.8,2.5,**,9-9-8-9,,41.9,506(+1),,,セトノプロミス,
45,2017/05/07,高知,晴,11,エメラルド特別,,9,8,8,120.6,8.0,5,佐原秀泰,56,ダ1600,良,**,1:47.0,1.4,**,9-8-7-6,,40.8,505(-2),,,セトノプロミス,3.5
46,2017/04/25,高知,曇,7,朋彦萌里結婚記念特別,,8,4,4,3.5,1.0,2,赤岡修次,56,ダ1600,不,**,1:43.7,0.8,**,5-5-2-2,,38.9,507(+1),,,フジノフェアリー,15.0
47,2017/04/16,高知,晴,11,Aー2,,10,7,8,98.9,9.0,6,宮川実,56,ダ1600,重,**,1:46.4,1.9,**,8-9-8-8,,40.3,506(+2),,,カッサイ,
48,2017/03/26,高知,曇,11,Aー2,,11,8,10,41.1,8.0,6,宮川実,56,ダ1400,重,**,1:31.8,2.0,**,8-8-6-6,,39.9,504(-6),,,カイロス,
49,2017/03/14,高知,晴,11,Aー2,,11,2,2,102.5,10.0,11,宮川実,56,ダ1400,重,**,1:32.3,2.7,**,9-7-5-8,,41.4,510(+7),,,セトノプロミス,
50,2017/02/19,高知,晴,7,だるま夕日賞(G),,10,8,10,124.7,9.0,9,宮川実,57,ダ1600,良,**,1:47.9,2.3,**,7-7-7-9,,40.0,503(-4),,,イッツガナハプン,
51,2017/02/05,高知,曇,11,Aー2,,7,6,6,4.6,3.0,4,宮川実,56,ダ1300,重,**,1:23.6,1.1,**,3-3-3-4,,39.6,507(+1),,,サクセスコード,4.5
52,2016/12/31,高知,晴,8,高知県知事賞(G),,12,5,5,50.5,10.0,5,宮川実,57,ダ2400,重,**,2:45.0,1.0,**,1-1-1-2,,43.5,506(+5),,,リワードレブロン,13.0
