,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2019/02/11,高知,曇,7,Bー2,,9,4,4,96.6,9,9,山頭信義,56,ダ1600,不,**,1:53.2,9.9,**,9-9-9-9,0.0-39.0,46.2,459(-4),,,サヴァティアーノ,
1,2019/01/27,高知,晴,6,AB混合,,11,2,2,210.5,10,11,林謙佑,55,ダ1400,良,**,1:38.5,5.4,**,7-6-11-11,0.0-39.8,44.1,463(+3),,,コウユーアンドレ,
2,2019/01/14,高知,晴,9,Bー2,,10,5,5,333.5,10,10,山頭信義,56,ダ1600,重,**,1:52.2,5.5,**,9-10-10-10,0.0-40.7,44.3,460(-1),,,ゼンノイザナギ,
3,2019/01/01,高知,晴,7,破魔矢特別,,12,6,8,47.3,10,12,林謙佑,56,ダ1400,重,**,1:35.6,4.1,**,10-11-11-11,0.0-39.8,42.5,461(0),,,コウユーアンドレ,
4,2018/12/16,高知,雨,9,加嶋夫妻銀婚記念特別,,8,4,4,21.7,5,8,郷間勇太,56,ダ1600,不,**,1:52.3,4.7,**,7-7-8-8,0.0-40.0,43.7,461(+4),,,クールフォルム,
5,2018/12/01,高知,晴,5,しまね産和牛肉特別,,11,6,6,39.1,8,11,林謙佑,56,ダ1400,重,**,1:36.2,3.5,**,9-8-9-11,0.0-41.6,43.9,457(+6),,,スタンドアウト,
6,2018/11/17,高知,晴,5,Bー2,,12,5,6,35.7,7,12,林謙佑,56,ダ1300,重,**,1:28.3,3.5,**,12-11-11-12,0.0-40.0,42.2,451(-8),,,ヤマニンミネルバ,
7,2018/07/16,高知,晴,9,修作ななみ誕生日特別,,12,7,10,10.8,4,8,郷間勇太,55,ダ1400,良,**,1:33.6,2.1,**,5-4-4-6,0.0-39.5,41.0,459(0),,,ココイチバン,
8,2018/06/30,高知,曇,11,虚空蔵山特別,,10,8,10,8.8,3,6,郷間勇太,56,ダ1300,不,**,1:24.2,0.8,**,6-7-6-8,0.0-40.0,40.0,459(-13),,,エイシンファイヤー,
9,2018/06/16,高知,晴,11,新荘川特別,,11,7,9,3.6,2,5,郷間勇太,56,ダ1600,重,**,1:47.5,1.4,**,4-5-6-5,0.0-40.4,41.1,472(+6),,,キクノグラード,3.0
10,2018/06/02,高知,晴,11,鷲尾山特別,,9,6,6,6.2,3,2,郷間勇太,56,ダ1300,重,**,1:25.3,0.3,**,4-4-2-1,0.0-39.5,39.6,466(+6),,,キープインタッチ,18.0
11,2018/05/03,高知,晴,7,桂浜盃,,12,3,3,24.9,6,5,郷間勇太,56,ダ1400,不,**,1:30.0,1.4,**,8-8-8-6,0.0-38.9,39.4,460(-2),,,コスタアレグレ,5.0
12,2018/04/23,高知,曇,11,工石山特別,,7,5,5,4.8,3,5,郷間勇太,56,ダ1400,良,**,1:31.8,0.7,**,2-2-3-4,0.0-40.1,40.5,462(+2),,,ヨッテケ,3.0
13,2018/04/14,高知,雨,10,空哉と零和と飛唯特別,,10,7,8,3.0,3,2,郷間勇太,56,ダ1400,重,**,1:28.9,0.1,**,2-2-2-2,0.0-38.8,38.8,460(-4),,,ヨッテケ,15.0
14,2018/03/20,高知,雨,8,Bー3,,12,7,10,1.4,1,1,郷間勇太,56,ダ1400,不,**,1:31.1,-0.1,**,5-5-5-2,0.0-39.0,38.7,464(-4),,,(サンオーロラ),50.0
15,2018/03/06,高知,晴,11,白浜海岸特別,,9,5,5,3.3,2,1,郷間勇太,56,ダ1400,不,**,1:30.8,-0.2,**,3-3-3-2,0.0-39.8,39.5,468(0),,,(ハリウッドクイーン),50.0
16,2018/02/21,高知,曇,11,咸陽島特別,,9,1,1,6.1,4,5,郷間勇太,56,ダ1400,重,**,1:33.6,0.7,**,3-3-4-5,0.0-39.7,40.2,468(0),,,レーヴムッシュー,2.5
17,2018/02/14,高知,晴,8,C1ー4,,7,8,8,1.6,1,1,郷間勇太,56,ダ1400,重,**,1:32.8,-1.6,**,3-3-2-1,0.0-39.5,39.3,468(+2),,,(フユハナビ),40.0
18,2018/02/07,高知,晴,11,風の里公園特別,,9,5,5,16.6,4,4,郷間勇太,56,ダ1300,稍,**,1:27.9,1.7,**,2-2-2-3,0.0-40.8,42.4,466(-3),,,センテンスプリング,5.0
19,2018/01/24,高知,晴,11,香川県オリーブ牛特別,,10,3,3,15.1,3,3,郷間勇太,56,ダ1400,不,**,1:32.2,1.3,**,2-2-2-3,0.0-39.5,40.7,469(-7),,,ハルイチバン,7.5
20,2017/12/28,高知,晴,4,もとき君お誕生特別,,9,7,7,9.3,3,3,郷間勇太,56,ダ1300,重,**,1:26.7,1.4,**,4-3-4-3,,39.3,476(+1),,,ハルイチバン,6.0
21,2017/12/17,高知,晴,8,C1ー4,,11,3,3,2.1,2,2,郷間勇太,56,ダ1300,稍,**,1:27.7,1.8,**,5-3-2-2,,41.4,475(-1),,,エイシンキロオル,10.0
22,2017/12/10,高知,曇,3,可杯特別,,12,8,12,1.7,1,1,郷間勇太,56,ダ1400,重,**,1:34.3,-0.4,**,3-2-2-1,,41.7,476(+6),,,(オルトロス),30.0
23,2017/11/12,金沢,晴,10,北国王冠(G),,12,5,5,117.6,10,6,岡部誠,56,ダ2600,不,**,3:00.0,3.7,**,11-9-6-7,,40.8,470(0),,,グルームアイランド,
24,2017/10/20,笠松,曇,11,江戸菊特別,,8,2,2,3.4,2,2,岡部誠,56,ダ1600,重,**,1:42.2,0.5,**,4-3-2,,37.5,470(+1),,,ナスノアオバ,10.6
25,2017/10/13,笠松,曇,10,秋月特別,,9,6,6,6.7,4,4,筒井勇介,56,ダ1600,稍,**,1:43.6,0.8,**,5-5-5,,38.3,469(-2),,,フッカツノノロシ,3.3
26,2017/09/29,笠松,晴,11,東海クラウン(OP),,10,8,10,5.7,3,9,筒井勇介,56,ダ1800,良,**,1:59.1,1.4,**,6-6-7-8,,39.2,471(+7),,,マッシヴヒーロー,
27,2017/09/05,金沢,曇,11,イヌワシ賞[白山大賞(G),,11,3,3,136.1,9,5,筒井勇介,56,ダ2000,良,**,2:11.9,1.9,**,7-7-7-5,,40.1,464(-8),,,グルームアイランド,24.0
28,2017/08/17,笠松,曇,7,サラ系A4組特選,,7,3,3,1.9,1,1,筒井勇介,56,ダ1400,稍,**,1:27.8,-0.2,**,3-2-2,,37.9,472(-1),,,(ゴールドエッグ),23.0
