,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/28,船橋,晴,11,千葉ダート1800(OP),,12,1,1,4.5,3,12,笹川翼,56,ダ1800,良,**,2:00.6,6.8,**,8-9-12-12,37.6-38.6,42.8,513(+3),,,ジョエル,
1,2023/09/06,大井,曇,11,東京記念競走(G),,14,8,13,7.4,3,12,森泰斗,56,ダ2400,重,**,2:37.1,3.1,**,4-4-3-5,37.8-37.9,40.6,510(-11),,,セイカメテオポリス,
2,2023/08/01,大井,曇,11,東京記念トライアル競(OP),,9,3,3,2.4,1,5,森泰斗,57,ダ2400,不,**,2:37.3,1.0,**,1-1-1-1,39.2-38.8,39.8,521(+11),,,マンガン,61.0
3,2023/03/30,大井,晴,11,隅田川オープン競走(OP),,11,6,6,2.9,2,1,笹川翼,55,ダ1600,不,**,1:39.9,-0.2,**,2-2-1-1,37.9-37.4,37.4,510(+10),,,(タイムフライヤー),610.0
4,2023/01/05,1中京1,晴,10,万葉S(OP),,16,3,5,21.7,8,16,団野大成,56,芝3000,良,**,3:10.0,6.6,**,4-4-7-15,35.4-36.3,40.6,500(-2),,,ミクソロジー,
5,2022/12/04,6中京2,晴,11,チャンピオンズC(G1),,16,8,16,267.1,15,16,丸山元気,57,ダ1800,良,**,1:54.6,2.7,**,1-1-1-1,37.0-36.9,39.6,502(+4),,,ジュンライトボルト,
6,2022/10/23,4東京7,晴,11,ブラジルC(L),,15,2,2,8.5,5,5,大野拓弥,55,ダ2100,良,**,2:10.9,0.9,**,3-3-3-2,30.4-36.2,36.9,498(+8),,,ウシュバテソーロ,230.0
7,2022/08/27,3新潟5,曇,11,BSN賞(L),,15,5,8,7.2,5,8,団野大成,55,ダ1800,稍,**,1:52.8,1.3,**,3-3-2-2,35.4-38.4,39.2,490(-2),,,ジュンライトボルト,
8,2022/06/18,3東京5,曇,11,スレイプニルS(OP),,12,6,7,7.5,3,4,団野大成,56,ダ2100,良,**,2:08.9,0.4,**,2-3-3-4,30.6-37.0,36.6,492(-2),,,テリオスベル,330.0
9,2022/03/13,1阪神10,曇,10,灘S(3勝クラス),,16,7,14,3.9,1,1,団野大成,57,ダ2000,良,**,2:05.3,-0.1,**,1-1-1-1,35.2-38.9,38.9,494(-4),,,(メイショウフンジン),1874.3
10,2022/02/19,1東京7,曇,10,金蹄S(3勝クラス),,16,1,1,13.4,6,2,団野大成,56,ダ2100,稍,**,2:10.6,0.0,**,1-2-2-1,31.0-36.3,36.3,498(+4),,,バイシュラバナ,749.8
11,2022/01/10,1中山4,曇,9,成田特別(2勝クラス),,14,5,8,19.2,6,1,大野拓弥,56,ダ2400,良,**,2:36.5,-0.2,**,1-1-1-1,36.7-38.9,38.9,494(+4),,,(オンザフェーヴル),1542.9
12,2021/11/02,園田,晴,10,JRA交流大和川特別,,12,4,4,7.1,4,1,笹田知宏,56,ダ1870,良,**,2:05.9,-0.5,**,1-1-1-1,0.0-38.4,38.4,490(+6),,,(テーオーバフェット),200.0
13,2021/10/23,4阪神5,晴,7,3歳以上1勝クラス,,15,3,4,31.1,9,15,藤岡康太,55,ダ1400,良,**,1:27.3,2.0,**,13-15,34.3-38.8,39.3,484(+6),,,テーオーダヴィンチ,
14,2021/06/26,1札幌5,晴,8,3歳以上1勝クラス,,13,8,13,6.4,3,中,横山武史,54,ダ1700,良,**,,,**,6-9-13-13,30.1-38.7,,478(-4),,,ショウリノカンパイ,
15,2021/05/09,3中京2,晴,6,3歳1勝クラス,,16,2,3,15.5,6,14,藤岡康太,56,ダ1400,稍,**,1:28.3,2.6,**,16-16,34.3-39.0,38.9,482(+4),,,スカーレットスカイ,
