,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2014/10/28,船橋,晴,10,千葉日報賞(OP),,11,4,4,78.3,11,9,左海誠二,57,ダ1700,重,**,1:50.5,1.9,**,2-2-2-4,31.5-38.5,40.3,506(+2),,,バトードール,
1,2014/07/21,船橋,曇,11,習志野きらっとスプリ(G),,14,7,11,174.6,11,12,坂井英光,58,ダ1000,重,**,1:00.5,1.5,**,13-14,33.6-36.7,35.9,504(+6),,,ナイキマドリード,
2,2014/06/12,川崎,曇,10,川崎スパーキングスプ(OP),,9,8,9,10.4,4,6,坂井英光,57,ダ900,不,**,0:52.6,1.1,**,5-6,27.4-35.3,35.4,498(-8),,,ユーリカ,
3,2014/04/29,浦和,曇,11,プリムローズ賞(OP),,12,4,4,23.0,6,4,森泰斗,57,ダ1400,良,**,1:28.0,0.6,**,5-6-5-5,37.2-37.8,38.0,506(+4),,,トキノエクセレント,65.0
4,2014/04/08,船橋,晴,10,柏の葉(OP),,12,8,12,35.7,5,11,見沢譲治,56,ダ1600,稍,**,1:44.8,3.1,**,4-5-6-9,38.0-39.2,41.9,502(-5),,,スマートジョーカー,
5,2014/01/30,川崎,雨,11,多摩川OP(OP),,14,5,7,10.2,5,4,見沢譲治,57,ダ1600,稍,**,1:41.5,0.5,**,5-5-5-4,35.9-39.6,39.1,507(+4),,,ソルテ,60.0
6,2014/01/04,川崎,晴,11,大師オープン[地方交(OP),,14,5,8,2.2,1,3,見沢譲治,57,ダ1600,良,**,1:42.1,0.3,**,5-4-5-5,36.3-39.8,39.9,503(+6),,,マズルブラスト,92.0
7,2013/12/11,浦和,曇,10,ゴールドC(G),,12,3,3,26.3,6,2,見沢譲治,58,ダ1500,稍,**,1:35.2,0.5,**,8-8-4-4,30.5-38.8,39.2,497(+2),,,ジョーメテオ,420.0
8,2013/10/31,船橋,晴,11,神楽月OP(OP),,12,8,11,20.9,7,1,見沢譲治,57,ダ1700,稍,**,1:48.8,0.0,**,5-5-5-4,30.6-39.2,39.0,495(-3),,,(ヴォルテックス),380.0
9,2013/10/23,浦和,曇,11,埼玉新聞栄冠賞(G),,11,2,2,79.8,10,9,見沢譲治,58,ダ1900,稍,**,2:03.5,1.8,**,4-3-4-4,31.3-38.4,39.9,498(+4),,,ガンマーバースト,
10,2013/09/25,船橋,小雨,11,東京中日スポーツ盃(OP),,8,3,3,13.4,4,2,見沢譲治,57,ダ1700,重,**,1:47.0,0.7,**,4-4-4-3,29.7-39.4,39.8,494(-3),,,ガンマーバースト,114.0
11,2013/09/12,浦和,晴,11,オーバルスプリント(G3),,12,2,2,161.7,8,8,見沢譲治,54,ダ1400,良,**,1:28.6,1.7,**,8-8-10-8,36.2-38.0,38.5,497(-3),,,セイントメモリー,
12,2013/07/15,船橋,晴,11,習志野きらっとスプリ(G),,10,2,2,37.0,5,4,見沢譲治,57,ダ1000,良,**,0:59.6,1.3,**,7-8,34.2-35.5,35.8,500(+7),,,ラブミーチャン,100.0
13,2013/06/11,川崎,雨,10,川崎スパーキングスプ(OP),,12,7,9,21.0,7,3,見沢譲治,57,ダ900,稍,**,0:53.8,0.0,**,6-6,28.5-36.8,35.9,493(-14),,,スターボード,92.0
14,2013/05/29,浦和,曇,11,さきたま杯(G2),,12,5,6,316.6,11,6,見沢譲治,56,ダ1400,良,**,1:28.6,1.2,**,10-11-12-10,36.6-38.4,38.3,507(-4),,,テスタマッタ,
15,2013/04/02,船橋,雨,11,柏の葉(OP),,14,3,3,10.6,5,6,見沢譲治,56,ダ1600,重,**,1:41.7,2.1,**,8-8-7-5,36.5-38.3,40.0,511(+4),,,ガンマーバースト,
16,2013/03/13,船橋,晴,11,ダイオライト記念(G2),,14,6,9,316.6,12,10,見沢譲治,56,ダ2400,良,**,2:39.2,4.1,**,10-10-10-10,37.0-37.8,40.0,507(0),,,オースミイチバン,
17,2013/02/06,船橋,小雨,11,報知グランプリC(G),,14,6,10,5.8,5,9,見沢譲治,56,ダ1800,重,**,1:56.1,1.7,**,3-3-3-5,35.8-40.5,41.9,507(+5),,,スターシップ,
18,2013/01/04,川崎,晴,11,大師オープン[地方交(OP),,14,6,10,1.5,1,1,見沢譲治,57,ダ1600,稍,**,1:41.3,-0.4,**,3-5-1-1,37.0-39.1,38.7,502(-5),,,(ルクレルク),460.0
19,2012/12/12,浦和,晴,10,ゴールドC(G),,12,6,8,3.7,2,2,見沢譲治,58,ダ1500,良,**,1:34.9,0.7,**,3-3-2-2,30.9-37.6,38.1,507(+5),,,ナイキマドリード,525.0
20,2012/11/05,川崎,曇,11,JBCクラシック(G1),,13,3,3,280.8,8,6,見沢譲治,57,ダ2100,良,**,2:15.2,2.7,**,6-6-4-6,29.6-38.9,41.3,502(0),,,ワンダーアキュート,
21,2012/10/18,川崎,雨,9,相模原市特別,,8,7,7,4.5,3,1,見沢譲治,57,ダ1600,不,**,1:38.5,-0.2,**,2-2-1-1,35.1-38.5,38.5,502(+12),,,(ハバナマティーニ),400.0
22,2012/08/23,川崎,晴,10,葉月特別,,8,5,5,2.4,1,1,見沢譲治,57,ダ1600,良,**,1:40.4,-0.7,**,2-2-1-1,36.5-39.0,38.8,490(-6),,,(ザグ),400.0
23,2012/07/05,川崎,曇,10,七夕特別,,14,5,7,20.7,4,2,見沢譲治,57,ダ1600,重,**,1:39.5,0.6,**,4-3-3-2,35.6-38.0,38.3,496(-3),,,ピエールタイガー,120.0
24,2012/06/21,船橋,曇,10,短夜特別,,12,1,1,6.6,4,5,東川公則,57,ダ1700,重,**,1:46.9,1.3,**,5-5-6-5,30.9-37.5,38.1,499(0),,,ケイアイサンダー,28.0
25,2012/05/17,川崎,晴,10,小田原市特別,,14,8,13,8.2,3,3,戸崎圭太,57,ダ1600,良,**,1:41.2,0.6,**,5-5-4-3,36.6-38.9,38.9,499(+10),,,ピエールタイガー,80.0
26,2012/04/12,川崎,晴,10,大観山特別,,12,1,1,22.0,4,2,張田京,57,ダ1600,重,**,1:39.3,0.4,**,5-5-4-2,36.6-38.1,38.1,489(-11),,,ピエールタイガー,120.0
27,2012/03/08,大井,曇,11,ブラッドストーン賞競,,16,6,11,20.2,8,9,見沢譲治,57,ダ1200,不,**,1:13.0,1.4,**,11-11,34.3-37.3,37.7,500(+3),,,スターボード,
28,2012/02/08,船橋,曇,11,報知グランプリC(G),,14,3,3,26.2,7,5,見沢譲治,54,ダ1800,不,**,1:52.5,0.9,**,10-8-8-10,35.3-38.5,38.8,497(-11),,,ケイアイライジン,60.0
29,2012/01/23,川崎,曇,11,砂子特別,,10,7,7,3.0,2,1,戸崎圭太,57,ダ1400,不,**,1:27.2,0.0,**,6-5-2-2,37.0-38.9,37.3,508(0),,,(トーセンクロス),340.0
30,2011/11/27,5東京8,晴,8,シャングリラ賞(1000万下),,16,2,4,18.3,7,11,岩田康誠,57,ダ1400,良,**,1:25.9,1.0,**,8-10,36.3-36.0,36.2,508(+6),,,サクラシャイニー,
31,2011/10/16,4東京5,晴,12,3歳以上1000万下,,13,2,2,18.7,7,3,宮崎北斗,57,ダ1400,稍,**,1:24.7,0.2,**,3-2,34.4-38.3,37.9,502(-4),,,マイネルエルドラド,260.0
32,2011/05/29,3東京4,雨,9,富嶽賞(1000万下),,16,2,4,12.7,5,9,浜中俊,57,ダ1400,不,**,1:25.8,1.7,**,7-8,35.0-36.9,38.1,506(+6),,,ザドライブ,
33,2011/04/16,2阪神7,晴,12,4歳以上1000万下,,16,6,12,8.1,4,8,村田一誠,57,ダ1400,良,**,1:24.7,0.7,**,12-10,34.5-37.6,37.0,500(+2),,,ハクバドウジ,
34,2011/03/20,1阪神8,小雨,12,4歳以上1000万下,,16,8,15,8.3,4,3,村田一誠,57,ダ1400,良,**,1:24.4,0.6,**,3-3,35.0-36.6,36.9,498(-10),,,ピューター,260.0
35,2011/02/19,1東京7,晴,12,4歳以上1000万下,,16,6,11,8.4,3,2,村田一誠,57,ダ1400,稍,**,1:26.4,0.5,**,11-5,36.9-36.5,36.4,508(0),,,タイセイワイルド,420.0
36,2011/02/05,1東京3,曇,12,4歳以上1000万下,,16,2,4,18.8,7,3,村田一誠,57,ダ1400,良,**,1:25.6,0.7,**,11-9,35.1-37.6,37.0,508(+8),,,ギンザナイト,260.0
37,2010/11/27,5東京7,曇,10,アプローズ賞(1000万下),,16,3,6,38.3,10,4,村田一誠,57,ダ1400,良,**,1:24.6,0.2,**,11-8,34.8-37.3,36.5,500(+2),,,サクセスオネスティ,220.0
38,2010/11/07,5東京2,晴,12,3歳以上1000万下,,14,8,13,24.0,8,3,柴山雄一,57,ダ1400,良,**,1:26.3,0.4,**,6-4,37.2-36.0,35.9,498(+4),,,トキノフウジン,260.0
39,2010/10/10,4東京2,晴,12,3歳以上1000万下,,16,5,10,22.6,7,6,村田一誠,57,ダ1400,重,**,1:23.6,0.2,**,10-9,34.4-37.2,36.1,494(+8),,,スターボード,
40,2010/08/21,3新潟3,晴,10,両津湾特別(1000万下),,15,4,7,19.8,10,9,村田一誠,57,ダ1800,良,**,1:54.2,1.1,**,6-8-9-9,35.3-38.3,38.5,486(-4),,,ラターシュ,
41,2010/08/08,2新潟8,晴,10,瀬波温泉特別(1000万下),,15,4,6,40.3,9,3,村田一誠,55,ダ1800,良,**,1:53.5,0.7,**,2-2-2-2,37.5-36.6,37.1,490(0),,,ウインペンタゴン,374.8
42,2010/03/28,2中京8,曇,12,中京サンクスP(1000万下),,16,1,2,11.5,6,5,安藤勝己,57,ダ1700,良,**,1:45.7,1.6,**,10-10-9-7,28.9-37.3,37.9,490(-4),,,ヒラボクワイルド,142.0
43,2010/03/07,2中京2,雨,11,伊勢特別(1000万下),,16,6,12,25.8,10,3,村田一誠,55,ダ1700,不,**,1:44.1,0.3,**,5-5-3-3,28.9-37.5,37.5,494(-4),,,ジェネラルノブレス,366.5
44,2010/02/06,1中京5,晴,12,天白川特別(1000万下),,13,8,13,30.4,8,2,村田一誠,57,ダ1700,稍,**,1:46.5,0.3,**,9-9-6-6,30.2-38.1,37.7,498(-4),,,ビヨンドマックス,579.8
45,2010/01/16,1中山5,晴,9,初凪賞(1000万下),,16,3,5,63.9,11,11,吉田隼人,54,ダ1800,良,**,1:56.1,1.5,**,10-10-13-11,37.0-39.2,39.9,502(0),,,ユノゾフィー,
46,2009/12/26,5中山7,晴,8,3歳以上1000万下,,15,5,10,40.4,10,6,吉田隼人,57,ダ1800,良,**,1:56.0,1.4,**,4-5-8-8,36.7-39.2,40.2,502(+4),,,ダイバクフ,
47,2009/11/28,5東京7,晴,12,3歳以上1000万下,,16,6,12,48.3,11,7,吉田隼人,57,ダ1300,良,**,1:18.6,1.5,**,6-5,29.5-35.7,36.7,498(+14),,,ソロソログランプリ,
48,2009/07/12,2福島8,曇,9,彦星賞(1000万下),,15,2,2,7.7,5,7,吉田隼人,55,ダ1700,良,**,1:45.7,0.5,**,7-5-5-5,30.0-37.3,37.3,484(-4),,,ケイアイコンセプト,
49,2009/06/21,2福島2,曇,8,3歳以上500万下,,14,8,15,4.7,3,1,吉田隼人,57,ダ1700,重,**,1:44.4,-0.1,**,4-5-4-3,29.1-38.9,37.8,488(-2),,,(マルタカラッキー),740.0
50,2009/05/31,3東京4,曇,11,富嶽賞(1000万下),,14,2,2,28.1,9,5,吉田隼人,57,ダ1400,不,**,1:24.1,0.5,**,3-4,35.0-36.6,36.8,490(-6),,,コンティネント,148.0
51,2009/04/12,3中山6,晴,10,隅田川特別(1000万下),,11,6,6,17.6,9,8,江田照男,57,芝1600,良,**,1:35.1,1.3,**,5-4-4,34.0-36.5,37.1,496(0),,,ユキノハリケーン,
52,2009/02/21,1東京7,晴,12,4歳以上1000万下,,15,7,12,13.9,8,10,吉田隼人,57,ダ1400,稍,**,1:24.7,2.0,**,3-3,34.9-36.0,37.8,496(0),,,ハードランナー,
53,2009/02/08,1東京4,晴,12,4歳以上1000万下,,16,2,4,17.3,6,2,御神本訓,57,ダ1400,良,**,1:25.2,0.2,**,3-3,35.8-36.5,36.5,496(0),,,オリジナルフェイト,420.0
54,2009/01/18,1中京4,雨,12,天白川特別(1000万下),,16,6,11,30.0,10,7,田中博康,56,ダ1700,良,**,1:46.1,0.7,**,7-9-7-8,28.4-39.2,39.0,496(0),,,トーホウアタック,
55,2008/12/27,5中山7,晴,9,香取特別(1000万下),,12,2,2,15.5,5,10,柴山雄一,56,芝1600,良,**,1:35.6,0.6,**,3-3-3,35.6-35.7,36.0,496(-2),,,シャドークロス,
56,2008/12/20,5中山5,晴,12,3歳以上1000万下,,13,5,7,24.4,9,5,吉田隼人,56,芝1600,良,**,1:35.9,0.6,**,2-3-3,35.9-35.5,35.7,498(-2),,,メスナー,105.0
57,2008/11/30,5東京8,晴,11,アプローズ賞(1000万下),,18,1,1,101.8,16,18,石橋脩,56,芝1600,良,**,1:36.3,1.6,**,1-1,35.5-34.3,35.9,500(+32),,,テイエムアタック,
58,2008/08/03,2新潟6,晴,10,豊栄特別(1000万下),,18,4,8,74.8,12,5,石橋脩,54,芝1600,良,**,1:33.8,0.6,**,2-2,35.4-34.0,34.5,468(-8),,,シャイナムスメ,148.0
59,2008/07/06,2福島6,雨,11,ラジオNIKKEI賞(G3),,16,7,13,104.5,16,14,村田一誠,52,芝1800,良,**,1:48.2,1.4,**,5-5-7-9,35.1-35.2,36.2,476(+4),,,レオマイスター,
60,2008/06/14,3東京7,晴,10,エーデルワイスS(1000万下),,17,1,2,59.1,12,11,後藤浩輝,56,芝1600,良,**,1:35.9,1.1,**,8-11,35.0-35.5,35.8,472(0),,,タケショウオージ,
61,2008/04/12,3中山5,晴,11,ニュージーランドT(G2),,16,3,5,122.5,15,9,吉田隼人,56,芝1600,良,**,1:35.6,0.6,**,12-9-8,34.5-37.3,36.2,472(-4),,,サトノプログレス,
62,2008/03/08,2中山3,晴,9,黄梅賞(500万下),,15,1,1,13.5,4,1,吉田隼人,56,芝1600,良,**,1:36.7,0.0,**,6-3-3,35.5-36.0,35.7,476(+2),,,(コスモポッケ),1038.5
63,2008/01/06,1中山2,晴,9,ジュニアC(OP),,13,8,13,20.7,7,6,吉田隼人,56,芝1600,良,**,1:34.9,0.8,**,10-11-8,33.7-36.9,35.8,474(-4),,,スマートファルコン,
64,2007/12/15,5中山5,晴,10,ひいらぎ賞(500万下),,15,8,14,11.8,5,4,吉田隼人,55,芝1600,良,**,1:35.9,0.7,**,7-5-5,34.2-36.7,36.5,478(+6),,,レオマイスター,150.0
65,2007/10/14,4東京5,曇,1,2歳未勝利,,14,7,12,2.8,1,1,横山典弘,55,芝1400,良,**,1:23.1,-0.5,**,2-2,36.0-34.9,34.8,472(+6),,,(コパノシンオー),500.0
66,2007/09/23,4中山6,曇,1,2歳未勝利,,15,8,15,12.5,4,2,石橋脩,54,芝1600,良,**,1:36.6,0.1,**,2-3-3,35.4-36.3,36.1,466(-6),,,ニシノガーランド,200.0
67,2007/09/01,3新潟7,晴,6,2歳新馬,,13,8,12,57.6,8,5,石橋脩,54,芝1600,良,**,1:37.4,0.7,**,1-1,36.7-33.5,34.2,472(0),,,スマイルジャック,70.0
