,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2018/12/29,大井,晴,10.0,東京大賞典競走(G1),,16,6.0,11,32.9,6,11,戸崎圭太,57,ダ2000,良,**,2:09.3,3.4,**,6-6-8-11,36.1-39.6,41.9,498(+1),,,オメガパフューム,
1,2018/11/23,浦和,晴,10.0,浦和記念(G2),,11,8.0,11,7.9,3,3,武豊,58,ダ2000,良,**,2:06.5,1.1,**,5-5-4-3,36.3-37.2,38.1,497(-5),,,オールブラッシュ,700.0
2,2018/11/04,5京都2,晴,11.0,JBCクラシック(G1),,16,8.0,16,29.4,9,15,武豊,57,ダ1900,良,**,1:59.3,2.6,**,12-12-15-16,30.2-38.1,38.6,502(-1),,,ケイティブレイブ,
3,2017/09/10,韓国,,,コリアC(G1),,11,,10,,1,2,武豊,57,ダ1800,良,,1:51.4,,,,,,計不,,,,
4,2017/06/28,大井,曇,11.0,帝王賞競走(G1),,16,5.0,10,8.1,5,2,戸崎圭太,57,ダ2000,重,**,2:04.7,0.3,**,2-2-1-1,36.7-37.6,37.9,500(-4),,,ケイティブレイブ,2100.0
5,2017/05/20,3京都9,晴,11.0,平安S(G3),,16,2.0,4,16.7,6,2,武豊,58,ダ1900,良,**,1:56.4,0.7,**,16-16-16-15,28.6-38.0,36.3,504(-2),,,グレイトパール,1416.4
6,2017/03/15,船橋,曇,11.0,ダイオライト記念(G2),,14,3.0,3,1.6,1,1,武豊,56,ダ2400,重,**,2:37.8,-1.3,**,2-2-2-1,37.5-41.4,41.3,506(+3),,,(ユーロビート),3200.0
7,2016/11/22,浦和,晴,10.0,浦和記念(G2),,11,7.0,9,6.0,3,2,藤井勘一,58,ダ2000,重,**,2:07.7,0.7,**,3-3-2-2,35.8-39.1,39.6,503(0),,,ケイティブレイブ,1225.0
8,2016/11/03,川崎,晴,11.0,JBCクラシック(G1),,14,7.0,11,47.5,6,11,藤井勘一,57,ダ2100,重,**,2:19.4,4.1,**,2-3-8-10,30.8-38.8,42.5,503(0),,,アウォーディー,
9,2016/09/11,韓国,晴,,コリアC(G1),,16,,3,,1,1,藤井勘一,57,ダ1800,良,,1:52.3,,,,,,計不,,,(),
10,2016/06/29,大井,曇,11.0,帝王賞競走(G1),,12,8.0,12,14.3,6,8,川田将雅,57,ダ2000,不,**,2:08.2,4.7,**,1-1-1-4,36.0-36.1,40.8,504(+2),,,コパノリッキー,
11,2016/05/21,3京都9,晴,11.0,平安S(G3),,15,4.0,6,7.9,4,3,川田将雅,58,ダ1900,良,**,1:57.0,0.8,**,6-5-4-4,30.3-37.2,37.6,502(0),,,アスカノロマン,908.2
12,2016/04/16,2阪神7,晴,11.0,アンタレスS(G3),,16,1.0,1,8.9,4,4,川田将雅,58,ダ1800,良,**,1:50.5,0.6,**,6-6-8-8,36.2-37.4,37.4,502(+1),,,アウォーディー,540.0
13,2016/03/09,船橋,雨,11.0,ダイオライト記念(G2),,12,3.0,3,1.3,1,1,武豊,56,ダ2400,不,**,2:36.4,-0.2,**,1-1-1-1,37.3-38.3,38.3,501(+4),,,(クリノスターオー),3200.0
14,2015/11/03,大井,晴,10.0,JBCクラシック競走(G1),,16,1.0,1,5.2,2,4,川田将雅,57,ダ2000,不,**,2:05.2,0.8,**,2-2-3-3,36.8-37.0,37.5,497(-3),,,コパノリッキー,800.0
15,2015/10/07,船橋,晴,11.0,日本テレビ盃(G2),,12,5.0,6,2.0,2,2,川田将雅,57,ダ1800,良,**,1:50.8,0.6,**,2-2-2-2,34.8-38.1,38.6,500(+7),,,サウンドトゥルー,1120.0
16,2015/06/24,大井,晴,11.0,帝王賞競走(G1),,12,5.0,5,8.0,4,2,武豊,57,ダ2000,良,**,2:02.9,0.2,**,2-2-1-1,35.2-38.7,38.9,493(+1),,,ホッコータルマエ,2100.0
17,2015/05/05,船橋,晴,11.0,かしわ記念(G1),,10,5.0,5,3.7,3,4,武豊,57,ダ1600,良,**,1:38.8,1.4,**,7-7-7-7,35.6-37.2,38.4,492(-2),,,ワンダーアキュート,600.0
18,2015/03/11,船橋,晴,11.0,ダイオライト記念(G2),,12,4.0,4,2.8,2,1,武豊,56,ダ2400,不,**,2:33.6,-0.5,**,2-2-1-1,36.3-39.5,39.5,494(+11),,,(トウシンイーグル),3200.0
19,2014/12/29,大井,曇,10.0,東京大賞典競走(G1),,16,1.0,2,14.0,5,8,戸崎圭太,57,ダ2000,重,**,2:05.2,2.2,**,4-4-7-6,36.3-37.0,38.7,483(-15),,,ホッコータルマエ,
20,2014/12/07,4中京2,晴,11.0,チャンピオンズC(G1),,16,2.0,3,12.1,6,14,ビュイッ,57,ダ1800,良,**,1:52.9,1.9,**,8-7-4-6,37.5-36.5,38.1,498(+5),,,ホッコータルマエ,
21,2014/11/03,盛岡,曇,10.0,JBCクラシック(G1),,16,3.0,6,2.8,1,2,Ｃ．ルメ,57,ダ2000,重,,2:01.3,0.5,,4-3-5-5,,35.7,493(+8),,,コパノリッキー,1840.0
22,2014/09/23,船橋,晴,11.0,日本テレビ盃(G2),,10,7.0,8,1.4,1,1,戸崎圭太,57,ダ1800,良,**,1:50.1,-1.4,**,2-2-2-2,35.2-37.0,36.9,485(-4),,,(ダノンカモン),3200.0
23,2014/07/21,盛岡,晴,9.0,マーキュリーC(G3),,13,7.0,11,7.7,3,2,内田博幸,59,ダ2000,良,,2:02.0,0.1,,2-2-1-1,,37.8,489(-11),,,ナイスミーチュー,529.0
24,2014/06/29,1函館6,曇,11.0,大沼S(OP),,13,6.0,9,3.0,1,11,三浦皇成,56,ダ1700,良,**,1:45.6,1.6,**,10-11-10-9,30.3-37.0,37.2,500(+8),,,ロイヤルクレスト,
25,2014/05/11,2東京6,晴,10.0,ブリリアントS(OP),,14,3.0,4,7.4,3,4,ウィリア,57,ダ2100,良,**,2:11.9,0.3,**,7-7-7-6,30.1-35.9,35.8,492(-2),,,ヴォーグトルネード,300.0
26,2014/04/19,2阪神7,晴,11.0,アンタレスS(G3),,16,3.0,6,65.1,10,7,シュタル,59,ダ1800,良,**,1:52.1,0.6,**,6-7-8-10,36.8-37.0,36.7,494(0),,,ナムラビクター,
27,2014/03/30,3中山2,小雨,11.0,マーチS(G3),,16,7.0,13,8.8,4,14,シュタル,57,ダ1800,重,**,1:54.7,3.5,**,5-4-5-13,35.6-37.7,40.8,494(-14),,,ソロル,
28,2013/12/01,5阪神2,晴,11.0,ジャパンカップダート(G1),,16,3.0,5,29.5,8,15,内田博幸,55,ダ1800,良,**,1:52.1,1.7,**,5-6-6-8,36.8-36.6,37.9,508(+8),,,ベルシャザール,
29,2013/11/04,金沢,曇,10.0,JBCクラシック【指(G1),,12,8.0,11,6.4,3,5,内田博幸,55,ダ2100,不,,2:15.7,3.1,,6-5-5-5,,39.2,500(+7),,,ホッコータルマエ,480.0
30,2013/07/10,大井,曇,11.0,ジャパンダートダービ(G1),,16,3.0,5,2.2,1,1,内田博幸,56,ダ2000,良,**,2:04.8,-1.3,**,5-4-3-1,36.5-37.4,37.4,493(-5),,,(エーシンゴールド),4500.0
31,2013/05/19,3京都10,雨,10.0,昇竜S(OP),,15,1.0,2,2.6,1,1,北村友一,56,ダ1800,良,**,1:51.6,-0.1,**,9-10-8-5,36.1-37.5,36.8,498(+6),,,(エーシンゴールド),1836.4
32,2013/04/06,2阪神5,雨,6.0,3歳500万下,,11,3.0,3,1.5,1,1,シュタル,56,ダ1800,稍,**,1:51.2,-1.1,**,2-2-2-2,36.4-37.2,37.1,492(+10),,,(コウエイアース),700.0
