,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2015/12/06,4中京2,曇,11,チャンピオンズC(G1),,16,2,4,66.4,12,1,Ｍ．デム,55,ダ1800,良,**,1:50.4,-0.2,**,9-6-8-6,35.5-37.9,37.4,476(+3),,,(ノンコノユメ),9744.4
1,2015/11/03,大井,晴,8,JBCレディスクラシ(G1),,15,3,6,1.3,1,2,岩田康誠,55,ダ1800,不,**,1:52.6,1.1,**,6-4-4-4,35.8-39.6,40.1,473(-3),,,ホワイトフーガ,1435.0
2,2015/10/01,大井,雨,11,レディスプレリュード(G2),,14,7,12,2.5,2,1,岩田康誠,57,ダ1800,稍,**,1:50.2,-0.4,**,3-4-3-3,36.8-36.6,36.3,476(-10),,,(トロワボヌール),3100.0
3,2015/08/13,門別,曇,10,ブリーダーズゴールド(G3),,14,6,10,2.6,1,2,岩田康誠,58,ダ2000,良,**,2:08.1,0.0,**,5-5-4-3,,38.5,486(+10),,,アムールブリエ,500.0
4,2015/07/01,川崎,曇,11,スパーキングレディー(G3),,12,6,7,1.4,1,3,岩田康誠,58,ダ1600,重,**,1:41.7,0.9,**,3-3-2-2,36.8-39.1,39.8,476(-3),,,トロワボヌール,500.0
5,2015/05/05,船橋,晴,11,かしわ記念(G1),,10,1,1,2.9,2,5,岩田康誠,55,ダ1600,良,**,1:39.2,1.8,**,5-4-6-5,35.6-37.2,38.8,479(-2),,,ワンダーアキュート,300.0
6,2015/04/14,船橋,小雨,10,マリーンC(G3),,12,6,8,1.6,1,1,岩田康誠,58,ダ1600,不,**,1:38.4,-0.8,**,2-2-2-2,36.6-37.1,37.0,481(+5),,,(トロワボヌール),2100.0
7,2015/02/22,1東京8,曇,11,フェブラリーS(G1),,16,5,9,15.6,6,7,Ｃ．デム,55,ダ1600,良,**,1:36.7,0.4,**,8-10,34.3-36.3,36.2,476(+3),,,コパノリッキー,
8,2015/01/21,大井,雨,11,TCK女王盃競走(G3),,8,5,5,1.8,1,1,Ｃ．デム,57,ダ1800,稍,**,1:52.3,-0.4,**,5-5-5-3,38.5-36.8,36.5,473(-5),,,(アクティビューティ),2200.0
9,2014/12/07,4中京2,晴,11,チャンピオンズC(G1),,16,4,7,67.4,15,4,松田大作,55,ダ1800,良,**,1:51.4,0.4,**,12-10-8-7,37.5-36.5,36.3,478(+4),,,ホッコータルマエ,1400.0
10,2014/11/03,盛岡,曇,8,JBCレディスクラシ(G1),,16,5,10,4.9,2,1,岩田康誠,55,ダ1800,重,,1:49.3,-0.2,,4-6-5-4,,36.6,474(-2),,,(トロワボヌール),4100.0
11,2014/10/02,大井,曇,11,レディスプレリュード(G2),,10,3,3,2.5,2,2,岩田康誠,55,ダ1800,良,**,1:51.8,0.3,**,4-4-4-4,37.3-36.3,36.2,476(+2),,,ワイルドフラッパー,1085.0
