,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2005/08/28,水沢,晴,9,すずらん賞(OP),,8,6,6,,3.0,3.0,菅原勲,57.0,ダ1600,良,,1:42.2,0.5,,1-1-1-1,,,503(-3),,,ローランボスコ,30.0
1,2005/08/15,盛岡,曇,9,クラスターC(G3),,13,2,2,,9.0,9.0,小林俊彦,56.0,ダ1200,重,,1:13.4,2.8,,11-10,,,506(-3),,,エンゲルグレーセ,
2,2005/07/18,盛岡,小雨,9,エクセレント,,11,8,10,,3.0,1.0,小林俊彦,56.0,ダ1800,良,,1:55.4,-0.2,,1-1-1-1,,,509(-7),,,(マツリダブロッコ),80.0
3,2005/07/03,水沢,曇,10,栗駒賞(G),,9,3,3,,7.0,6.0,菅原勲,57.0,ダ1400,重,,1:27.2,1.0,,1-1-1-3,,,516(+6),,,マンボツイスト,
4,2005/06/16,札幌(地),晴,11,北海道スプリントカッ(G3),,11,5,6,,9.0,10.0,菅原勲,56.0,ダ1000,良,,1:01.2,1.7,,8-9,,,510(+2),,,ハリーズコメット,
5,2005/05/05,水沢,曇,9,シアンモア記念(G),,12,2,2,,5.0,10.0,阿部英俊,57.0,ダ1600,良,,1:44.2,1.3,,1-1-1-3,,,508(-2),,,タイキシェンロン,
6,2005/04/23,水沢,曇,9,エクセレント,,10,5,5,,4.0,5.0,菅原勲,56.0,ダ1800,稍,,1:58.1,0.7,,1-1-1-1,,,510(+2),,,デンゲキヒーロー,4.0
7,2003/12/24,浦和,晴,10,埼玉新聞杯(G),,11,6,7,,6.0,10.0,佐藤裕太,58.0,ダ1900,良,,2:03.6,2.8,,1-1-5-9,30.4-39.6,42.1,508(-2),,,ファイブビーンズ,
8,2003/11/20,浦和,雨,10,彩の国浦和記念(G2),,11,7,8,,7.0,9.0,佐藤隆,56.0,ダ2000,稍,,2:08.3,2.7,,1-1-2-5,37.1-37.9,40.6,510(0),,,プリエミネンス,
9,2003/10/25,3東京5,曇,11,富士S(G3),,18,8,18,636.4,18.0,18.0,石崎隆之,56.0,芝1600,良,,1:36.5,4.5,,1-2,33.9-35.1,39.4,510(+2),,,ミレニアムバイオ,
10,2003/09/24,浦和,雨,10,さきたま杯(G3),,10,2,2,,9.0,7.0,佐藤隆,56.0,ダ1400,稍,,1:26.6,1.1,,4-3-3-5,35.3-37.7,38.6,508(-9),,,ノボトゥルー,
11,2003/09/15,船橋,晴,10,日本テレビ盃(G2),,14,7,12,,8.0,13.0,佐藤隆,56.0,ダ1800,良,,1:56.5,5.1,,1-1-1-4,34.8-37.9,43.0,517(+24),,,スターキングマン,
12,2003/07/30,大井,曇,9,サンタアニタトロフィ(G),,15,5,9,,6.0,15.0,石崎駿,56.5,ダ1590,不,,1:42.1,3.6,,3-2-2-4,35.3-39.3,42.5,493(-9),,,コアレスハンター,
13,2003/05/07,浦和,晴,10,テレビ埼玉杯(G),,11,3,3,,4.0,1.0,佐藤隆,58.0,ダ1900,良,,1:59.5,-1.0,,1-1-1-1,30.3-38.4,38.4,502(0),,,(ゴールデンイースト),1000.0
14,2003/04/24,大井,曇,10,マイルグランプリ(G),,11,6,7,,8.0,10.0,御神本訓,57.0,ダ1590,良,,1:43.1,4.4,,2-2-2-3,35.8-38.7,43.0,502(-3),,,ベルモントアクター,
15,2003/03/19,大井,晴,11,フロンティアスプリン(G),,16,4,8,,7.0,12.0,佐藤隆,57.0,ダ1190,不,,1:13.4,2.8,,2-2,34.5-36.8,39.5,505(+2),,,ハタノアドニス,
16,2003/01/15,大井,晴,10,東京シティ盃(G),,16,2,4,,5.0,16.0,佐藤隆,58.0,ダ1390,良,,1:28.4,3.2,,2-4-5,34.9-38.7,41.5,503(+3),,,ハタノアドニス,
