,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2002/06/12,船橋,曇,11,船橋記念(G),,12,6,8,,2,2,佐藤隆,57.0,ダ1800,重,,1:52.4,0.6,,6-6-6-4,35.3-37.9,38.2,476(-6),,,ベルモントアクター,420.0
1,2002/05/08,船橋,晴,10,かしわ記念(G2),,12,8,11,,10,5,佐藤祐樹,56.0,ダ1600,不,,1:38.0,1.5,,11-10-10-10,35.1-37.3,37.6,482(-2),,,トーシンブリザード,200.0
2,2002/03/27,船橋,雨,10,ダイオライト記念(G2),,13,8,12,,8,7,佐藤祐樹,56.0,ダ2400,不,,2:33.0,2.3,,7-7-4-4,36.9-36.6,38.7,484(+3),,,インテリパワー,
3,2002/03/06,大井,晴,11,金盃(G),,16,2,4,,3,4,石崎隆之,56.0,ダ2000,良,,2:07.6,1.2,,9-9-8-6,37.5-38.1,38.4,481(-3),,,インテリパワー,320.0
4,2002/01/02,船橋,曇,11,報知グランプリC(G),,13,1,1,,1,1,佐藤隆,56.0,ダ1800,良,,1:54.3,-0.4,,5-4-3-2,35.8-40.1,39.9,484(+6),,,(ミリオンヒット),1300.0
5,2001/11/23,船橋,晴,10,京成盃グランドマイラ(G),,14,5,7,,3,2,佐藤隆,56.0,ダ1600,良,,1:40.5,0.0,,8-7-7-6,36.7-38.7,37.9,478(+3),,,ハセノガルチ,525.0
6,2001/10/31,大井,晴,9,JBCクラシック(G1),,15,5,9,,10,7,石崎隆之,57.0,ダ2000,稍,,2:06.5,1.3,,15-14-14-14,36.5-37.5,37.7,475(+2),,,レギュラーメンバー,
7,2001/09/25,大井,晴,9,東京記念(G),,13,8,13,,3,6,石崎隆之,57.0,ダ2400,良,,2:36.1,0.9,,4-4-4-4,38.1-38.4,38.9,473(-1),,,マキバスナイパー,
8,2001/08/28,大井,曇,9,アフター5スター賞(G),,15,3,5,,1,2,石崎隆之,56.5,ダ1800,重,,1:54.7,0.2,,6-5-5-4,36.5-38.3,37.9,474(+3),,,スピーディドゥ,770.0
9,2001/07/25,大井,曇,9,サンタアニタトロフィ(G),,14,4,7,,4,2,石崎隆之,56.5,ダ1600,重,,1:39.6,0.1,,6-7-7-5,36.5-38.6,38.0,471(+2),,,サンデーツヨシ,770.0
10,2001/04/19,船橋,晴,11,船橋記念(G),,14,8,14,,2,2,石崎隆之,56.0,ダ1800,稍,,1:52.9,0.9,,4-4-4-4,34.9-38.7,39.2,469(-4),,,マキバスナイパー,420.0
11,2001/03/01,大井,雨,10,金盃(G),,16,2,3,,1,13,石崎隆之,55.5,ダ2000,重,,2:08.8,4.3,,2-2-2-4,35.5-39.2,43.0,473(-9),,,インテリパワー,
12,2001/02/07,船橋,曇,11,報知グランプリC(G),,11,7,9,,1,3,石崎隆之,57.0,ダ1800,重,,1:51.4,0.9,,5-5-4-3,34.9-38.1,38.5,482(+8),,,ハセノガルチ,260.0
13,2000/12/20,船橋,曇,10,東京湾C(G),,14,8,13,,2,1,佐藤隆,57.0,ダ1800,良,,1:54.0,-0.3,,3-5-5-5,35.4-38.6,38.3,474(-6),,,(ミリオンヒット),1500.0
14,2000/11/30,船橋,晴,10,霜月特別,,14,4,5,,1,2,佐藤隆,54.0,ダ1800,良,,1:53.8,0.2,,7-7-4-4,35.4-39.2,39.0,480(+9),,,ケンチャム,150.5
15,2000/08/17,大井,晴,9,黒潮盃(G),,15,3,4,,1,2,石崎隆之,57.0,ダ1700,稍,,1:46.8,0.4,,5-5-5-5,30.8-37.2,37.2,471(-2),,,タカラファイヤ,875.0
16,2000/07/27,船橋,曇,10,ミレニアムC(G),,13,1,1,,1,1,石崎隆之,55.0,ダ1600,不,,1:39.2,-0.4,,4-4-5-4,35.3-38.8,38.0,473(-1),,,(トミケンブライト),1500.0
17,2000/07/12,大井,晴,9,ジャパンダートダービ(G1),,16,3,5,,9,5,佐藤隆,56.0,ダ2000,良,,2:06.9,0.5,,3-3-3-3,35.5-39.0,39.2,474(-2),,,マイネルコンバット,520.0
18,2000/06/06,大井,晴,8,若竹賞,,14,4,5,,2,1,石崎隆之,55.0,ダ2000,良,,2:09.2,-0.1,,5-5-5-5,35.4-38.6,37.8,476(-12),,,(タイコウサンライズ),500.0
19,2000/05/23,船橋,曇,9,ガーベラ特別,,8,1,1,,1,3,石崎隆之,55.0,ダ1600,良,,1:44.3,0.3,,4-3-3-2,37.1-41.6,41.3,488(+9),,,スーパークレス,46.0
20,2000/05/02,船橋,晴,8,’00ベストステッキ,,12,6,8,,1,1,石崎隆之,54.0,ダ1600,良,,1:43.6,-0.8,,3-3-3-3,,39.4,479(-1),,,(コスモブラザーズ),300.0
21,2000/04/24,川崎,雨,4,4才　ロ,,9,2,2,,1,1,石崎隆之,54.0,ダ1500,良,,1:39.2,-1.9,,,0.0-41.3,41.3,480(+1),,,(キョウエイフロイデ),140.0
22,2000/04/04,船橋,晴,7,4才ア,,12,8,11,,1,1,石崎隆之,54.0,ダ1500,良,,1:38.9,-0.9,,2-2-2-2,,39.4,479(+8),,,(マルゼンフォーラム),120.0
23,1999/06/21,船橋,晴,4,3歳新馬,,9,4,4,,2,2,石崎隆之,53.0,ダ1000,不,,1:01.3,0.4,,2-2,,37.8,471(-12),,,ヤマトジャパン,120.0
