,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2013/05/24,名古屋,晴,11,エメラルドOP,,8,6,6,,,取,今井貴大,57,ダ800,良,,,,,,,,計不,,,マコトカリバーン,
1,2013/04/05,名古屋,晴,11,東海桜花賞(G),,11,2,2,74.5,9.0,10,柿原翔,57,ダ1400,良,,1:31.7,4.5,,10-11-11,,39.4,514(-2),,,サイモンロード,
2,2013/03/21,名古屋,晴,10,枝垂桜特別,,7,3,3,4.2,2.0,3,今井貴大,56,ダ1400,重,,1:30.4,0.8,,2-2-1,,40.6,516(-1),,,スウィングダンス,3.0
3,2013/03/07,名古屋,晴,10,コーラルOP,,11,5,5,20.8,7.0,5,柿原翔,57,ダ1400,良,,1:29.6,1.8,,7-7-7,,39.4,517(-1),,,ミヤジメーテル,
4,2013/02/07,名古屋,曇,9,ねこやなぎ特別,,6,4,4,7.1,4.0,3,今井貴大,58,ダ1600,重,,1:41.3,1.1,,2-2-2,,37.5,518(-1),,,パラダイスラビーダ,3.0
5,2013/01/16,名古屋,晴,9,ガーネットOP,,7,7,7,12.0,4.0,5,今井貴大,57,ダ1600,重,,1:42.5,3.1,,2-2-5,,41.5,519(+2),,,ネオンオーカン,
6,2013/01/04,名古屋,晴,10,名古屋記念(G),,11,2,2,14.0,5.0,7,宇都英樹,57,ダ1400,重,,1:29.7,2.2,,4-6-7,,40.3,517(-1),,,クイックスター,
7,2012/12/21,名古屋,曇,10,寒椿特別,,9,8,10,7.6,3.0,1,今井貴大,56,ダ1400,稍,,1:28.7,-0.1,,2-2-3,,38.6,518(+2),,,(マルカハンニバル),43.0
8,2012/11/29,名古屋,曇,10,カーネリアンOP,,9,2,2,26.4,5.0,7,柿原翔,57,ダ1600,稍,,1:43.4,2.9,,8-8-6,,38.5,516(0),,,デジタルゴールド,
9,2012/11/14,名古屋,晴,10,東海菊花賞(G),,12,6,8,63.3,9.0,11,柿原翔,57,ダ1900,重,,2:06.2,3.5,,3-4-10,,42.8,516(-4),,,マルヨフェニックス,
10,2012/10/17,名古屋,雨,10,オパールOP,,8,7,7,11.7,4.0,3,柿原翔,57,ダ1400,不,,1:28.1,1.2,,2-2-2,,37.0,520(+5),,,デジタルゴールド,7.0
11,2012/09/20,名古屋,晴,11,ブルーサファイアオー,,8,4,4,11.4,5.0,4,今井貴大,58,ダ1400,重,,1:28.5,1.4,,3-4-4,,37.8,515(+8),,,デジタルゴールド,5.0
12,2012/08/24,名古屋,晴,11,サードニクスOP,,5,1,1,6.3,3.0,3,今井貴大,58,ダ1900,良,,2:04.8,0.6,,1-1-2,,40.1,507(-4),,,スウィングダンス,7.0
13,2012/08/09,名古屋,晴,10,ペリドットOP,,9,2,2,7.1,5.0,2,今井貴大,58,ダ1600,良,,1:41.4,0.1,,1-1-1,,38.4,511(+3),,,ハートオブストーン,18.0
14,2012/07/19,名古屋,晴,11,名港盃(G),,11,6,7,39.5,7.0,10,今井貴大,57,ダ1900,良,,2:05.0,3.1,,2-2-7,,41.8,508(-3),,,ミヤジメーテル,
15,2012/06/22,名古屋,晴,12,名古屋でら馬スプリン(G),,10,8,9,6.3,2.0,5,今井貴大,57,ダ800,重,,0:49.0,1.3,,5,,35.4,511(0),,,ラブミーチャン,10.0
