,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/05/17,川崎,晴,11,川崎マイラーズ(G),,10,7,7,6.6,4,10,笹川翼,57.0,ダ1600,稍,**,1:49.5,7.1,**,2-2-4-9,36.2-40.3,47.0,442(-13),,,アイウォール,
1,2022/12/08,大井,晴,11,勝島王冠競走(G),,16,1,2,3.9,2,11,笹川翼,57.0,ダ1800,不,**,1:53.6,2.0,**,1-1-1-1,36.9-38.1,40.1,455(0),,,ライトウォーリア,
2,2022/11/02,大井,晴,11,サンタアニタトロフィ(G),,16,5,10,10.8,6,2,笹川翼,57.5,ダ1600,良,**,1:38.0,0.0,**,2-2-2-2,36.5-37.5,37.5,455(-6),,,スマイルウィ,455.0
3,2022/09/27,船橋,晴,11,千葉ダートマイル(OP),,5,4,4,3.3,3,1,左海誠二,56.0,ダ1600,稍,**,1:39.6,-0.2,**,1-1-1-1,35.7-39.9,39.9,461(+6),,,(ブンロート),600.0
4,2022/08/25,川崎,曇,11,スパーキングサマーカ(G),,14,4,6,16.7,6,12,左海誠二,58.0,ダ1600,良,**,1:43.8,2.5,**,10-12-14-14,35.6-40.4,41.2,455(+1),,,フィールドセンス,
5,2021/12/21,浦和,晴,11,ゴールドC(G),,12,6,7,6.2,3,12,左海誠二,57.0,ダ1400,良,**,1:30.8,4.4,**,2-3-8-12,35.1-38.7,42.5,454(+9),,,ティーズダンク,
6,2021/11/03,金沢,晴,9,JBCスプリント(G1),,12,4,4,16.6,7,10,左海誠二,56.0,ダ1400,良,**,1:28.2,3.6,**,4-5-6-10,0.0-36.0,38.6,445(-4),,,レッドルゼル,
7,2021/09/23,浦和,晴,11,テレ玉杯オーバルスプ(G3),,12,7,10,6.0,3,3,左海誠二,52.0,ダ1400,良,**,1:26.0,1.4,**,1-1-2-2,34.9-37.4,38.8,449(+10),,,テイエムサウスダン,420.0
8,2021/06/09,大井,晴,11,東京ダービー競走(G),,16,5,9,4.1,1,1,左海誠二,56.0,ダ2000,良,**,2:06.6,-0.1,**,1-1-1-1,35.4-39.7,39.7,439(+2),,,(ギャルダル),5000.0
9,2021/04/29,大井,雨,11,羽田盃競走(G),,15,3,4,4.3,2,2,左海誠二,56.0,ダ1800,重,**,1:51.7,0.2,**,1-1-1-1,35.8-38.2,38.4,437(0),,,トランセンデンス,1225.0
10,2021/03/24,大井,晴,11,京浜盃競走(G),,10,2,2,1.7,1,9,左海誠二,56.0,ダ1700,稍,**,1:49.3,2.5,**,9-8-8-9,31.2-38.6,40.3,437(+3),,,チサット,
11,2020/12/16,川崎,晴,11,全日本2歳優駿【国際(G1),,14,7,11,5.6,2,1,左海誠二,55.0,ダ1600,良,**,1:40.7,-1.1,**,1-1-1-1,36.2-39.4,39.4,434(-3),,,(ランリョウオー),4200.0
12,2020/11/17,大井,晴,11,ハイセイコー記念競走(G),,9,8,9,3.8,3,1,左海誠二,55.0,ダ1600,良,**,1:40.8,-0.3,**,2-2-1-1,38.1-38.2,38.2,437(+3),,,(ランリョウオー),2200.0
13,2020/09/21,大井,晴,11,ゴールドジュニア競走(G),,13,2,2,3.8,2,1,左海誠二,54.0,ダ1400,良,**,1:27.0,-0.5,**,1-1-1,36.0-38.9,38.9,434(+8),,,(マカベウス),1200.0
14,2020/06/18,船橋,曇,5,月下香特別,,11,1,1,1.2,1,1,左海誠二,54.0,ダ1200,良,**,1:13.4,-1.1,**,1-1-1,35.7-37.7,37.7,426(-2),,,(ジョエル),270.0
15,2020/05/08,船橋,晴,5,スズランデビュー(新馬),,5,5,5,1.1,1,1,左海誠二,54.0,ダ1000,稍,**,1:00.9,-0.7,**,1-1,34.9-37.3,37.3,428(0),,,(トーセンウィリアム),270.0
